rep,Generation,phylogenetic_diversity,diversity,ave_depth,mrca_depth,mean_pairwise_distance,min_pairwise_distance,max_pairwise_distance,variance_pairwise_distance,mean_evolutionary_distinctiveness,min_evolutionary_distinctiveness,max_evolutionary_distinctiveness,variance_evolutionary_distinctiveness,num_roots,num_active_taxa,num_total_orgs
007,51547,248,4.82801,96.0431,65,42.3905,1,69,513.778,4113.73,2022.5,11359.5,2892470,1,36,3600,52
007,80364,279,4.94417,148.878,123,34.7072,1,58,360.585,3333.85,1708.98,8861.65,2389920,1,39,3600,65
008,25276,171,4.75188,44.0339,23,27.5615,1,47,182.132,3552.7,1679.54,9457.22,2390700,1,34,3600,-1
008,49256,192,4.63955,90.4375,72,22.042,1,40,149.353,2583.16,1100.18,5166.78,824512,1,37,3600,23
010,31749,164,4.5637,55.4911,33,23.4796,1,49,195.247,4072.09,1941.05,7737.8,1739020,1,31,3600,-1
010,41056,236,4.7093,71.1408,46,37.1835,1,55,251.025,5163.42,2605.24,16724.8,6892870,1,32,3600,33
010,43515,200,4.40949,76.2047,48,38.4524,1,66,421.475,4505.54,2498.12,9736.3,3422750,1,28,3600,46
010,51356,188,4.85653,94.7147,84,15.964,1,25,35.9086,2814.95,1015.68,5237.33,1222170,1,37,3600,48
010,57935,249,4.74423,108.207,89,28.2073,1,46,132.74,3346.75,1152.07,6808.9,1772890,1,41,3600,84
010,76585,301,4.8056,142.376,104,38.4024,1,79,680.25,3868.07,1674.27,6376.9,1837990,1,41,3600,89
010,77471,263,4.71585,144.678,128,24.6637,1,39,121.644,2940.88,1474.62,6696.41,892204,1,37,3600,104
010,94056,261,4.67913,175.627,168,13.039,1,20,22.9594,2474.77,614.214,5755.67,1283640,1,37,3600,128
011,40541,260,4.91717,66.1417,35,41.1174,1,72,416.808,5068.99,2690.91,9992.5,4224630,1,39,3600,-1
011,57044,248,4.88057,97.5383,60,35.8333,1,84,709.882,4421.37,1392.18,9095.2,3722970,1,36,3600,35
011,70494,302,4.84272,121.41,85,41.8709,1,75,385.335,4651.95,2138.02,10691.7,3324560,1,37,3600,60
011,71698,282,4.70391,124.306,99,39.2984,1,57,276.467,4414.49,2428.47,14671.8,4402850,1,32,3600,85
011,91482,355,4.84279,156.768,101,51.7738,1,118,1527.82,5302.06,2413.23,11815,6376000,1,38,3600,99
011,98511,361,4.77568,168.991,127,45.7045,1,87,563,5816.05,3001.9,12662,4305020,1,33,3600,101
012,38711,225,4.62358,64.8553,33,44.3995,1,74,594.95,3637.59,1264.46,9190.86,3845990,1,39,3600,-1
012,88233,350,4.95166,158.422,114,51.9257,1,95,1340.23,4295.03,1924.84,12637.3,7269270,1,42,3600,33
012,91385,269,4.6963,166.136,147,23.7513,1,43,178.869,2687,1134.85,4758.18,852600,1,35,3600,114
013,53267,297,4.62235,95.6175,35,77.2546,1,126,2287.69,5233.6,3235.64,9046.99,1655080,1,38,3600,-1
013,72084,264,4.27338,129.113,88,44.8719,1,87,999.949,4845.57,1874.13,13321.3,6710870,1,29,3600,35
013,78171,289,4.76037,140.313,123,26.9216,1,41,97.0848,4445.29,2070.93,8870.48,2926770,1,34,3600,88
014,79134,301,4.61606,133.492,97,44.494,1,82,754.165,5479.24,2605.46,10658.2,3721320,1,32,3600,-1
015,57856,311,4.88001,96.7325,39,70.367,1,120,2018.85,5406.9,2914.38,13473.7,3668030,1,42,3600,-1
015,77204,298,4.47608,132.429,79,65.1793,1,113,2003.44,5561.07,2299.62,13074.9,10049200,1,30,3600,39
015,80311,209,4.2878,142.138,133,13.6182,1,24,29.9454,2590.4,1307.36,4089.79,697010,1,27,3600,79
016,51004,239,4.92272,93.8428,72,32.4775,1,53,212.511,3295.47,991.464,8143.25,2714810,1,37,3600,-1
016,93768,363,4.95096,173.844,137,51.2628,1,79,681.183,4399.26,2071.63,18081.2,7022420,1,40,3600,72
017,29407,163,4.65456,58.5172,40,25.2068,1,44,177.291,3200.71,1221.7,11331,3300280,1,34,3600,-1
017,50548,225,4.49513,96.7694,58,43.5714,1,80,837.181,4511.83,1812.05,10231.1,4098030,1,29,3600,40
017,54343,244,4.51662,104.612,85,27.9429,1,45,173.273,3342.29,1640.47,11946.7,2976500,1,36,3600,58
017,91644,385,4.45576,166.664,97,76.0446,1,141,2831.79,6021.62,3206.04,13527.8,6141200,1,34,3600,85
017,96524,363,4.82593,175.834,127,56.4651,1,102,1182.54,4735.74,2319.02,8839.91,2473010,1,36,3600,97
018,23249,223,4.6367,41.8503,16,40.9825,1,59,229.966,4517.78,2360.69,6893.79,1263940,1,36,3600,-1
018,41189,259,4.53116,72.7747,22,62.4677,1,106,1425.83,5512.95,2950.89,10348.9,2699430,1,32,3600,16
018,50060,192,4.40859,91.7869,80,19.1111,1,30,53.3898,3195.74,1277.49,7176.23,2010520,1,28,3600,22
018,61341,238,4.51284,111.96,85,34.6097,1,58,257.047,4734.13,2345.81,7465.7,1755910,1,27,3600,80
018,74927,297,4.8346,137.026,97,38.8359,1,84,544.881,4098.75,1722.14,8098.4,2105500,1,40,3600,85
018,82973,348,4.94357,150.344,117,42.367,1,68,340.69,5186.37,2816.28,9978.91,3513890,1,38,3600,97
018,89142,356,4.63753,161.813,126,51.5899,1,80,759.318,5136.67,1976.8,11768.8,7832150,1,35,3600,117
018,95365,277,4.50946,177.773,162,23.646,1,39,130.857,2468.13,926.808,9776,2373130,1,36,3600,126
019,25464,188,4.82254,46.5169,17,37.4476,1,63,416.635,4299.19,1545.15,10612.1,3226390,1,36,3600,-1
019,38061,220,4.72504,72.855,36,45.822,1,79,687.324,3969.93,2336.91,6398.64,1030720,1,33,3600,17
019,52176,294,4.8355,96.2844,49,58.2699,1,96,783.603,4772.52,2652.96,7738.67,1336310,1,39,3600,36
019,54565,306,4.90216,100.213,69,50.1652,1,67,423.03,5479.88,2932.08,10524.4,2910190,1,37,3600,49
019,80617,229,4.45309,152.012,141,13.7698,1,29,42.6851,3709.2,936.983,5515.05,1284640,1,28,3600,69
019,83782,267,5.09797,159.481,149,17.0305,1,27,50.4607,2345.81,697.805,5430.22,1884020,1,47,3600,141
019,87080,283,4.8327,168.941,153,23.3167,1,37,112.537,2664.97,897.779,6097.18,1354890,1,40,3600,149
020,78482,374,4.88512,132.79,71,81.5769,1,133,2219.04,5725.36,3392.4,8680.66,2099790,1,40,3600,-1
022,48505,255,4.78863,86.9361,65,31.7873,1,50,148.387,4216.2,1645.5,8455.58,3852540,1,36,3600,-1
022,54339,224,4.40527,98.8717,69,33.8738,1,62,277.833,4880.42,2285.18,17959,7873870,1,26,3600,65
022,56672,239,4.81687,102.742,76,35.3546,1,60,323.093,4423.3,2202.2,7925.08,2301850,1,35,3600,69
022,65128,298,4.64456,118.119,86,43.7937,1,72,467.583,4854.91,3293.61,8752.81,2687870,1,36,3600,76
022,78137,322,4.89788,140.558,105,37.4234,1,76,539.638,5333.32,1764.58,9883.53,4780460,1,37,3600,86
022,96867,354,4.63251,174.491,118,57.1176,1,115,1570.42,5175.8,1834.41,15554.5,10907700,1,34,3600,105
022,98227,305,4.65698,177.56,135,51.6136,1,93,1191.35,4219.52,2229.48,7684.8,1567150,1,33,3600,118
023,34026,220,4.86998,59.7619,31,31.9203,1,61,432.022,4324.24,1386.35,17377.6,6480170,1,38,3600,-1
023,45429,237,4.65695,80.6856,52,39.6988,1,66,422.913,4505.55,2569.64,8994.81,2752130,1,34,3600,31
024,14993,144,4.69414,28.5103,15,19.979,1,34,67.1948,3194.43,964.162,7184.4,2564470,1,37,3600,-1
024,18202,156,4.78923,36.0683,20,23.7976,1,41,120.955,2819.71,1054.15,7785.37,2556970,1,39,3600,15
024,51183,306,4.54948,95.1919,31,76.7749,1,138,2309.22,7474.25,4549.78,12018.5,4674290,1,27,3600,20
024,59096,224,4.20931,116.225,62,29.44,1,105,1513.32,4570.78,1483.07,17306.4,14243600,1,26,3600,31
024,60049,183,4.87534,119.507,115,7.88254,1,16,8.87509,1995.7,562.292,4273.17,888012,1,36,3600,62
024,89214,360,4.79251,167.377,139,43.1328,1,61,334.976,5509.31,2359.44,12524.5,4862120,1,35,3600,115
026,60664,255,4.50947,110.194,63,46.7424,1,98,1066.08,3906.97,1808.9,9179.85,2765470,1,33,3600,-1
026,68664,311,4.89607,122.998,91,45.5263,1,70,497.598,4852.64,2555.47,10387.6,3968880,1,38,3600,63
027,54430,280,4.45044,98.4,39,53.0873,1,125,1644.97,5587.08,2390.49,10844.4,6744580,1,34,3600,-1
027,56086,207,4.51768,103.986,76,25.2823,1,60,448.311,3244.51,924.327,6512.75,2516210,1,37,3600,39
027,65409,294,4.73625,120.146,102,30.2802,1,43,104.484,5201.12,1953.57,11485.9,5057370,1,32,3600,76
029,71367,278,4.74336,129.631,82,47.1718,1,102,1107.84,3567.73,1524.83,8714.03,2784830,1,40,3600,-1
029,74192,245,4.85408,135.131,110,35.7148,1,56,365.266,3524.76,1882.99,10935.2,2410580,1,34,3600,82
030,55263,276,4.78861,99.185,43,68.2013,1,120,2098.16,4204.99,2720.83,6659.74,1332150,1,40,3600,-1
030,94002,391,4.57426,164.859,122,52.7398,1,87,589.229,7180.16,3588.92,15159,12242400,1,31,3600,43
030,94371,359,4.56459,165.438,131,49.9242,1,76,521.608,5930.09,3245.25,13743.5,5656420,1,33,3600,122
032,29501,201,4.77102,51.4133,12,51.6276,1,79,895.516,3957.97,1749.27,9137.67,4086990,1,37,3600,-1
032,31182,186,4.81349,54.5922,20,43.006,1,77,900.048,3708.35,1882.59,5955.11,1260660,1,37,3600,12
032,65119,342,4.78312,112.613,55,71.0871,1,121,2028.94,5787.28,2539.73,11771.9,5167440,1,37,3600,20
032,78884,276,4.74481,139.723,125,22.991,1,35,91.6095,3749.95,1174.08,11695,4319960,1,37,3600,55
033,48416,278,4.79718,83.4225,28,69.6667,1,116,1842.03,5666.73,3223.49,10285.2,3769610,1,37,3600,-1
033,71120,242,4.81469,128.941,103,32.5736,1,58,407.037,3200.17,1185.42,5852.44,1255070,1,37,3600,28
033,84119,299,4.44005,155.016,126,42.6217,1,67,385.325,4434.61,2547.5,8632.38,3000030,1,28,3600,103
033,93351,259,4.67321,176.856,166,16.2617,1,28,58.6968,2244.73,819.208,5195.62,830624,1,38,3600,126
034,52655,248,4.76749,93.0683,69,35.2767,1,56,328.894,3929.19,2041.24,9625.19,2457910,1,39,3600,-1
034,67842,234,4.58249,124.086,107,25.1785,1,45,164.276,3371.94,765.737,6880.5,2055610,1,31,3600,69
034,95568,351,4.6951,175.477,154,32.7313,1,52,178.437,3585.93,1792.53,7865.08,1337960,1,45,3600,107
035,41719,299,4.83904,71.3703,27,55.5128,1,94,746.829,5551.62,2438.22,19398.1,12888100,1,40,3600,-1
035,44301,271,4.84679,75.7531,39,51.99,1,84,804.149,5167.81,2323.4,13487.8,7373650,1,38,3600,27
035,59230,258,4.65849,105.279,72,41.8185,1,71,488.841,4200.88,2081.89,8931.19,2293350,1,35,3600,39
035,68619,297,4.79613,123.276,91,44.1916,1,67,468.12,4211.19,1300.19,10363.6,4878150,1,39,3600,72
035,71297,240,4.61691,129.577,101,33.9413,1,62,568.427,3518.18,1021.48,5993.64,1855540,1,36,3600,91
035,97610,380,4.9197,181.195,144,46.9189,1,77,554.705,4376.45,1677.47,13976.8,5921980,1,37,3600,101
035,99244,308,4.60814,186.358,153,28.4583,1,67,426.869,3234.04,1050.2,9977.75,4557760,1,33,3600,144
036,20801,139,4.68411,43.7133,26,21.4113,1,40,130.323,3376.98,1807.49,5821.07,1796480,1,32,3600,-1
036,31044,219,4.62969,64.6692,33,45.4492,1,69,474.137,3794.48,2080.01,9767.16,2232070,1,34,3600,26
036,47148,281,4.3932,93.8322,40,71.2933,1,116,1612.27,7026.8,4184.48,12088.1,4967360,1,25,3600,33
036,77681,355,4.89876,151.134,77,79.0669,1,153,3929.83,4857.16,2982.26,9880.75,1843600,1,38,3600,40
037,76381,274,4.70387,133.43,102,43.2692,1,72,556.371,4205.71,2094.5,8245.71,2771570,1,34,3600,-1
038,35308,141,4.47021,62.4408,43,26.5123,1,46,223.403,2791.87,1338.8,5302.39,1204380,1,29,3600,-1
038,56036,305,4.73421,105.424,62,51.9929,1,88,821.348,4857.03,2386.6,10709.2,3789640,1,34,3600,43
038,57102,268,4.75548,108.037,69,50.0357,1,84,874.216,4333.42,1795.96,11680.9,2627760,1,34,3600,62
038,83103,322,4.65985,152.213,100,65.8644,1,112,1715.29,5631.97,3038.89,9392.32,2804640,1,30,3600,69
038,99485,393,4.70153,180.357,129,57.4449,1,106,1264.48,5090.49,2630.07,8601.65,3465610,1,40,3600,100
039,31474,255,4.84128,57.3872,10,57.9028,1,105,1278.63,5047.73,2472.08,15236,5535250,1,39,3600,-1
039,53270,263,4.79992,97.9114,60,45.378,1,78,585.655,3836.24,2034.54,6696.15,1482300,1,41,3600,10
039,55317,232,4.64842,101.309,65,41.9866,1,78,642.608,4326.74,1725.05,6909.94,2163090,1,35,3600,60
039,62538,254,4.63241,118.069,81,30.9073,1,74,431.713,3847.88,1118.93,10255,5653250,1,34,3600,65
039,63640,227,4.89967,120.26,101,23.7139,1,41,166.469,2724.47,1025.25,11640.9,3717920,1,39,3600,81
039,68868,271,4.47685,129.113,109,29.33,1,48,144.044,4586.78,2053.28,8479.19,3226880,1,29,3600,101
040,64259,242,4.71058,105.746,68,45.4114,1,81,848.618,3695.05,1726.13,7009.18,1680930,1,37,3600,-1
040,67693,249,4.18555,113.794,82,30.6492,1,66,336.369,4638.6,2307.39,12209.5,5358760,1,26,3600,68
040,69035,231,4.99004,117.527,102,22.6051,1,39,123.49,2432.34,698.978,5279.23,1230080,1,40,3600,82
041,29130,183,4.41161,52.9519,29,31.3952,1,54,215.963,3499.4,1143.45,7993.44,2842790,1,36,3600,-1
041,33549,185,4.61062,60.6872,39,31.0383,1,51,230.122,4138.08,1399.01,6821.01,2018270,1,32,3600,29
041,80976,293,4.56554,148.266,98,48.443,1,104,1782.91,4403.03,1532.31,13231.8,9263990,1,31,3600,39
041,84668,260,4.34258,155.178,135,18.9312,1,43,88.8789,3477.02,1537.6,7393.5,2702060,1,28,3600,98
041,90801,315,4.78131,164.498,146,28.827,1,44,125.683,4186.38,1990.15,11270.6,3108670,1,36,3600,135
042,46156,209,4.83888,84.8161,64,25.3111,1,47,220.668,3369.94,1345.35,8073.77,2145280,1,36,3600,-1
042,56540,264,4.87365,105.555,73,33.7166,1,71,385.858,3453.62,1950.53,6632.61,1307820,1,39,3600,64
042,74753,252,4.6442,143.073,120,29.1529,1,50,263.598,2999.29,985.153,6179.08,1897660,1,35,3600,73
042,82582,280,4.72632,156.262,133,30.4637,1,51,261.535,4277.96,1813.47,9144.83,2654160,1,32,3600,120
043,36145,225,4.71075,60.3303,32,41.1899,1,62,382.134,4516.52,1787.11,9694.25,4775470,1,35,3600,-1
043,60135,253,4.74598,106.206,68,39.6282,1,77,691.744,3527.16,916.996,8443,4294610,1,40,3600,32
043,60936,238,4.92371,109.199,74,31.8667,1,69,584.3,3084.93,1071.37,11296.7,3825560,1,40,3600,68
043,62481,216,4.69435,113.317,95,23.0189,1,41,200.155,2993.87,1286.04,5940.98,1549660,1,33,3600,74
044,40830,276,4.74984,63.5456,17,53.9198,1,99,982.227,6002.19,2767.23,15731.6,9435000,1,34,3600,-1
044,53781,285,4.83891,86.885,29,45.4319,1,123,1030.1,5654.05,3031.42,20268.5,14535700,1,35,3600,17
044,58047,258,4.6326,96.3672,59,46.6759,1,83,867.414,5421.3,2019.76,10466.5,5656550,1,30,3600,29
044,95642,314,4.87241,167.803,150,28.0626,1,42,132.292,3787.3,1790.28,9691.85,2070440,1,38,3600,59
045,33573,191,4.45389,63.7414,35,31.6473,1,58,339.828,4140.15,1507.7,16057,8058540,1,31,3600,-1
045,36619,195,4.58781,70.3078,54,24.4471,1,40,109.205,3650.92,1593.33,6342.31,1707730,1,35,3600,35
045,69181,348,4.64716,128.864,78,55.6782,1,103,1164.66,5102.3,2011.58,22323.1,12670400,1,40,3600,54
045,70500,233,4.46059,133.598,112,30.4344,1,48,279.841,3215.34,1271.61,7135.33,1760630,1,31,3600,78
045,75547,279,4.47193,143.537,115,36.3613,1,64,448.437,4454.22,1975.1,9464.3,2795970,1,31,3600,112
046,59709,357,4.8953,97.8867,54,59.0651,1,94,721.804,7269.52,3865.17,11647.8,4641040,1,36,3600,-1
047,54223,315,4.6496,89.2583,17,67.1635,1,149,2139.11,6218.74,3392.85,13444.6,6916710,1,36,3600,-1
047,58796,278,4.72497,97.3994,61,54.5526,1,79,673.235,4762.68,2582.38,9883.33,2953380,1,37,3600,17
047,62468,241,4.55913,105.239,63,51.0552,1,90,1244.38,4750.92,2409.22,12091.4,3514990,1,30,3600,61
048,46256,193,4.53516,80.4381,58,20.6444,1,50,232.649,2852.83,673.163,8316.88,2150800,1,45,3600,-1
048,51765,201,4.65662,91.7406,73,22.9305,1,39,78.6351,3353.5,1765.38,9006,2903640,1,34,3600,58
048,52662,201,4.7942,93.6411,78,24.6287,1,42,109.602,2858.05,1246.37,6212.7,1396340,1,38,3600,73
048,75219,310,4.46804,133.632,82,55.8108,1,107,1313.22,5818.64,3902.91,10374.4,2298950,1,31,3600,78
048,77391,267,4.48244,139.687,116,32.8788,1,54,237.629,3874.03,1165.7,11372.4,4354050,1,33,3600,82
048,92507,322,4.66703,169.391,146,37.6328,1,51,220.157,4154.07,2357.33,7899.36,2354240,1,34,3600,116
049,28719,212,4.76208,49.1994,21,38.1698,1,61,338.516,4008.76,1733.21,10248.7,3352240,1,36,3600,-1
049,38869,240,4.8705,65.3125,32,46.4878,1,74,572.923,4450.86,1903.84,7914.04,2389250,1,41,3600,21
049,53118,229,4.73597,93.6081,45,56.6742,1,104,1755.3,3948.15,1797.14,8243.05,2067930,1,33,3600,32
050,54740,304,4.90354,96.8556,63,50.4379,1,77,451.531,4601.46,2433.13,15397.2,4340490,1,42,3600,-1
050,66187,245,4.62452,121.292,93,38.2742,1,66,433.094,3595.58,1814.52,6047.81,1455730,1,32,3600,63
