rep,node,steps,update_discovered
001,1,1000,29919
002,1,1000,30034
003,1,1000,29661
004,1,1000,29515
005,1,1000,30206
006,1,1000,29321
007,1,1000,29728
008,1,1000,29785
009,1,1000,29424
010,1,1000,29656
011,1,1000,29588
012,1,1000,29344
013,1,1000,29844
014,1,1000,28982
015,1,1000,30458
016,1,1000,29808
017,1,1000,29356
018,1,1000,29489
019,1,1000,30351
020,1,1000,29018
021,1,1000,29530
022,1,1000,30610
023,1,1000,29843
024,1,1000,28896
025,1,1000,29140
026,1,1000,29130
027,1,1000,29610
028,1,1000,29720
029,1,1000,29959
030,1,1000,29739
031,1,1000,30042
032,1,1000,29776
033,1,1000,30072
034,1,1000,29665
035,1,1000,29422
036,1,1000,28896
037,1,1000,29387
038,1,1000,29142
039,1,1000,29592
040,1,1000,30172
041,1,1000,29256
042,1,1000,29864
043,1,1000,29333
044,1,1000,29766
045,1,1000,29716
046,1,1000,29769
047,1,1000,30396
048,1,1000,29698
049,1,1000,30244
050,1,1000,29510
