rep,Generation,phylogenetic_diversity,diversity,ave_depth,mrca_depth,mean_pairwise_distance,min_pairwise_distance,max_pairwise_distance,variance_pairwise_distance,mean_evolutionary_distinctiveness,min_evolutionary_distinctiveness,max_evolutionary_distinctiveness,variance_evolutionary_distinctiveness,num_roots,num_active_taxa,num_total_orgs,prev_mrca_depth
001,2448,720,7.56078,81.0111,34,59.8544,1,110,1145.58,90.6286,12.5053,430.6,2662.76,1,405,3600,-1
001,3616,791,7.5581,126.637,103,37.077,1,57,181.984,89.6779,8.73024,306.634,2090.79,1,433,3600,34
001,3913,763,7.6616,138.769,111,38.8571,1,67,381.453,93.4196,6.20098,278.166,2213.36,1,419,3600,103
001,4481,837,7.63669,157.68,119,51.549,1,90,805.831,90.7921,9.88903,752.222,3424.97,1,440,3600,111
001,7007,974,7.73176,241.145,168,86.8707,1,156,3746.31,97.1781,22.1611,464.733,2379.93,1,429,3600,119
001,8477,914,7.50768,293.946,255,48.209,1,84,665.417,89.6744,11.5587,331.927,2120.65,1,400,3600,168
001,8814,960,7.66717,306.114,268,53.0136,1,88,771.04,86.8003,12.1324,289.878,1953.99,1,428,3600,255
001,10927,1070,7.62273,379.826,331,65.6175,1,108,1289.65,101.681,15.9285,371.998,2579.81,1,417,3600,268
001,12370,1221,7.70427,430.409,370,72.914,1,131,2064.14,105.085,14.5303,707.465,3411.8,1,441,3600,331
001,13578,1235,7.6325,469.873,405,90.074,1,142,2207.77,104.034,16.1876,535.005,2650.19,1,415,3600,370
001,14949,1232,7.61297,518.388,467,73.4938,1,112,1452.62,102.683,17.6059,351.113,2210.01,1,422,3600,405
001,16922,1203,7.7545,585.396,561,37.0041,1,60,234.809,82.7053,8.07477,294.803,1632.5,1,432,3600,467
001,17914,1300,7.63642,623.177,568,68.8663,1,123,1664.68,91.6255,14.6696,230.794,1798.9,1,393,3600,561
001,18421,1297,7.65894,639.144,595,59.8006,1,99,1123.84,98.0811,10.6946,298.736,2622.76,1,417,3600,568
001,24160,1546,7.71169,836.41,783,64.7205,1,120,1714.45,94.2673,18.5944,312.342,2019.72,1,427,3600,595
001,54918,2013,7.27032,1218.99,1117,124.985,1,226,7069.66,362.43,108.854,1470.26,37619,1,368,3600,783
001,61079,1969,7.04119,1252.93,1169,99.7624,1,200,4323.86,364.406,94.7243,1274.68,43994.1,1,383,3600,1117
001,63134,1934,7.26709,1259.96,1207,69.7953,1,126,1382.55,419.804,67.2817,2003.03,107571,1,369,3600,1169
001,78263,2200,7.32265,1347.66,1219,153.331,1,278,11558.9,416.932,149.764,2895.18,43848.1,1,401,3600,1207
001,87874,2134,7.40865,1413.12,1340,94.5593,1,163,2576.65,375.719,96.357,993.431,36394.7,1,384,3600,1219
001,89722,2141,7.46649,1425.19,1363,85.0715,1,144,2454.12,349.144,77.9101,1540.53,39605.4,1,395,3600,1340
002,1755,745,7.87399,57.7381,8,45.7325,1,107,1291.05,89.3979,8.75818,316.366,2227.07,1,454,3600,-1
002,2026,695,7.72602,66.5428,43,35.536,1,58,230.418,88.8755,9.54107,289.583,2248.15,1,425,3600,8
002,3190,801,7.56428,107.757,46,78.3262,1,138,2370.47,94.7198,12.9171,399.21,2571.79,1,432,3600,43
002,10536,1051,7.57013,354.801,270,95.5946,1,178,5082.3,104.583,18.1537,423.405,2754.73,1,417,3600,46
002,11437,1078,7.77938,388.183,347,54.6384,1,96,786.752,94.2461,14.2538,427.237,2429.01,1,428,3600,270
002,12498,993,7.22022,433.421,386,48.7815,1,94,801.254,84.1998,9.89154,383.579,1720.85,1,386,3600,347
002,12756,1109,7.57287,444.868,410,50.8134,1,84,629.533,88.6297,8.1356,446.164,2997.25,1,421,3600,386
002,17683,1332,7.85452,616.75,558,76.4563,1,128,2157.92,93.3736,13.2832,305.966,2397.19,1,432,3600,410
002,20136,1372,7.74662,702.554,674,37.0458,1,67,279.777,85.1802,8.86395,251.729,1911.27,1,442,3600,558
002,20314,1296,7.42484,709.876,684,38.1922,1,61,276.356,90.4038,11.8787,328.196,2096.56,1,385,3600,674
002,23114,1449,7.48227,810.671,776,35.9311,1,79,477.276,86.7817,7.84223,379.87,2274.04,1,416,3600,684
002,23255,1411,7.65178,815.119,791,32.6681,1,55,228.424,85.6119,7.66239,285.296,2039.75,1,410,3600,776
002,23770,1544,7.71303,831.385,799,50.4255,1,78,425.398,96.883,13.2233,475.403,3093.48,1,418,3600,791
002,27165,1630,7.71503,944.341,885,65.7101,1,126,1727.1,94.9211,9.41857,378.748,2101.54,1,424,3600,799
002,28132,1675,7.68855,977.478,906,86.8974,1,155,3413.35,99.6845,17.7563,364.702,2359.24,1,411,3600,885
002,47780,1985,7.16143,1165.46,1027,146.577,1,309,12238.8,376.764,101.761,805.468,20558.6,1,377,3600,906
002,56217,2124,7.12694,1233.66,1100,167.44,1,307,12413.6,465.93,147.585,2770.95,62061.3,1,380,3600,1027
002,71183,2229,7.21904,1328.44,1131,209.983,1,428,32279.7,530.977,173.553,2216.7,93375,1,363,3600,1100
002,81333,2203,7.09094,1449.35,1356,97.6176,1,192,3402.66,425.698,66.2316,1348.02,68556,1,390,3600,1131
002,87466,2360,7.5236,1489.94,1400,128.145,1,212,5038.1,346.233,119.582,798.599,24370.5,1,423,3600,1356
002,91640,2215,7.29597,1504.68,1461,39.8193,1,101,348.532,328.73,60.0889,1425.76,38396.6,1,396,3600,1400
002,92297,2156,7.35431,1509.91,1481,44.3183,1,83,361.348,292.76,71.898,1187.01,32147.2,1,386,3600,1461
003,1482,688,7.49388,53.4333,24,35.7542,1,64,225.288,93.1175,9.81514,313.07,2410.72,1,406,3600,-1
003,1654,702,7.68225,59.8203,35,36.9843,1,63,285.238,91.2627,9.59136,396.911,2901.48,1,440,3600,24
