rep,Generation,phylogenetic_diversity,diversity,ave_depth,mrca_depth,mean_pairwise_distance,min_pairwise_distance,max_pairwise_distance,variance_pairwise_distance,mean_evolutionary_distinctiveness,min_evolutionary_distinctiveness,max_evolutionary_distinctiveness,variance_evolutionary_distinctiveness,num_roots,num_active_taxa,num_total_orgs
001,159,301,6.52884,7.16528,2,8.16563,1,15,8.21076,55.4603,1.38796,150.012,803.482,1,275,3600,-1
001,214,348,6.18808,10.1486,3,11.5559,1,20,21.1561,56.0263,2.53971,159.958,792.913,1,283,3600,2
001,369,362,6.59126,18.3222,11,8.43808,1,20,14.201,51.3663,1.49871,193,744.191,1,304,3600,3
001,450,338,5.72081,22.9925,15,7.71582,1,21,28.0326,56.1883,0.935038,151,719.8,1,270,3600,11
001,535,365,6.61759,27.8067,22,6.31298,1,15,4.58091,53.4292,0.58431,166,869.746,1,300,3600,15
001,570,386,6.48453,29.41,25,7.7026,1,15,7.95624,55.1906,1.03401,152,774.067,1,315,3600,22
001,677,384,6.54497,36.2592,28,8.68827,1,23,32.8933,52.0123,0.788542,172.092,703.044,1,312,3600,25
001,777,383,6.19991,40.8258,34,10.9532,1,22,21.2151,60.3253,1.60044,147.362,844.868,1,286,3600,28
001,894,369,6.07286,46.6919,39,10.9497,1,24,33.7019,56.3756,1.20809,142.387,769.266,1,291,3600,34
001,1020,403,6.4485,53.1369,43,7.88214,1,20,8.31324,53.8257,1.29369,268,1023.7,1,305,3600,39
001,1029,406,6.36211,53.4839,47,8.03462,1,18,9.85361,54.96,1.02681,203,915.927,1,310,3600,43
001,1065,384,5.90377,56.6506,49,7.77144,1,18,18.5549,51.9013,0.814981,163.103,830.864,1,291,3600,47
001,1101,383,5.98889,58.7644,52,5.78854,1,13,4.12229,52.4709,0.565191,160,626.4,1,289,3600,49
001,1106,361,5.95046,59.0392,53,5.85568,1,13,4.24307,53.0996,0.514342,140,567.506,1,276,3600,52
001,1128,399,6.56684,60.2156,55,7.15593,1,17,6.09759,53.5905,0.551147,135,733.849,1,299,3600,53
001,1129,408,6.53859,60.2836,56,7.20028,1,17,6.48966,54.5981,0.488,114.032,783.963,1,306,3600,55
001,1231,412,5.22935,67.4253,57,10.0082,1,26,51.4005,50.7999,1.05573,175.695,838.036,1,286,3600,56
001,1294,399,5.74168,72.8772,68,6.21477,1,17,7.83957,48.4645,0,106,522.814,1,288,3600,57
001,1341,412,6.36353,76.3056,70,7.32484,1,15,8.1165,46.3032,0.449779,116.048,578.027,1,298,3600,68
