rep,node,steps,update_discovered
001,1,1000,68039
002,1,1000,68806
003,1,1000,68637
004,1,1000,69204
005,1,1000,69007
006,1,1000,67121
007,1,1000,67816
008,1,1000,67491
009,1,1000,67949
010,1,1000,66971
011,1,1000,67732
012,1,1000,68925
013,1,1000,68823
014,1,1000,66269
015,1,1000,67472
016,1,1000,67876
017,1,1000,68663
018,1,1000,68613
019,1,1000,68442
020,1,1000,67710
021,1,1000,69170
022,1,1000,67434
023,1,1000,68100
024,1,1000,67321
025,1,1000,68564
026,1,1000,65759
027,1,1000,67318
028,1,1000,68345
029,1,1000,69060
030,1,1000,68529
031,1,1000,67788
032,1,1000,68857
033,1,1000,68772
034,1,1000,69210
035,1,1000,69406
036,1,1000,67678
037,1,1000,68311
038,1,1000,66602
039,1,1000,67662
040,1,1000,68213
041,1,1000,68213
042,1,1000,67881
043,1,1000,66971
044,1,1000,68787
045,1,1000,68793
046,1,1000,68607
047,1,1000,68818
048,1,1000,69739
049,1,1000,67813
050,1,1000,67925
