rep,source_node,dest_node,num_steps,update_discovered
011,2,2,0,4
011,3,3,0,29
011,4,4,0,109
011,5,5,0,664
011,6,6,0,678
011,7,7,0,685
011,8,8,0,697
011,9,9,0,726
011,10,10,0,9497
011,11,11,0,11556
011,12,12,0,11563
011,29,29,0,13371
011,30,30,0,13384
011,31,31,0,22948
011,32,32,0,22959
011,33,33,0,22970
011,34,34,0,23031
011,35,35,0,26905
011,36,36,0,26912
011,37,37,0,26924
011,38,38,0,26929
011,39,39,0,27050
011,40,40,0,30135
011,41,41,0,30139
011,42,42,0,30148
011,43,43,0,30151
011,44,44,0,30182
011,45,45,0,32783
011,46,46,0,32792
011,47,47,0,32800
011,48,48,0,32817
011,49,49,0,32826
011,50,50,0,33181
011,51,51,0,33196
011,52,52,0,33208
011,53,53,0,33218
011,54,54,0,33248
011,55,55,0,39207
011,56,56,0,41276
011,57,57,0,41290
011,58,58,0,41299
012,59,59,0,99169
012,28,28,0,47015
012,27,27,0,47004
012,26,26,0,47000
012,25,25,0,27325
012,24,24,0,22858
012,23,23,0,22757
012,22,22,0,22731
012,21,21,0,22719
012,20,20,0,11889
012,19,19,0,4422
012,18,18,0,3928
012,17,17,0,3919
012,16,16,0,3907
012,15,15,0,3895
012,14,14,0,3892
012,13,13,0,3874
012,0,0,0,1
012,1,1,0,2
012,2,2,0,5
012,3,3,0,23
012,4,4,0,520
012,5,5,0,3530
012,6,6,0,3541
012,7,7,0,3550
012,8,8,0,3595
012,9,9,0,3674
012,10,10,0,3825
012,11,11,0,3837
012,12,12,0,3853
012,29,29,0,47092
012,30,30,0,62174
012,31,31,0,62181
012,32,32,0,62192
012,33,33,0,62200
012,34,34,0,62496
012,35,35,0,67654
012,36,36,0,67664
012,37,37,0,67676
012,38,38,0,67685
012,39,39,0,68346
012,40,40,0,78130
012,41,41,0,78144
012,42,42,0,78152
012,43,43,0,78156
012,44,44,0,78298
012,45,45,0,80553
012,46,46,0,80570
012,47,47,0,80579
012,48,48,0,80597
012,49,49,0,80862
012,50,50,0,80877
012,51,51,0,80885
012,52,52,0,80895
012,53,53,0,80917
012,54,54,0,81057
012,55,55,0,98758
012,56,56,0,98766
012,57,57,0,98776
012,58,58,0,98778
013,70,70,0,90668
013,69,69,0,90301
