rep,"Generation","phylogenetic_diversity","diversity","ave_depth","mrca_depth","mean_pairwise_distance","min_pairwise_distance","max_pairwise_distance","variance_pairwise_distance","mean_evolutionary_distinctiveness","min_evolutionary_distinctiveness","max_evolutionary_distinctiveness","variance_evolutionary_distinctiveness","num_roots","num_active_taxa","num_total_orgs","prev_mrca_depth"
001,20372,1521,8.31818,271.45,169,130.977,1,226,4194.95,320.818,69.7103,1515.12,22683.3,1,503,3600,-1
001,23019,1644,8.25391,303.697,204,149.774,1,229,4637.65,379.529,66.1281,1545.22,52696.3,1,499,3600,169
001,25909,1621,8.02221,348.016,205,157.455,1,305,11356.9,414.575,61.8428,1264.23,48634.6,1,490,3600,204
001,28264,1734,8.17644,391.63,315,110.955,1,180,2802.73,381.379,58.0142,1670.75,48460.3,1,483,3600,205
001,34445,1902,8.27884,468.128,347,160.799,1,267,8619.25,367.325,66.0132,1906.82,42843.7,1,514,3600,315
002,20722,1621,8.14547,278.61,154,151.546,1,288,7372.52,389.248,76.5037,1522.94,46216,1,461,3600,-1
002,23387,1704,8.28566,313.921,206,135.957,1,233,5473.85,347.353,73.1084,2202.53,38161.6,1,514,3600,154
002,45574,1895,8.25626,593.987,488,121.206,1,237,4683.12,361.152,59.7974,1294.53,40681.5,1,513,3600,206
002,46716,1853,8.1648,607.865,527,116.1,1,183,2861.34,326.833,68.9283,1395.28,26697.9,1,503,3600,488
003,12270,1479,8.22254,159.774,50,139.082,1,240,6375.73,395.208,70.1567,1739.81,49142.1,1,489,3600,-1
003,18151,1623,8.12412,243.1,108,175.465,1,301,10176.4,392.395,104.471,1656.02,40255.7,1,476,3600,50
003,44645,1988,8.19655,596.541,486,150.439,1,248,6495.4,382.289,63.7236,1687.28,38174.7,1,487,3600,108
004,16479,1688,8.27643,217.336,91,165.131,1,276,7390.03,385.025,102.693,1325.02,37026.1,1,502,3600,-1
004,17546,1537,8.33308,234.421,105,156.715,1,276,7894.57,332.269,76.5413,1318.98,26474.3,1,519,3600,91
004,20801,1710,8.35517,281.976,153,148.282,1,284,9234.93,375.128,66.3465,1645.97,57696.1,1,528,3600,105
004,25311,1891,8.34061,337.291,209,168.934,1,279,7927.64,355.104,76.1667,2070.11,38055.4,1,542,3600,153
004,44376,1929,8.19189,601.65,488,144.98,1,247,6096.43,372.696,70.2453,1238.5,39096.1,1,498,3600,209
004,48227,1937,8.23308,665.155,556,137.652,1,251,5917.72,346.221,50.3058,1769.59,48351.8,1,524,3600,488
004,54333,1900,7.27262,758.487,587,162.942,1,355,15321.5,457.63,90.1766,2214.61,64216.7,1,385,3600,556
004,56141,1217,5.81194,772.351,714,69.0011,1,163,2047.94,1189.46,85.4978,2520.32,540086,1,179,3600,587
004,56385,1154,5.77254,772.083,737,49.0386,1,109,743.622,1405.76,74.8305,2743.32,560030,1,197,3600,714
005,22249,1639,8.17379,275.628,154,163.044,1,270,7638.41,415.69,102.791,1552.41,59638.1,1,499,3600,-1
005,32132,1843,8.30296,403.193,207,137.62,1,426,15788.6,372.093,77.8984,2259.29,47940.1,1,499,3600,154
005,34646,1661,8.19261,441.788,369,105.588,1,163,2230.98,338.021,66.0941,1794.44,33599.5,1,497,3600,207
005,37348,1590,8.28337,484.711,411,97.5108,1,180,3039.04,339.802,43.3782,1958.71,39278.4,1,504,3600,369
006,20155,1735,8.30772,286.582,201,129.476,1,194,2635.72,346.079,76.5444,1760.82,40547.1,1,522,3600,-1
006,26947,1810,8.2239,366.137,216,139.322,1,342,8459.22,443.744,66.1292,2571.19,72919.9,1,518,3600,201
006,42243,1888,8.04491,591.845,461,147.108,1,282,10078.2,388.479,58.8984,2033.43,52912.4,1,494,3600,216
