rep,Generation,phylogenetic_diversity,diversity,ave_depth,mrca_depth,mean_pairwise_distance,min_pairwise_distance,max_pairwise_distance,variance_pairwise_distance,mean_evolutionary_distinctiveness,min_evolutionary_distinctiveness,max_evolutionary_distinctiveness,variance_evolutionary_distinctiveness,num_roots,num_active_taxa,num_total_orgs,prev_mrca_depth
001,774,646,7.62468,25.4156,8,27.4196,1,43,120.221,83.1237,5.19591,296.733,2056.94,1,428,3600,-1
001,1321,574,7.53585,44.8497,37,12.6193,1,24,15.1854,84.0015,3.1925,248.506,2013.75,1,410,3600,8
001,1425,620,7.57289,49.0497,38,18.2194,1,31,54.6884,79.6024,2.76467,311.629,1833.3,1,438,3600,37
001,1892,664,7.50034,66.7972,50,22.7325,1,40,94.3753,82.717,5.7388,256.365,1743.06,1,428,3600,38
001,2444,643,7.47829,85.8939,66,26.968,1,50,180.175,81.5054,4.23811,203.465,1580.46,1,400,3600,50
001,3150,701,7.73633,113.69,100,20.8175,1,37,62.1524,79.6916,5.63263,375.513,2179.99,1,418,3600,66
001,3405,716,7.59404,123.904,102,29.8706,1,55,287.395,81.1423,7.45456,262.988,1849.28,1,416,3600,100
001,4165,679,7.45522,156.948,145,13.1457,1,30,49.3186,83.8281,1.28529,392,2493.61,1,401,3600,102
001,4263,728,7.47616,161.101,148,19.0309,1,40,81.4837,83.6516,2.36907,298.538,2121.24,1,417,3600,145
001,5320,695,7.29642,202.522,192,16.8442,1,32,46.3623,78.3892,2.35377,230.091,1617.49,1,385,3600,148
001,5743,841,7.74037,219.254,196,31.6023,1,58,278.712,81.7208,6.24353,266.272,2073.21,1,427,3600,192
001,6188,824,7.60622,236.872,223,20.4239,1,36,78.5094,84.0542,6.21952,399.982,2472.94,1,427,3600,196
001,6547,833,7.70586,249.332,232,19.7233,1,36,74.5472,79.8826,3.15325,322.94,1934.73,1,436,3600,223
001,6609,835,7.75245,251.088,237,21.0902,1,37,97.2997,79.4484,3.96167,320.251,1897.78,1,445,3600,232
001,7206,895,7.75038,274.275,247,33.9201,1,64,421.691,85.0829,6.14089,466.923,2153.97,1,425,3600,237
001,7498,878,7.82757,286.466,270,16.0413,1,41,61.6088,83.1368,2.64399,385.395,2238.47,1,442,3600,247
001,7544,883,7.75823,288.271,274,16.9641,1,39,61.7484,84.1922,5.53049,268.281,2256.22,1,427,3600,270
001,7781,850,7.38956,302.34,283,19.0911,1,45,171.388,78.5221,1.73428,263.158,1707.41,1,401,3600,274
001,8748,903,7.60042,340.082,328,17.55,1,33,34.556,85.2076,2.76169,242.735,2037.62,1,417,3600,283
001,9350,923,7.53585,363.012,333,14.6836,1,70,77.4328,83.8657,3.28045,345.952,2842.81,1,401,3600,328
001,9375,902,7.62752,363.939,351,14.3033,1,32,26.4913,77.9155,3.61453,287.958,2259.13,1,400,3600,333
001,9424,878,7.55203,365.934,354,16.4784,1,29,30.395,74.5621,3.61697,235.141,1618.71,1,384,3600,351
001,9528,925,7.44878,370.567,357,21.3808,1,40,71.0399,87.3261,3.51758,323.735,2492.54,1,383,3600,354
001,9752,900,7.53875,382.388,370,15.9354,1,35,63.3731,72.9143,1.72929,321.105,1930.49,1,408,3600,357
