rep,"Generation","phylogenetic_diversity","diversity","ave_depth","mrca_depth","mean_pairwise_distance","min_pairwise_distance","max_pairwise_distance","variance_pairwise_distance","mean_evolutionary_distinctiveness","min_evolutionary_distinctiveness","max_evolutionary_distinctiveness","variance_evolutionary_distinctiveness","num_roots","num_active_taxa","num_total_orgs","prev_mrca_depth"
001,3340,706,7.62736,34.4622,5,43.5474,1,76,513.138,302.307,18.8802,1829.92,55245.6,1,392,3600,-1
001,7189,869,7.22412,74.9639,7,44.0342,1,140,693.877,488.784,35.829,1484.09,97123.4,1,363,3600,5
001,7522,789,7.38019,78.8525,44,42.1204,1,82,325.649,438.604,29.3346,1808,114355,1,360,3600,7
001,7747,740,7.30528,81.7633,55,42.9625,1,71,355.384,399.862,23.4418,2029.39,132999,1,364,3600,44
001,10125,850,7.72366,104.194,77,41.5887,1,73,294.684,353.938,36.6416,1569.72,58967.9,1,399,3600,55
001,12125,740,7.1715,125.043,95,42.3005,1,78,431.562,373.091,49.4941,1204.72,48381.1,1,330,3600,77
001,19483,909,7.22079,219.344,173,50.5782,1,101,644.025,346.902,39.1118,1526.81,37653.1,1,357,3600,95
001,19609,837,7.3029,221.453,188,45.8872,1,86,581.506,312.476,28.1478,1848.68,52725,1,365,3600,173
001,25021,938,7.2711,288.796,223,63.1217,1,144,2643.24,433.69,43.9049,1319.4,70234.6,1,346,3600,188
001,25728,894,7.43339,301.133,280,31.9313,1,53,174.356,335.279,19.7805,1558.03,62821.4,1,364,3600,223
001,27895,1003,7.28533,325.04,288,53.4687,1,96,786.036,360.096,33.5165,1601.13,65739.9,1,352,3600,280
001,30802,1068,7.46331,355.331,319,47.0797,1,93,604.979,441.076,34.1176,1909.23,106153,1,376,3600,288
001,33119,1068,7.46745,383.746,336,66.1073,1,110,1194.82,292.407,41.1069,1301.41,23124.2,1,383,3600,319
001,42858,1145,7.34155,485.918,452,45.4599,1,87,627.536,323.04,35.4342,1557.14,41268.8,1,342,3600,336
001,46692,1139,7.29148,539.744,509,44.9946,1,80,583.002,350.327,33.3461,1494.79,75508.8,1,346,3600,452
001,51908,1306,7.35809,599.891,540,43.675,1,135,719.268,469.594,37.9815,1801.84,112469,1,365,3600,509
001,51960,1230,7.30313,600.268,571,40.7004,1,80,417.525,465.918,34.9843,1850.98,127403,1,340,3600,540
001,57368,1313,7.41698,666.129,642,36.0769,1,66,315.361,356.355,29.9261,1325.52,62568.6,1,367,3600,571
001,62601,1343,7.19511,733.531,707,40.4385,1,71,367.035,319.695,28.8928,1578.07,52191.4,1,352,3600,642
001,66806,1377,7.15419,786.383,759,36.5922,1,70,407.512,326.773,16.6404,1064.44,37127.6,1,337,3600,707
001,67771,1397,7.47473,799.747,776,32.1347,1,70,251.046,336.945,20.1917,1095.16,39944.2,1,363,3600,759
001,69019,1508,7.57444,814.939,788,40.2926,1,72,300.261,284.305,23.9244,1188.86,33329.5,1,394,3600,776
001,70347,1539,7.67233,827.401,793,47.625,1,98,579.28,355.003,33.7859,1407.81,74863,1,410,3600,788
