rep,source_node,dest_node,num_steps,update_discovered
001,59,59,0,96280
001,28,28,0,39849
001,27,27,0,39491
001,26,26,0,39473
001,25,25,0,38829
001,24,24,0,33054
001,23,23,0,31482
001,22,22,0,31438
001,21,21,0,31389
001,20,20,0,29188
001,19,19,0,20692
001,18,18,0,19620
001,17,17,0,19566
001,16,16,0,19550
001,15,15,0,19542
001,14,14,0,15981
001,13,13,0,15096
001,0,0,0,1
001,1,1,0,2
001,2,2,0,8
001,3,3,0,49
001,4,4,0,118
001,5,5,0,1731
001,6,6,0,1742
001,7,7,0,1800
001,8,8,0,1869
001,9,9,0,1972
001,10,10,0,2832
001,11,11,0,14977
001,12,12,0,15010
001,29,29,0,41616
001,30,30,0,51785
001,31,31,0,53175
001,32,32,0,53253
001,33,33,0,53387
001,34,34,0,54316
001,35,35,0,67944
001,36,36,0,67951
001,37,37,0,67968
001,38,38,0,67973
001,39,39,0,69563
001,40,40,0,71707
001,41,41,0,71716
001,42,42,0,71776
001,43,43,0,71933
001,44,44,0,72651
001,45,45,0,81876
001,46,46,0,81878
001,47,47,0,84662
001,48,48,0,84846
001,49,49,0,84923
001,50,50,0,84941
001,51,51,0,84948
001,52,52,0,84950
001,53,53,0,85145
001,54,54,0,85587
001,55,55,0,86173
001,56,56,0,94308
001,57,57,0,94317
001,58,58,0,94459
002,54,54,0,94868
002,53,53,0,93640
002,52,52,0,93601
002,51,51,0,93585
002,50,50,0,93574
002,49,49,0,88802
002,48,48,0,87651
002,47,47,0,87601
002,46,46,0,87572
002,45,45,0,83256
002,44,44,0,82243
002,43,43,0,81110
002,42,42,0,80918
002,41,41,0,80871
002,40,40,0,80855
002,39,39,0,74693
002,38,38,0,74288
002,37,37,0,74235
002,36,36,0,74234
002,35,35,0,72157
002,34,34,0,69750
002,33,33,0,69532
002,32,32,0,69296
002,31,31,0,69286
002,30,30,0,63895
002,29,29,0,61154
002,12,12,0,10973
002,11,11,0,10948
002,10,10,0,7735
002,9,9,0,4341
002,8,8,0,4227
002,7,7,0,3931
002,6,6,0,3921
002,5,5,0,3418
002,4,4,0,41
002,3,3,0,16
002,2,2,0,6
002,1,1,0,2
002,0,0,0,1
002,13,13,0,11038
002,14,14,0,11233
002,15,15,0,20414
002,16,16,0,46152
002,17,17,0,46168
002,18,18,0,46291
002,19,19,0,46319
002,20,20,0,55740
002,21,21,0,55752
002,22,22,0,55755
002,23,23,0,56037
002,24,24,0,56602
002,25,25,0,59530
002,26,26,0,59536
002,27,27,0,59542
002,28,28,0,59776
003,74,74,0,92705
003,73,73,0,92258
003,72,72,0,91918
003,71,71,0,91901
003,70,70,0,86822
003,69,69,0,86286
003,68,68,0,85876
003,67,67,0,85725
003,66,66,0,85698
003,65,65,0,83134
003,64,64,0,76031
003,63,63,0,75452
003,62,62,0,75413
003,61,61,0,75350
003,60,60,0,75338
003,59,59,0,72777
003,28,28,0,19278
003,27,27,0,19249
003,26,26,0,19197
003,25,25,0,19194
003,24,24,0,15405
003,23,23,0,15042
003,22,22,0,15037
003,21,21,0,14970
003,20,20,0,14963
003,19,19,0,8470
003,18,18,0,8203
003,17,17,0,7870
003,16,16,0,7830
003,15,15,0,6945
003,14,14,0,2770
003,13,13,0,2593
003,0,0,0,1
003,1,1,0,2
003,2,2,0,3
003,3,3,0,15
003,4,4,0,85
003,5,5,0,540
003,6,6,0,548
003,7,7,0,571
003,8,8,0,650
003,9,9,0,852
003,10,10,0,2460
003,11,11,0,2474
003,12,12,0,2507
003,29,29,0,19283
003,30,30,0,21380
003,31,31,0,21389
003,32,32,0,21392
003,33,33,0,21539
003,34,34,0,22285
003,35,35,0,26432
003,36,36,0,26443
003,37,37,0,26485
003,38,38,0,26500
003,39,39,0,27375
003,40,40,0,27380
003,41,41,0,32214
003,42,42,0,32254
003,43,43,0,32257
003,44,44,0,32745
003,45,45,0,41710
003,46,46,0,42391
003,47,47,0,42407
003,48,48,0,42445
003,49,49,0,43683
003,50,50,0,55522
003,51,51,0,55997
003,52,52,0,56010
003,53,53,0,56107
003,54,54,0,57329
003,55,55,0,63092
003,56,56,0,72104
003,57,57,0,72154
003,58,58,0,72488
004,63,63,0,99784
004,62,62,0,99658
004,61,61,0,99629
004,60,60,0,99623
004,59,59,0,96802
004,28,28,0,55450
004,27,27,0,55337
004,26,26,0,55325
004,25,25,0,55316
004,24,24,0,51734
004,23,23,0,51457
004,22,22,0,51425
004,21,21,0,51409
004,20,20,0,40034
004,19,19,0,34427
004,18,18,0,33647
004,17,17,0,33406
004,16,16,0,33350
004,15,15,0,29474
004,14,14,0,8324
004,13,13,0,8319
004,0,0,0,1
004,1,1,0,2
004,2,2,0,4
004,3,3,0,37
004,4,4,0,73
004,5,5,0,1294
004,6,6,0,1299
004,7,7,0,1323
004,8,8,0,1502
004,9,9,0,1877
004,10,10,0,8268
004,11,11,0,8278
004,12,12,0,8297
004,29,29,0,55856
004,30,30,0,60560
004,31,31,0,60575
004,32,32,0,60597
004,33,33,0,60778
004,34,34,0,61695
004,35,35,0,61701
004,36,36,0,61705
004,37,37,0,61734
004,38,38,0,61827
004,39,39,0,62153
004,40,40,0,64508
004,41,41,0,66772
004,42,42,0,66799
004,43,43,0,66837
004,44,44,0,67716
004,45,45,0,68511
004,46,46,0,68522
004,47,47,0,68544
004,48,48,0,68770
004,49,49,0,69771
004,50,50,0,74944
004,51,51,0,83754
004,52,52,0,83781
004,53,53,0,83900
004,54,54,0,84299
004,55,55,0,95817
004,56,56,0,95820
004,57,57,0,95834
004,58,58,0,95931
005,54,54,0,96651
005,53,53,0,96050
005,52,52,0,95819
005,51,51,0,95789
005,50,50,0,95779
005,49,49,0,90080
005,48,48,0,89323
005,47,47,0,88975
005,46,46,0,88965
005,45,45,0,87250
005,44,44,0,75010
005,43,43,0,74830
005,42,42,0,74721
005,41,41,0,74696
005,40,40,0,74688
005,39,39,0,61834
005,38,38,0,61181
005,37,37,0,60715
005,36,36,0,60708
005,35,35,0,59848
005,34,34,0,53813
005,33,33,0,53792
005,32,32,0,53600
005,31,31,0,53587
005,30,30,0,53574
005,29,29,0,48095
005,12,12,0,21572
005,11,11,0,11036
005,10,10,0,9700
005,9,9,0,6931
005,8,8,0,6195
005,7,7,0,6095
005,6,6,0,6082
005,5,5,0,6078
005,4,4,0,157
005,3,3,0,23
005,2,2,0,4
005,1,1,0,2
005,0,0,0,1
005,13,13,0,21598
005,14,14,0,22760
005,15,15,0,29502
005,16,16,0,29511
005,17,17,0,29540
005,18,18,0,29602
005,19,19,0,30164
005,20,20,0,40642
005,21,21,0,40652
005,22,22,0,40667
005,23,23,0,40710
005,24,24,0,41022
005,25,25,0,46674
005,26,26,0,46686
005,27,27,0,46694
005,28,28,0,46757
006,65,65,0,95418
006,64,64,0,89958
006,63,63,0,89348
006,62,62,0,89159
006,61,61,0,89140
006,60,60,0,89124
006,59,59,0,87338
006,28,28,0,24947
006,27,27,0,24891
006,26,26,0,24867
006,25,25,0,24857
006,24,24,0,24836
006,23,23,0,23132
006,22,22,0,22901
006,21,21,0,22888
006,20,20,0,21850
006,19,19,0,14663
006,18,18,0,14661
006,17,17,0,14396
006,16,16,0,14384
006,15,15,0,14378
006,14,14,0,10397
006,13,13,0,10259
006,0,0,0,1
006,1,1,0,2
006,2,2,0,3
006,3,3,0,45
006,4,4,0,407
006,5,5,0,2555
006,6,6,0,4494
006,7,7,0,4529
006,8,8,0,4543
006,9,9,0,5563
006,10,10,0,10136
006,11,11,0,10156
006,12,12,0,10180
006,29,29,0,25812
006,30,30,0,26359
006,31,31,0,26364
006,32,32,0,26410
006,33,33,0,26717
006,34,34,0,27297
