rep,Generation,phylogenetic_diversity,diversity,ave_depth,mrca_depth,mean_pairwise_distance,min_pairwise_distance,max_pairwise_distance,variance_pairwise_distance,mean_evolutionary_distinctiveness,min_evolutionary_distinctiveness,max_evolutionary_distinctiveness,variance_evolutionary_distinctiveness,num_roots,num_active_taxa,num_total_orgs
004,54973,15,0.00398644,14.0003,14,1,1,1,0,9.5,0,19,90.25,1,2,3600,13
004,56065,15,0,15,15,NA,0,0,NA,0,0,0,0,1,1,3600,14
004,57072,20,0.0152392,16.0011,16,1.6,1,2,0.24,22.4,0,28,125.44,1,5,3600,15
004,57541,20,0.0112537,17.0008,17,1.5,1,2,0.25,14.25,0,19,67.6875,1,4,3600,16
004,64990,20,0.00797249,18.0006,18,1.33333,1,2,0.222222,23.3333,0,35,272.222,1,3,3600,17
004,66229,19,0,19,19,NA,0,0,NA,0,0,0,0,1,1,3600,18
004,75677,22,0.00797249,20.0006,20,1.33333,1,2,0.222222,19.3333,0,29,186.889,1,3,3600,19
004,86850,22,0.00398644,21.0003,21,1,1,1,0,12.5,0,25,156.25,1,2,3600,20
004,92403,24,0.00797249,22.0006,22,1.33333,1,2,0.222222,22,0,33,242,1,3,3600,21
005,16,1,0.00398644,0.000277778,0,1,1,1,0,8,0,16,64,1,2,3600,-1
005,88,3,0.00797249,1.00056,1,1.33333,1,2,0.222222,9.33333,0,14,43.5556,1,3,3600,0
005,1005,4,0.00797249,2.00056,2,1.33333,1,2,0.222222,16.6667,0,25,138.889,1,3,3600,1
005,2011,3,0,3,3,NA,0,0,NA,0,0,0,0,1,1,3600,2
005,4963,5,0.00398644,4.00028,4,1,1,1,0,13,0,26,169,1,2,3600,3
005,8467,8,0.0112537,5.00083,5,1.5,1,2,0.25,37.5,0,50,468.75,1,4,3600,4
005,9053,10,0.0152392,6.00111,6,1.6,1,2,0.24,18.4,0,23,84.64,1,5,3600,5
005,10100,9,0.00797249,7.00056,7,1.33333,1,2,0.222222,13.3333,0,20,88.8889,1,3,3600,6
005,14938,8,0,8,8,NA,0,0,NA,0,0,0,0,1,1,3600,7
005,15318,11,0.00797249,9.00056,9,1.33333,1,2,0.222222,14,0,21,98,1,3,3600,8
005,22009,11,0.00398644,10.0003,10,1,1,1,0,19,0,38,361,1,2,3600,9
005,22796,14,0.0112537,11.0008,11,1.5,1,2,0.25,12.75,0,17,54.1875,1,4,3600,10
005,27834,12,0,12,12,NA,0,0,NA,0,0,0,0,1,1,3600,11
005,28884,15,0.00797249,13.0006,13,1.33333,1,2,0.222222,27.3333,0,41,373.556,1,3,3600,12
005,34247,15,0.00398644,14.0003,14,1,1,1,0,12.5,0,25,156.25,1,2,3600,13
005,35158,18,0.0112537,15.0008,15,1.5,1,2,0.25,16.5,0,22,90.75,1,4,3600,14
005,35174,17,0.00398644,16.0003,16,1,1,1,0,7,0,14,49,1,2,3600,15
005,36179,19,0.00797249,17.0006,17,1.33333,1,2,0.222222,10,0,15,50,1,3,3600,16
005,39727,19,0.00398644,18.0003,18,1,1,1,0,9,0,18,81,1,2,3600,17
005,43352,20,0.00398644,19.0003,19,1,1,1,0,8,0,16,64,1,2,3600,18
005,50546,23,0.0112537,20.0008,20,1.5,1,2,0.25,17.25,0,23,99.1875,1,4,3600,19
005,54771,24,0.136446,21.9828,21,1.5,1,2,0.25,17.6667,0,26.6667,118.556,1,4,3600,20
005,54776,24,0.00797249,22.0006,22,1.33333,1,2,0.222222,12.6667,0,19,80.2222,1,3,3600,21
005,68576,26,0.0112537,23.0008,23,1.5,1,2,0.25,27,0,36,243,1,4,3600,22
005,69369,25,0.00398644,24.0003,24,1,1,1,0,12.5,0,25,156.25,1,2,3600,23
005,77372,26,0.00398644,25.0003,25,1,1,1,0,15,0,30,225,1,2,3600,24
005,78136,30,0.0152392,26.0011,26,1.6,1,2,0.24,15.2,0,19,57.76,1,5,3600,25
005,79186,28,0.00398644,27.0003,27,1,1,1,0,10,0,20,100,1,2,3600,26
005,89437,30,0.00797249,28.0006,28,1.33333,1,2,0.222222,13.3333,0,20,88.8889,1,3,3600,27
005,96534,31,0.00797249,29.0006,29,1.33333,1,2,0.222222,14.6667,0,22,107.556,1,3,3600,28
006,24,1,0.00398644,0.000277778,0,1,1,1,0,12,0,24,144,1,2,3600,-1
006,995,2,0.00398644,1.00028,1,1,1,1,0,8.5,0,17,72.25,1,2,3600,0
006,2846,3,0.00398644,2.00028,2,1,1,1,0,24,0,48,576,1,2,3600,1
006,9596,6,0.0112537,3.00083,3,1.5,1,2,0.25,14.25,0,19,67.6875,1,4,3600,2
006,13732,8,0.0152392,4.00111,4,1.6,1,2,0.24,27.2,0,34,184.96,1,5,3600,3
006,17364,8,0.0112537,5.00083,5,1.5,1,2,0.25,15.75,0,21,82.6875,1,4,3600,4
006,26382,7,0.00398644,6.00028,6,1,1,1,0,24.5,0,49,600.25,1,2,3600,5
006,31557,10,0.0112537,7.00083,7,1.5,1,2,0.25,16.5,0,22,90.75,1,4,3600,6
006,31834,10,0.00797249,8.00056,8,1.33333,1,2,0.222222,16.6667,0,25,138.889,1,3,3600,7
006,34971,10,0.00398644,9.00028,9,1,1,1,0,19.5,0,39,380.25,1,2,3600,8
006,35288,14,0.0152392,10.0011,10,1.6,1,2,0.24,17.6,0,22,77.44,1,5,3600,9
006,36413,13,0.00797249,11.0006,11,1.33333,1,2,0.222222,14.6667,0,22,107.556,1,3,3600,10
006,38633,14,0.00797249,12.0006,12,1.33333,1,2,0.222222,15.3333,0,23,117.556,1,3,3600,11
006,48601,14,0.00398644,13.0003,13,1,1,1,0,11.5,0,23,132.25,1,2,3600,12
006,51410,16,0.00797249,14.0006,14,1.33333,1,2,0.222222,12.6667,0,19,80.2222,1,3,3600,13
006,54664,17,0.00797249,15.0006,15,1.33333,1,2,0.222222,19.3333,0,29,186.889,1,3,3600,14
006,58626,17,0.00398644,16.0003,16,1,1,1,0,12,0,24,144,1,2,3600,15
006,62399,18,0.00993327,17.9992,17,1,1,1,0,9.5,0,19,90.25,1,2,3600,16
006,62405,22,0.0152392,18.0011,18,1.6,1,2,0.24,16,0,20,64,1,5,3600,17
006,68443,19,0,19,19,NA,0,0,NA,0,0,0,0,1,1,3600,18
006,68783,20,0,20,20,NA,0,0,NA,0,0,0,0,1,1,3600,19
006,69669,24,0.0112537,21.0008,21,1.5,1,2,0.25,20.25,0,27,136.688,1,4,3600,20
006,73642,22,0,22,22,NA,0,0,NA,0,0,0,0,1,1,3600,21
006,77231,27,1.01051,23.4911,23,1.8,1,3,0.56,12.8,0,21,61.06,1,5,3600,22
006,77456,26,0.00797249,24.0006,24,1.33333,1,2,0.222222,37.3333,0,56,696.889,1,3,3600,23
006,80101,25,0,25,25,NA,0,0,NA,0,0,0,0,1,1,3600,24
006,83451,26,0,26,26,NA,0,0,NA,0,0,0,0,1,1,3600,25
006,87145,27,0,27,27,NA,0,0,NA,0,0,0,0,1,1,3600,26
006,89695,29,0.00398644,28.0003,28,1,1,1,0,11.5,0,23,132.25,1,2,3600,27
007,18,0,0,0,0,NA,0,0,NA,0,0,0,0,1,1,3600,-1
007,49,1,0,1,1,NA,0,0,NA,0,0,0,0,1,1,3600,0
007,3062,3,0.00398644,2.00028,2,1,1,1,0,11.5,0,23,132.25,1,2,3600,1
007,7034,6,0.0112537,3.00083,3,1.5,1,2,0.25,21,0,28,147,1,4,3600,2
007,8756,7,0.0112537,4.00083,4,1.5,1,2,0.25,25.5,0,34,216.75,1,4,3600,3
007,10776,7,0.00797249,5.00056,5,1.33333,1,2,0.222222,23.3333,0,35,272.222,1,3,3600,4
007,11648,8,0.00797249,6.00056,6,1.33333,1,2,0.222222,10.6667,0,16,56.8889,1,3,3600,5
007,17208,9,0.00797249,7.00056,7,1.33333,1,2,0.222222,19.3333,0,29,186.889,1,3,3600,6
007,22190,9,0.00398644,8.00028,8,1,1,1,0,10,0,20,100,1,2,3600,7
007,22413,15,0.0225061,9.00167,9,1.71429,1,2,0.204082,24.8571,0,29,102.98,1,7,3600,8
007,26076,10,0,10,10,NA,0,0,NA,0,0,0,0,1,1,3600,9
007,27384,11,0,11,11,NA,0,0,NA,0,0,0,0,1,1,3600,10
007,36169,13,0.00398644,12.0003,12,1,1,1,0,19.5,0,39,380.25,1,2,3600,11
007,37220,13,0,13,13,NA,0,0,NA,0,0,0,0,1,1,3600,12
007,39571,18,0.0152392,14.0011,14,1.6,1,2,0.24,13.6,0,17,46.24,1,5,3600,13
007,44960,15,0,15,15,NA,0,0,NA,0,0,0,0,1,1,3600,14
007,62432,17,0.00398644,16.0003,16,1,1,1,0,7.5,0,15,56.25,1,2,3600,15
007,63395,20,0.34521,17.0631,17,1.5,1,2,0.25,12,0,16,48,1,4,3600,16
007,63748,21,0.0112537,18.0008,18,1.5,1,2,0.25,31.5,0,42,330.75,1,4,3600,17
007,64082,20,0.00398644,19.0003,19,1,1,1,0,11,0,22,121,1,2,3600,18
007,65635,22,0.00797249,20.0006,20,1.33333,1,2,0.222222,23.3333,0,35,272.222,1,3,3600,19
007,72181,21,0,21,21,NA,0,0,NA,0,0,0,0,1,1,3600,20
007,75652,23,0.00398644,22.0003,22,1,1,1,0,10,0,20,100,1,2,3600,21
007,76288,25,0.00797249,23.0006,23,1.33333,1,2,0.222222,10.6667,0,16,56.8889,1,3,3600,22
007,84519,28,0.0152392,24.0011,24,1.6,1,2,0.24,20,0,25,100,1,5,3600,23
007,88702,28,0.0112537,25.0008,25,1.5,1,2,0.25,15,0,20,75,1,4,3600,24
007,99876,29,0.0112537,26.0008,26,1.5,1,2,0.25,27,0,36,243,1,4,3600,25
008,19,2,0.00797249,0.000555556,0,1.33333,1,2,0.222222,12.6667,0,19,80.2222,1,3,3600,-1
008,812,3,0.00797249,1.00056,1,1.33333,1,2,0.222222,21.3333,0,32,227.556,1,3,3600,0
008,16152,4,0.00797249,2.00056,2,1.33333,1,2,0.222222,14,0,21,98,1,3,3600,1
008,18973,7,0.0152392,3.00111,3,1.6,1,2,0.24,12.8,0,16,40.96,1,5,3600,2
008,20784,9,0.0185202,4.00139,4,1.66667,1,2,0.222222,19.1667,0,23,73.4722,1,6,3600,3
008,22945,9,0.0152392,5.00111,5,1.6,1,2,0.24,38.4,0,48,368.64,1,5,3600,4
008,34568,6,0,6,6,NA,0,0,NA,0,0,0,0,1,1,3600,5
008,36371,7,0,7,7,NA,0,0,NA,0,0,0,0,1,1,3600,6
008,49873,10,0.00797249,8.00056,8,1.33333,1,2,0.222222,10,0,15,50,1,3,3600,7
008,50368,10,0.00398644,9.00028,9,1,1,1,0,20,0,40,400,1,2,3600,8
008,56522,11,0.00398644,10.0003,10,1,1,1,0,13.5,0,27,182.25,1,2,3600,9
008,68273,12,0.00398644,11.0003,11,1,1,1,0,12,0,24,144,1,2,3600,10
008,68396,14,0.00797249,12.0006,12,1.33333,1,2,0.222222,12.6667,0,19,80.2222,1,3,3600,11
008,71530,14,0.00398644,13.0003,13,1,1,1,0,8.5,0,17,72.25,1,2,3600,12
008,82709,15,0.00398644,14.0003,14,1,1,1,0,10.5,0,21,110.25,1,2,3600,13
008,83833,15,0,15,15,NA,0,0,NA,0,0,0,0,1,1,3600,14
008,90465,19,0.0112537,16.0008,16,1.5,1,2,0.25,21.75,0,29,157.688,1,4,3600,15
008,97357,19,0.00797249,17.0006,17,1.33333,1,2,0.222222,19.3333,0,29,186.889,1,3,3600,16
009,14,7,1.02024,0.510556,0,2.03571,1,3,0.534439,9.25,0,14,26.2708,1,8,3600,-1
009,659,3,0.00797249,1.00056,1,1.33333,1,2,0.222222,15.3333,0,23,117.556,1,3,3600,0
009,6099,3,0.00398644,2.00028,2,1,1,1,0,8.5,0,17,72.25,1,2,3600,1
009,13713,3,0,3,3,NA,0,0,NA,0,0,0,0,1,1,3600,2
009,14059,6,0.00797249,4.00056,4,1.33333,1,2,0.222222,12.6667,0,19,80.2222,1,3,3600,3
009,14895,9,0.0152392,5.00111,5,1.6,1,2,0.24,32,0,40,256,1,5,3600,4
009,16642,7,0.00398644,6.00028,6,1,1,1,0,20,0,40,400,1,2,3600,5
009,19085,13,0.801941,7.235,7,1.90476,1,3,0.46712,12.4286,0,17,36.7449,1,7,3600,6
009,26363,9,0.00398644,8.00028,8,1,1,1,0,15,0,30,225,1,2,3600,7
009,26496,12,0.0112537,9.00083,9,1.5,1,2,0.25,17.25,0,23,99.1875,1,4,3600,8
009,27057,12,0.00797249,10.0006,10,1.33333,1,2,0.222222,26.6667,0,40,355.556,1,3,3600,9
009,29174,13,0.00797249,11.0006,11,1.33333,1,2,0.222222,23.3333,0,35,272.222,1,3,3600,10
009,34547,12,0,12,12,NA,0,0,NA,0,0,0,0,1,1,3600,11
009,34671,13,0,13,13,NA,0,0,NA,0,0,0,0,1,1,3600,12
009,36472,15,0.00398644,14.0003,14,1,1,1,0,13,0,26,169,1,2,3600,13
009,40209,17,0.00797249,15.0006,15,1.33333,1,2,0.222222,13.3333,0,20,88.8889,1,3,3600,14
009,40260,20,0.0152392,16.0011,16,1.6,1,2,0.24,14.4,0,18,51.84,1,5,3600,15
009,50258,20,0.0112537,17.0008,17,1.5,1,2,0.25,15,0,20,75,1,4,3600,16
009,51510,19,0.00398644,18.0003,18,1,1,1,0,15,0,30,225,1,2,3600,17
009,52879,21,0.00797249,19.0006,19,1.33333,1,2,0.222222,24.6667,0,37,304.222,1,3,3600,18
009,56076,22,0.00797249,20.0006,20,1.33333,1,2,0.222222,19.3333,0,29,186.889,1,3,3600,19
009,62403,26,0.0185202,21.0014,21,1.66667,1,2,0.222222,15.8333,0,19,50.1389,1,6,3600,20
009,63124,23,0.00398644,22.0003,22,1,1,1,0,11,0,22,121,1,2,3600,21
009,65477,24,0.00398644,23.0003,23,1,1,1,0,11,0,22,121,1,2,3600,22
009,66232,26,0.00797249,24.0006,24,1.33333,1,2,0.222222,21.3333,0,32,227.556,1,3,3600,23
009,67029,28,0.0112537,25.0008,25,1.5,1,2,0.25,23.25,0,31,180.188,1,4,3600,24
009,67424,26,0,26,26,NA,0,0,NA,0,0,0,0,1,1,3600,25
009,82652,30,0.0112537,27.0008,27,1.5,1,2,0.25,21,0,28,147,1,4,3600,26
009,82799,32,0.0152392,28.0011,28,1.6,1,2,0.24,28.8,0,36,207.36,1,5,3600,27
009,84022,32,0.0112537,29.0008,29,1.5,1,2,0.25,19.5,0,26,126.75,1,4,3600,28
009,85780,32,0.00797249,30.0006,30,1.33333,1,2,0.222222,15.3333,0,23,117.556,1,3,3600,29
009,99205,31,0,31,31,NA,0,0,NA,0,0,0,0,1,1,3600,30
010,54,3,0.0112537,0.000833333,0,1.5,1,2,0.25,40.5,0,54,546.75,1,4,3600,-1
010,2920,4,0.0112537,1.00083,1,1.5,1,2,0.25,12.75,0,17,54.1875,1,4,3600,0
010,14279,3,0.00398644,2.00028,2,1,1,1,0,13,0,26,169,1,2,3600,1
010,18683,5,0.00797249,3.00056,3,1.33333,1,2,0.222222,10,0,15,50,1,3,3600,2
010,22699,5,0.00398644,4.00028,4,1,1,1,0,9.5,0,19,90.25,1,2,3600,3
010,28424,6,0.00398644,5.00028,5,1,1,1,0,11,0,22,121,1,2,3600,4
010,30093,7,0.00398644,6.00028,6,1,1,1,0,8,0,16,64,1,2,3600,5
010,31958,9,0.00797249,7.00056,7,1.33333,1,2,0.222222,9.33333,0,14,43.5556,1,3,3600,6
010,33278,9,0.00398644,8.00028,8,1,1,1,0,13,0,26,169,1,2,3600,7
010,33802,10,0.00398644,9.00028,9,1,1,1,0,7.5,0,15,56.25,1,2,3600,8
010,45802,14,0.0152392,10.0011,10,1.6,1,2,0.24,13.6,0,17,46.24,1,5,3600,9
010,46214,14,0.0112537,11.0008,11,1.5,1,2,0.25,15,0,20,75,1,4,3600,10
010,48073,18,0.0185202,13.0014,13,1.66667,1,2,0.222222,58.3333,0,70,680.556,1,6,3600,11
010,52879,15,0.00398644,14.0003,14,1,1,1,0,22.5,0,45,506.25,1,2,3600,13
010,54511,16,0.00398644,15.0003,15,1,1,1,0,13.5,0,27,182.25,1,2,3600,14
010,55573,19,0.0112537,16.0008,16,1.5,1,2,0.25,12,0,16,48,1,4,3600,15
010,56007,20,0.0112537,17.0008,17,1.5,1,2,0.25,12,0,16,48,1,4,3600,16
010,57530,20,0.00797249,18.0006,18,1.33333,1,2,0.222222,19.3333,0,29,186.889,1,3,3600,17
010,59200,22,0.0112537,19.0008,19,1.5,1,2,0.25,24.75,0,33,204.188,1,4,3600,18
010,63306,23,0.0112537,20.0008,20,1.5,1,2,0.25,18.75,0,25,117.188,1,4,3600,19
010,63749,24,0.0112537,21.0008,21,1.5,1,2,0.25,20.25,0,27,136.688,1,4,3600,20
010,64129,25,0.0112537,22.0008,22,1.5,1,2,0.25,24,0,32,192,1,4,3600,21
010,66932,25,0.00797249,23.0006,23,1.33333,1,2,0.222222,12,0,18,72,1,3,3600,22
010,71584,26,0.00797249,24.0006,24,1.33333,1,2,0.222222,10.6667,0,16,56.8889,1,3,3600,23
