rep,"Generation","phylogenetic_diversity","diversity","ave_depth","mrca_depth","mean_pairwise_distance","min_pairwise_distance","max_pairwise_distance","variance_pairwise_distance","mean_evolutionary_distinctiveness","min_evolutionary_distinctiveness","max_evolutionary_distinctiveness","variance_evolutionary_distinctiveness","num_roots","num_active_taxa","num_total_orgs","prev_mrca_depth"
001,165,232,3.51638,5.78694,5,3.38475,1,9,1.7409,114.976,0,146,1639.54,1,208,3600,-1
001,1362,281,3.49107,12.7339,12,3.31904,1,9,1.58762,111.566,0,146,1583.37,1,240,3600,5
001,2230,238,2.07813,17.2697,17,2.7909,1,7,0.943469,110.129,0,136,1356.61,1,202,3600,12
001,3339,300,3.72042,22.6364,22,3.22635,1,11,1.91531,113.118,0,151,1835.23,1,254,3600,17
001,5245,283,3.05635,27.5592,27,3.17854,1,9,1.51139,117.274,0,153,1905.49,1,231,3600,22
001,5890,280,2.82232,32.4256,32,2.95629,1,7,0.942792,107.735,0,141,1511.21,1,228,3600,27
001,8442,325,3.5887,39.6717,39,3.28245,1,9,1.62957,120.144,0,159,2020.94,1,259,3600,32
001,13282,325,3.32661,60.5256,47,4.67235,1,36,12.718,154.324,17.9735,3791,94511.5,1,220,3600,39
001,13284,288,3.30084,60.5817,51,4.58829,1,20,6.4605,131.572,11.8346,2245,46434.5,1,200,3600,47
001,13291,303,3.45473,60.7789,59,4.75122,1,13,6.12836,100.283,1.10714,135.143,1719.35,1,220,3600,51
001,13396,338,3.85579,66.0933,65,3.81623,1,11,2.5656,109.256,0,144,1654.23,1,246,3600,59
001,19594,334,2.22352,82.2797,69,2.80673,1,30,6.47134,161.293,20.3857,4546,87525.9,1,224,3600,65
001,19602,321,2.42052,82.3111,82,2.58897,1,7,0.663103,129.447,0,153,1411.12,1,222,3600,69
001,19969,320,2.47183,87.3531,87,2.85389,1,9,1.1258,112.039,0,141,1385.26,1,211,3600,82
001,24889,348,2.77538,106.465,106,2.90728,1,8,1.20678,122.311,0,150,1494.7,1,216,3600,87
001,26502,363,4.052,115.916,115,3.62973,1,10,1.77902,99.1778,0,141,1513.37,1,230,3600,106
