rep,node,steps,update_discovered
001,1,1000,47132
002,1,1000,47060
003,1,1000,46955
004,1,1000,46159
005,1,1000,47099
006,1,1000,45929
007,1,1000,45889
008,1,1000,46136
009,1,1000,46354
010,1,1000,45934
011,1,1000,46500
012,1,1000,45309
013,1,1000,46756
014,1,1000,46748
015,1,1000,46081
016,1,1000,46198
017,1,1000,46260
018,1,1000,46254
019,1,1000,46519
020,1,1000,46487
021,1,1000,45386
022,1,1000,46233
023,1,1000,46247
024,1,1000,46260
025,1,1000,46190
026,1,1000,46711
027,1,1000,47056
028,1,1000,45868
029,1,1000,46353
030,1,1000,45891
031,1,1000,45983
032,1,1000,46767
033,1,1000,47021
034,1,1000,47010
035,1,1000,46057
036,1,1000,46035
037,1,1000,46321
038,1,1000,46251
039,1,1000,46648
040,1,1000,45720
041,1,1000,45837
042,1,1000,45867
043,1,1000,45814
044,1,1000,46762
045,1,1000,45679
046,1,1000,47253
047,1,1000,46117
048,1,1000,45074
049,1,1000,46072
050,1,1000,46329
