rep,Generation,phylogenetic_diversity,diversity,ave_depth,mrca_depth,mean_pairwise_distance,min_pairwise_distance,max_pairwise_distance,variance_pairwise_distance,mean_evolutionary_distinctiveness,min_evolutionary_distinctiveness,max_evolutionary_distinctiveness,variance_evolutionary_distinctiveness,num_roots,num_active_taxa,num_total_orgs,prev_mrca_depth
001,944,574,7.67868,30.6464,7,22.8205,1,55,235.669,88.7395,4.65169,255.037,2131.45,1,397,3600,-1
001,1179,648,7.68534,37.8906,18,20.0211,1,46,88.5494,90.947,3.60728,678.029,3377.53,1,429,3600,7
001,1311,621,7.65864,41.7183,26,17.3043,1,40,88.5132,98.056,4.70254,333.079,2714.06,1,415,3600,18
001,1477,641,7.82064,47.6761,35,14.3482,1,32,43.6762,87.4635,4.49622,341.455,2153.02,1,436,3600,26
001,1623,618,7.71254,52.1553,37,17.1929,1,33,36.2053,84.4443,4.35465,384.84,2727.71,1,423,3600,35
001,1693,676,7.68721,54.75,42,20.0915,1,34,54.6541,85.8659,3.83523,356.17,2544.55,1,443,3600,37
001,1987,644,7.68155,64.7317,48,16.9501,1,45,62.2213,87.5638,4.56622,255.826,2298.95,1,419,3600,42
001,2129,634,7.34074,69.5314,52,20.717,1,44,65.5629,98.8403,4.04345,407.889,3717.01,1,362,3600,48
001,2192,681,7.69348,71.7564,56,21.4474,1,38,84.8304,88.1243,5.04852,327.925,2678.13,1,435,3600,52
001,2486,640,7.47077,81.6058,63,13.2119,1,41,27.4007,94.3554,6.24831,652,3295.78,1,407,3600,56
001,2496,629,7.47992,81.8944,73,13.6377,1,30,27.0804,92.0064,6.33947,256.524,2403.06,1,419,3600,63
001,2925,691,7.50646,87.45,76,19.4127,1,34,43.1086,179.543,10.128,487.527,11141.1,1,407,3600,73
001,8959,930,7.62943,139.161,78,79.6227,1,152,2398.77,281.906,51.5731,1222.97,29881.5,1,408,3600,76
001,21646,1016,7.16744,267.339,147,77.1644,1,250,6127.14,417.341,47.1102,1862.01,101493,1,360,3600,78
001,22156,1006,7.7153,271.305,219,65.388,1,118,1558.43,258.719,42.7675,2267.33,40701.9,1,428,3600,147
001,30169,1122,7.52311,318.854,259,83.5152,1,139,1937.8,339.775,79.862,996.662,29179.6,1,378,3600,219
001,32032,1040,7.50883,332.265,273,78.4139,1,136,2013.6,260.889,63.0047,1055.95,18544.5,1,398,3600,259
001,34097,1190,7.6437,349.064,282,86.1794,1,158,2656.12,231.528,76.6679,1114.42,11870,1,430,3600,273
001,47516,1175,7.2752,459.266,413,53.8424,1,113,1117.79,317.911,42.2496,1194.99,34088,1,379,3600,282
001,48270,1102,7.27045,464.685,443,35.4332,1,64,258.76,272.41,29.0776,725.039,22733.5,1,389,3600,413
001,67099,1439,7.47726,627.998,560,72.8222,1,145,2092.08,325.629,32.659,1495.42,38355.9,1,409,3600,443
001,90333,1490,7.40098,789.285,751,56.5311,1,93,621.531,261.795,48.6328,1171.27,22473.6,1,390,3600,560
