rep,Generation,phylogenetic_diversity,diversity,ave_depth,mrca_depth,mean_pairwise_distance,min_pairwise_distance,max_pairwise_distance,variance_pairwise_distance,mean_evolutionary_distinctiveness,min_evolutionary_distinctiveness,max_evolutionary_distinctiveness,variance_evolutionary_distinctiveness,num_roots,num_active_taxa,num_total_orgs
001,16000,1204,2.91506,1010.18,983,19.787,1,61,517.767,3977.61,79.2308,7338.67,3.35147e+06,1,150,3600
001,16100,1215,3.12906,1010.64,983,15.6847,1,62,385.276,3492.29,75.2663,7442.5,3.94183e+06,1,159,3600
001,16200,1224,3.19888,1010.26,983,18.5179,1,60,475.321,3933.95,75.5575,7538.96,3.54017e+06,1,166,3600
001,16300,1196,2.92679,1010.06,983,20.3046,1,60,500.641,4014.08,101.423,7638.96,3.68562e+06,1,141,3600
001,16400,1181,2.94903,1010.26,983,22.2013,1,60,546.363,3865.98,108.649,7738.39,4.78831e+06,1,131,3600
001,16500,1192,2.93236,1010.45,983,17.6859,1,61,460.967,3691.19,91.1279,7841.35,4.73346e+06,1,142,3600
001,16600,1202,3.07605,1010.79,983,17.4983,1,62,454.183,3963.13,89.2307,7941.35,4.12405e+06,1,145,3600
001,16700,1187,2.90106,1010.92,983,16.5722,1,59,447.266,4084.97,85.9577,8042.5,4.43927e+06,1,135,3600
001,16800,1190,2.94025,1010.91,983,14.2813,1,61,387.4,4266.69,78.0869,8144.8,4.54522e+06,1,141,3600
001,16900,1210,3.34458,1010.8,983,16.0077,1,62,420.582,4213.77,79.4896,8241.89,4.9931e+06,1,157,3600
001,17000,1238,3.45151,1011.04,983,17.6317,1,64,473.718,3984.96,65.2505,8338.96,5.82441e+06,1,178,3600
001,17100,1199,3.25665,1010.94,983,16.2485,1,62,414.008,4100.26,87.1808,8442.5,5.5039e+06,1,148,3600
001,17200,1196,3.08742,1011.03,983,10.2523,1,62,239.247,4100.02,75.3685,8556.88,5.91438e+06,1,149,3600
001,17300,1185,2.6635,1011.2,983,10.9353,1,62,277.764,4614.46,81.9877,8654,5.11442e+06,1,138,3600
001,17400,1204,2.86749,1011.34,983,8.14828,1,61,162.611,4657.78,74.0274,8772.4,4.90563e+06,1,145,3600
001,17500,1210,2.87765,1011.23,983,6.84829,1,62,110.763,5135.31,73.5131,6377.41,4.05896e+06,1,152,3600
001,17600,1182,2.59951,1011.09,983,7.12086,1,62,88.4752,4571.16,91.4983,6482.29,5.84992e+06,1,127,3600
001,17700,1207,2.33695,1010.76,983,5.74612,1,60,43.7407,5338.69,78.8232,9238,4.69084e+06,1,155,3600
001,17800,1164,2.35803,1010.69,1007,5.22979,1,13,9.4781,5817.69,96.2903,6680.72,2.71918e+06,1,141,3600
001,17900,1177,2.1626,1010.57,1007,5.20772,1,13,9.77859,5944.93,91.4646,6779.22,2.60096e+06,1,147,3600
001,18000,1188,2.24482,1010.75,1007,4.91744,1,12,8.86565,5946.23,77.5847,6875.48,3.11286e+06,1,159,3600
001,18100,1169,2.15729,1010.8,1007,5.09071,1,13,8.87988,5665.64,85.6944,6977.29,4.84478e+06,1,144,3600
001,18200,1164,2.28631,1010.73,1007,5.25889,1,13,9.15986,5954.96,96.4433,7079.7,4.3599e+06,1,139,3600
001,18300,1164,2.44825,1010.54,1007,5.86821,1,13,10.1615,5698.7,129.521,7187.49,4.67584e+06,1,135,3600
001,18400,1184,2.69093,1010.72,1007,5.98282,1,15,10.0955,5505.45,101.649,7280.46,5.58241e+06,1,150,3600
001,18500,1149,2.5684,1010.65,1007,5.97107,1,15,10.5193,5729.45,139.928,7389.32,5.55775e+06,1,121,3600
001,18600,1163,2.60469,1010.55,1007,6.05252,1,15,10.8683,5784.57,139.357,7488.84,5.8811e+06,1,134,3600
001,18700,1208,2.57735,1010.48,1007,5.92867,1,14,10.4134,6107.47,109.5,7581.54,5.18741e+06,1,172,3600
001,18800,1173,2.58165,1010.52,1007,5.88122,1,15,10.7906,6101.29,114.425,7682.43,5.67111e+06,1,143,3600
001,18900,1175,2.54898,1010.56,1007,5.97546,1,16,11.0193,6264.9,127.278,7785.1,6.09933e+06,1,148,3600
001,19000,1190,2.82986,1010.67,1007,6.35509,1,17,12.0525,5895.16,122.349,7883.7,6.72361e+06,1,156,3600
001,19100,1186,2.88134,1010.66,1007,6.25782,1,15,12.2091,6300.77,129.81,7990.31,5.87527e+06,1,146,3600
001,19200,1202,3.35591,1010.78,1007,6.98075,1,17,13.117,5022.58,113.791,8088.84,1.04945e+07,1,161,3600
001,19300,1202,3.54525,1011.02,1007,7.20765,1,19,14.2414,5068.45,113.641,8188.84,9.92277e+06,1,162,3600
001,19400,1190,3.47933,1011.2,1007,7.11558,1,17,13.363,5257.34,133.608,8285.1,9.40494e+06,1,151,3600
001,19500,1220,3.80029,1011.17,1007,7.61787,1,19,14.7424,4373.38,106.55,8386.65,1.06535e+07,1,175,3600
001,19600,1186,3.89334,1011.47,1007,8.19231,1,19,15.4315,4091.65,143.4,8486.65,1.07972e+07,1,144,3600
001,19700,1190,3.98733,1011.62,1007,8.097,1,19,16.6446,4232.16,124.77,8592.49,1.03347e+07,1,150,3600
001,19800,1188,3.86814,1011.5,1007,7.66427,1,17,15.5739,4566.22,121.722,8690.83,1.11549e+07,1,156,3600
001,19900,1180,3.98726,1011.44,1007,7.8757,1,18,15.6221,3995.18,121.484,8800.21,1.05734e+07,1,143,3600
001,20000,1171,3.9427,1011.39,1007,7.72798,1,18,16.0786,4139.94,129.709,8903.9,1.10462e+07,1,134,3600
001,20100,1184,3.83519,1011.35,1007,8.00061,1,18,14.6967,3936.33,121.022,9003.9,1.17194e+07,1,141,3600
001,20200,1171,3.85926,1011.59,1007,8.26247,1,18,16.0218,3543.38,135.179,9102.92,1.02384e+07,1,133,3600
001,20300,1212,4.26496,1011.66,1007,8.47868,1,19,15.3902,3680.58,124.511,9188.38,1.12789e+07,1,163,3600
001,20400,1197,4.20073,1011.77,1007,7.77109,1,19,14.9838,4147.57,114.406,9301.08,1.22147e+07,1,152,3600
001,20500,1200,4.17225,1011.73,1007,8.69894,1,19,18.0074,3429.29,115.396,9401.08,1.01861e+07,1,152,3600
001,20600,1205,4.26008,1012.03,1007,8.89286,1,20,17.4301,2865.88,115.245,9494.97,9.01376e+06,1,161,3600
001,20700,1224,4.28091,1012.07,1007,8.7821,1,20,15.6725,3083.22,119.747,9583.7,9.36803e+06,1,182,3600
001,20800,1203,4.22114,1012.55,1007,8.9635,1,21,16.7348,3134.38,120.758,9679.22,8.56679e+06,1,162,3600
001,20900,1189,3.96917,1012.75,1007,9.1043,1,18,16.4642,2978.7,129.624,9780.72,7.11182e+06,1,149,3600
001,21000,1200,3.97031,1012.81,1007,9.06972,1,20,16.8734,3114.08,122.778,9879.22,8.13102e+06,1,161,3600
001,21100,1191,3.99726,1013.03,1007,9.71088,1,19,18.6576,2456.38,145.893,9983.37,3.15044e+06,1,148,3600
001,21200,1181,3.86237,1013.42,1007,10.0825,1,20,22.3393,2682.17,137.278,10081.5,5.36845e+06,1,144,3600
001,21300,1172,3.95474,1013.22,1007,9.54461,1,21,22.9308,3492.39,150.06,10183.7,9.42895e+06,1,134,3600
001,21400,1190,3.84274,1013.23,1007,9.79721,1,21,23.1888,3418.05,139.5,10281.5,9.31391e+06,1,153,3600
001,21500,1176,3.83026,1012.8,1007,9.28753,1,22,21.2676,4142.84,162.244,10385.5,1.28671e+07,1,138,3600
001,21600,1197,3.89328,1012.62,1007,9.58909,1,22,23.246,4382.92,155.549,10486.7,1.42844e+07,1,157,3600
001,21700,1194,3.79032,1012.97,1007,10.3816,1,25,27.7499,4093.76,153.036,10583.4,1.32399e+07,1,150,3600
001,21800,1196,3.63891,1012.98,1007,9.6536,1,22,28.1578,4074.61,159.938,10684.4,1.27702e+07,1,157,3600
001,21900,1181,3.56912,1012.92,1007,9.66918,1,21,27.0112,4110.49,157.289,10783.7,1.33759e+07,1,147,3600
001,22000,1201,3.69558,1013.33,1007,9.98276,1,21,28.9041,3609.66,156.607,10883.4,9.74787e+06,1,161,3600
001,22100,1187,3.49296,1013.36,1007,9.75694,1,22,30.2903,3761.04,152.356,10982.4,1.1613e+07,1,149,3600
001,22200,1178,3.6722,1013.02,1007,9.15305,1,21,23.474,3831.98,178.067,11086.7,1.23048e+07,1,146,3600
001,22300,1179,3.62452,1012.62,1007,9.10172,1,21,22.5224,4500.41,184.315,11187.9,1.181e+07,1,145,3600
001,22400,1198,3.6281,1012.5,1007,8.9854,1,21,21.4194,4792.18,155.805,11287.1,1.3672e+07,1,161,3600
001,22500,1164,3.71792,1012.6,1007,9.17606,1,21,24.4307,5009.36,200.809,11394.3,1.45882e+07,1,128,3600
001,22600,1187,3.96656,1012.84,1007,9.68202,1,23,24.6593,4184.58,169.815,11484.4,1.38969e+07,1,149,3600
001,22700,1184,3.7829,1013.28,1007,10.2621,1,23,32.3589,4375.9,177.628,11585.5,1.52405e+07,1,144,3600
