generation,fitness,source_node,dest_node,steps,rep
1000,2.02797,0,1,21,001
2000,2.76224,0,1,36,001
3000,3.59441,0,1,53,001
4000,4.08392,0,1,63,001
5000,4.76923,0,1,77,001
6000,5.5035,0,1,92,001
7000,6.18881,0,1,106,001
8000,7.11888,0,1,125,001
9000,8,0,1,143,001
10000,8.73427,0,1,158,001
11000,9.41958,0,1,172,001
12000,10.1049,0,1,186,001
13000,10.7902,0,1,200,001
14000,11.4755,0,1,214,001
15000,12.1608,0,1,228,001
16000,13.0909,0,1,247,001
17000,13.6294,0,1,258,001
18000,14.1678,0,1,269,001
19000,15.0979,0,1,288,001
20000,15.8811,0,1,304,001
21000,16.4685,0,1,316,001
22000,17.2028,0,1,331,001
23000,18.035,0,1,348,001
24000,18.7692,0,1,363,001
25000,19.6503,0,1,381,001
26000,20.2867,0,1,394,001
27000,20.9231,0,1,407,001
28000,21.5594,0,1,420,001
29000,22.2448,0,1,434,001
30000,23.1748,0,1,453,001
31000,23.8112,0,1,466,001
32000,24.3497,0,1,477,001
33000,25.0839,0,1,492,001
34000,25.7692,0,1,506,001
35000,26.6503,0,1,524,001
36000,27.3357,0,1,538,001
37000,27.9231,0,1,550,001
38000,28.8042,0,1,568,001
39000,29.2448,0,1,577,001
40000,29.979,0,1,592,001
41000,30.7622,0,1,608,001
42000,31.5944,0,1,625,001
43000,32.6224,0,1,646,001
44000,33.3566,0,1,661,001
45000,34.1399,0,1,677,001
46000,34.7762,0,1,690,001
47000,35.4126,0,1,703,001
48000,36.1958,0,1,719,001
49000,36.8322,0,1,732,001
50000,37.6643,0,1,749,001
51000,38.2517,0,1,761,001
52000,38.9371,0,1,775,001
53000,39.5245,0,1,787,001
54000,40.2587,0,1,802,001
55000,40.7972,0,1,813,001
56000,41.6294,0,1,830,001
57000,42.2168,0,1,842,001
58000,43,0,1,858,001
59000,43.7343,0,1,873,001
60000,44.3217,0,1,885,001
61000,45.007,0,1,899,001
62000,45.6923,0,1,913,001
63000,46.5734,0,1,931,001
64000,47.2098,0,1,944,001
65000,48.1399,0,1,963,001
66000,48.7273,0,1,975,001
67000,49.5594,0,1,992,001
68000,50,1,1,0,001
69000,50,1,1,0,001
70000,50,1,1,0,001
71000,50,1,1,0,001
72000,50,1,1,0,001
73000,50,1,1,0,001
74000,50,1,1,0,001
75000,50,1,1,0,001
76000,50,1,1,0,001
77000,50,1,1,0,001
78000,50,1,1,0,001
79000,50,1,1,0,001
80000,50,1,1,0,001
81000,50,1,1,0,001
82000,50,1,1,0,001
83000,50,1,1,0,001
84000,50,1,1,0,001
85000,50,1,1,0,001
86000,50,1,1,0,001
87000,50,1,1,0,001
88000,50,1,1,0,001
89000,50,1,1,0,001
90000,50,1,1,0,001
91000,50,1,1,0,001
92000,50,1,1,0,001
93000,50,1,1,0,001
94000,50,1,1,0,001
95000,50,1,1,0,001
96000,50,1,1,0,001
97000,50,1,1,0,001
98000,50,1,1,0,001
99000,50,1,1,0,001
100000,50,1,1,0,001
1000,1.93007,0,1,19,002
2000,2.86014,0,1,38,002
3000,3.54545,0,1,52,002
4000,4.18182,0,1,65,002
5000,4.81818,0,1,78,002
6000,5.5035,0,1,92,002
7000,6.28671,0,1,108,002
8000,7.21678,0,1,127,002
9000,8.14685,0,1,146,002
10000,8.97902,0,1,163,002
11000,9.46853,0,1,173,002
12000,10.1538,0,1,187,002
13000,10.8881,0,1,202,002
14000,11.5245,0,1,215,002
15000,12.1608,0,1,228,002
16000,12.8951,0,1,243,002
17000,13.4336,0,1,254,002
18000,14.1189,0,1,268,002
19000,14.9021,0,1,284,002
20000,15.4406,0,1,295,002
21000,16.0769,0,1,308,002
22000,16.8601,0,1,324,002
23000,17.5455,0,1,338,002
24000,18.2797,0,1,353,002
25000,18.9161,0,1,366,002
26000,19.6014,0,1,380,002
27000,20.2867,0,1,394,002
28000,21.0699,0,1,410,002
29000,21.7063,0,1,423,002
30000,22.5385,0,1,440,002
31000,23.3706,0,1,457,002
32000,24.007,0,1,470,002
33000,24.7902,0,1,486,002
34000,25.2797,0,1,496,002
35000,26.2587,0,1,516,002
36000,27.0909,0,1,533,002
37000,27.8252,0,1,548,002
38000,28.5105,0,1,562,002
39000,29.1958,0,1,576,002
40000,29.7343,0,1,587,002
41000,30.4196,0,1,601,002
42000,31.007,0,1,613,002
43000,31.6434,0,1,626,002
44000,32.4266,0,1,642,002
45000,33.2098,0,1,658,002
46000,33.993,0,1,674,002
47000,34.7273,0,1,689,002
48000,35.3636,0,1,702,002
49000,36,0,1,715,002
50000,36.7832,0,1,731,002
51000,37.3217,0,1,742,002
52000,38.1049,0,1,758,002
