rep,node,steps,update_discovered
001,1,1000,41294
002,1,1000,40953
003,1,1000,41226
004,1,1000,41876
005,1,1000,41728
006,1,1000,41769
007,1,1000,42247
008,1,1000,41484
009,1,1000,41784
010,1,1000,41267
011,1,1000,41337
012,1,1000,41119
013,1,1000,41847
014,1,1000,41441
015,1,1000,41221
016,1,1000,41690
017,1,1000,42035
018,1,1000,41568
019,1,1000,41628
020,1,1000,41343
021,1,1000,41425
022,1,1000,41740
023,1,1000,42938
024,1,1000,41595
025,1,1000,41626
026,1,1000,42623
027,1,1000,41430
028,1,1000,41567
029,1,1000,41363
030,1,1000,41263
031,1,1000,40652
032,1,1000,41369
033,1,1000,41262
034,1,1000,41579
035,1,1000,41540
036,1,1000,41618
037,1,1000,41597
038,1,1000,41548
039,1,1000,40565
040,1,1000,41196
041,1,1000,41047
042,1,1000,41311
043,1,1000,41087
044,1,1000,41319
045,1,1000,41223
046,1,1000,41235
047,1,1000,41145
048,1,1000,41635
049,1,1000,41483
050,1,1000,41551
