generation,fitness,source_node,dest_node,steps,rep
1000,1.04895,0,1,1,001
2000,1.04895,0,1,1,001
3000,1.0979,0,1,2,001
4000,1.0979,0,1,2,001
5000,1.04895,0,1,1,001
6000,1.0979,0,1,2,001
7000,1.0979,0,1,2,001
8000,1.14685,0,1,3,001
9000,1.14685,0,1,3,001
10000,1.24476,0,1,5,001
11000,1.24476,0,1,5,001
12000,1.29371,0,1,6,001
13000,1.29371,0,1,6,001
14000,1.29371,0,1,6,001
15000,1.29371,0,1,6,001
16000,1.29371,0,1,6,001
17000,1.24476,0,1,5,001
18000,1.29371,0,1,6,001
19000,1.29371,0,1,6,001
20000,1.29371,0,1,6,001
21000,1.29371,0,1,6,001
22000,1.29371,0,1,6,001
23000,1.24476,0,1,5,001
24000,1.29371,0,1,6,001
25000,1.29371,0,1,6,001
26000,1.29371,0,1,6,001
27000,1.29371,0,1,6,001
28000,1.29371,0,1,6,001
29000,1.34266,0,1,7,001
30000,1.34266,0,1,7,001
31000,1.34266,0,1,7,001
32000,1.44056,0,1,9,001
33000,1.44056,0,1,9,001
34000,1.44056,0,1,9,001
35000,1.39161,0,1,8,001
36000,1.39161,0,1,8,001
37000,1.39161,0,1,8,001
38000,1.39161,0,1,8,001
39000,1.39161,0,1,8,001
40000,1.44056,0,1,9,001
41000,1.39161,0,1,8,001
42000,1.44056,0,1,9,001
43000,1.44056,0,1,9,001
44000,1.39161,0,1,8,001
45000,1.44056,0,1,9,001
46000,1.48951,0,1,10,001
47000,1.53846,0,1,11,001
48000,1.53846,0,1,11,001
49000,1.53846,0,1,11,001
50000,1.53846,0,1,11,001
51000,1.58741,0,1,12,001
52000,1.58741,0,1,12,001
53000,1.63636,0,1,13,001
54000,1.63636,0,1,13,001
55000,1.58741,0,1,12,001
56000,1.63636,0,1,13,001
57000,1.63636,0,1,13,001
58000,1.68531,0,1,14,001
59000,1.68531,0,1,14,001
60000,1.63636,0,1,13,001
61000,1.73427,0,1,15,001
62000,1.78322,0,1,16,001
63000,1.83217,0,1,17,001
64000,1.78322,0,1,16,001
65000,1.83217,0,1,17,001
66000,1.83217,0,1,17,001
67000,1.83217,0,1,17,001
68000,1.83217,0,1,17,001
69000,1.88112,0,1,18,001
70000,1.93007,0,1,19,001
71000,1.93007,0,1,19,001
72000,1.93007,0,1,19,001
73000,1.97902,0,1,20,001
74000,1.93007,0,1,19,001
75000,1.97902,0,1,20,001
76000,2.07692,0,1,22,001
77000,2.07692,0,1,22,001
78000,2.07692,0,1,22,001
79000,2.07692,0,1,22,001
80000,2.02797,0,1,21,001
81000,2.07692,0,1,22,001
82000,2.07692,0,1,22,001
83000,2.12587,0,1,23,001
84000,2.12587,0,1,23,001
85000,2.12587,0,1,23,001
86000,2.12587,0,1,23,001
87000,2.17483,0,1,24,001
88000,2.17483,0,1,24,001
89000,2.22378,0,1,25,001
90000,2.17483,0,1,24,001
91000,2.22378,0,1,25,001
92000,2.22378,0,1,25,001
93000,2.22378,0,1,25,001
94000,2.22378,0,1,25,001
95000,2.27273,0,1,26,001
