rep,"Generation","phylogenetic_diversity","diversity","ave_depth","mrca_depth","mean_pairwise_distance","min_pairwise_distance","max_pairwise_distance","variance_pairwise_distance","mean_evolutionary_distinctiveness","min_evolutionary_distinctiveness","max_evolutionary_distinctiveness","variance_evolutionary_distinctiveness","num_roots","num_active_taxa","num_total_orgs","prev_mrca_depth"
001,2145,409,6.49342,31.7631,16,19.7308,1,42,129.827,239.432,7.29065,766.523,26908.8,1,284,3600,-1
001,2230,439,6.82917,33.3442,18,18.7109,1,47,149.009,245.111,5.83408,847.045,32504.8,1,304,3600,16
001,6721,458,6.44714,56.6633,51,11.6433,1,29,19.0325,449.057,0,1561,123161,1,289,3600,18
001,13469,517,6.55315,96.3878,84,20.066,1,41,73.2906,415.72,13.0873,1551.78,83373.1,1,283,3600,51
001,15208,483,6.42788,114.021,101,17.4715,1,37,63.326,282.384,11.1835,800.963,36117.3,1,273,3600,84
001,16444,578,6.55473,123.651,107,24.6591,1,51,128.083,390.098,14.4668,1765.55,84048.6,1,279,3600,101
001,16875,498,6.28986,130.899,109,22.0065,1,51,188.464,322.173,10.8908,1285.3,63135,1,274,3600,107
001,17438,526,6.48027,139.188,121,20.7025,1,44,102.338,328.286,12.627,1230.47,58081.7,1,277,3600,109
001,17828,570,6.65342,145.86,132,20.7103,1,47,104.869,307.822,11.5516,1051.51,61119.8,1,308,3600,121
001,18380,545,6.24487,155.811,141,20.4262,1,44,127.861,217.014,9.09471,753.956,24070.5,1,284,3600,132
001,23130,575,6.38844,189.969,182,13.8038,1,29,28.2476,358.334,15.6414,1254.67,71379.2,1,281,3600,141
001,25910,630,6.5805,209.152,203,11.9481,1,28,23.804,433.064,0,1579,114115,1,304,3600,182
001,28869,584,5.69827,231.937,220,17.9245,1,37,84.4585,296.206,7.61486,900.541,34248.8,1,272,3600,203
001,32430,673,6.7137,253.812,230,29.3639,1,60,378.461,292.487,27.5835,916.482,35441.2,1,296,3600,220
001,33139,637,6.47634,263.939,247,17.9175,1,39,99.0824,280.741,9.99441,803.723,22559.3,1,284,3600,230
001,33456,646,6.52563,267.527,254,13.5489,1,35,60.5463,300.979,6.16631,1123,38610.1,1,282,3600,247
001,33598,710,6.65194,268.971,259,13.3447,1,36,57.6161,282.411,4.54074,971.944,34590.6,1,323,3600,254
001,33827,704,6.65011,269.722,264,11.31,1,27,20.0639,351.919,11.1827,1200,50407.3,1,294,3600,259
001,35129,684,6.58844,280.91,266,21.1869,1,42,99.8278,365.86,14.3792,1458.97,106318,1,289,3600,264
001,36295,668,6.08638,285.772,271,15.694,1,54,187.311,472.316,17.7743,1398.66,110274,1,283,3600,266
001,37547,666,6.03624,308.109,299,11.3745,1,30,40.8207,411.091,6.11268,1041.42,70642.4,1,273,3600,271
001,37852,692,6.45193,310.331,304,10.0607,1,26,20.1353,380.239,0,1238,88752,1,286,3600,299
001,39298,696,6.38061,321.515,309,17.3967,1,35,63.8688,435.893,26.6343,2204.3,104263,1,262,3600,304
001,39815,758,6.85636,330.619,320,16.7563,1,32,46.8583,238.617,8.43213,1077.55,30492.8,1,329,3600,309
001,40094,716,5.9047,335.46,323,19.3096,1,40,81.635,271.874,19.3963,1118.86,33096.3,1,266,3600,320
001,43483,771,6.66161,371.338,360,17.8856,1,35,73.6074,268.045,9.86369,922.238,33902.5,1,299,3600,323
001,47391,831,6.67679,393.98,385,15.5944,1,33,37.8652,452.325,12.4938,1356.12,115811,1,287,3600,360
001,48688,803,6.4333,405.548,394,15.0286,1,32,34.5143,292.584,0,1321,49044.8,1,295,3600,385
001,48955,806,6.4172,409.075,399,17.6852,1,35,51.6584,316.788,12.5,1293.53,55828.1,1,285,3600,394
001,50974,855,6.56877,423.754,413,18.2185,1,36,59.1796,398.745,10.0311,1575.25,74376.1,1,283,3600,399
001,53628,917,6.843,437.462,415,18.4581,1,55,117.372,388.008,14.9435,1922.33,95468.3,1,309,3600,413
001,53772,878,6.81801,438.484,430,14.8873,1,31,36.0705,400.763,0,1546,97794.1,1,311,3600,415
001,56299,834,6.28039,456.797,443,19.6857,1,37,77.2335,246.972,16.088,769.094,22680.2,1,272,3600,430
001,56623,879,6.8336,461.956,449,18.769,1,40,100.436,231.138,9.95316,897.547,24769.8,1,323,3600,443
001,57534,846,6.32836,473.076,456,23.114,1,48,174.192,292.495,12.5807,1097.71,35900.4,1,263,3600,449
001,58503,894,6.63651,479.062,469,16.7768,1,32,45.6677,405.966,11.4971,1400.13,79785.2,1,291,3600,456
001,61229,913,6.7353,502.123,489,17.4537,1,39,90.0555,265.068,5.76471,917.916,32413.9,1,309,3600,469
001,61598,923,6.65837,503.53,496,14.3253,1,29,32.6793,356.198,10.4472,1054.78,58268.8,1,302,3600,489
001,63412,876,6.19999,511.352,505,12.9954,1,27,20.9468,377.685,0,1592,82457.5,1,251,3600,496
001,67076,944,6.59847,531.4,523,14.53,1,30,36.2979,383.888,0,1568,78999.1,1,304,3600,505
001,68189,962,6.83988,544.481,528,23.2932,1,47,149.251,344.873,12.6081,1522.21,85662.4,1,286,3600,523
001,69101,958,6.31686,555.462,543,18.8219,1,41,95.8983,351.088,13.2451,1264.89,54461.1,1,270,3600,528
001,69838,998,6.09388,564.155,548,23.5453,1,56,159.846,320.632,8.00503,1395.99,49234.3,1,291,3600,543
001,70867,958,6.36861,579.721,565,15.8051,1,34,47.1114,319.267,5.38258,1166.97,42748.3,1,278,3600,548
001,70935,986,6.43152,580.605,570,15.9374,1,36,50.1232,315.424,0,1234,50687.7,1,291,3600,565
001,71245,1003,6.8377,584.491,572,18.059,1,39,76.8803,354.331,7.43915,1274.7,71648.1,1,289,3600,570
001,72469,964,6.38117,599.606,577,15.4059,1,50,99.231,335.055,13.3548,950.464,66700.4,1,271,3600,572
001,72541,963,6.45698,601.004,592,14.1508,1,31,43.9584,298.612,8.25927,1017.15,70186.3,1,275,3600,577
001,72834,999,6.11148,604.009,594,15.5034,1,37,74.6259,363.393,7.68715,1309.37,76615,1,286,3600,592
001,73708,1024,6.57667,619.497,606,20.0875,1,40,94.1766,285.589,0,1404,68866,1,308,3600,594
001,74875,992,6.37936,631.985,622,17.8832,1,37,66.0041,393.781,0,1377,76928.2,1,247,3600,606
001,77022,1032,6.217,665.317,651,20.3447,1,43,126.466,295.047,9.77241,1024.72,56857.1,1,284,3600,622
