rep,Generation,phylogenetic_diversity,diversity,ave_depth,mrca_depth,mean_pairwise_distance,min_pairwise_distance,max_pairwise_distance,variance_pairwise_distance,mean_evolutionary_distinctiveness,min_evolutionary_distinctiveness,max_evolutionary_distinctiveness,variance_evolutionary_distinctiveness,num_roots,num_active_taxa,num_total_orgs,prev_mrca_depth
001,1056,611,7.56207,36.8392,19,16.0961,1,44,65.4287,85.2413,2.57182,602,3415.79,1,422,3600,-1
001,1256,628,7.59357,44.4764,28,17.6037,1,41,68.7819,89.5923,6.43273,368.202,2675.77,1,413,3600,19
001,1448,634,7.70818,52.6,38,17.7068,1,36,99.2678,90.6227,1.92332,370.429,2996.62,1,425,3600,28
001,1667,607,7.41172,61.7589,51,17.6005,1,35,47.9322,88.6194,4.29865,311.103,2405.63,1,381,3600,38
001,2192,685,7.39669,78.0233,68,18.3925,1,30,30.5736,145.407,7.17602,426.253,5729.69,1,410,3600,51
001,12936,856,7.42363,157.278,121,51.4514,1,94,658.834,300.464,33.3901,1200.36,46864.2,1,393,3600,68
001,24746,930,7.41786,251.08,222,34.0815,1,68,250.084,247.892,45.1807,610.21,14657.9,1,422,3600,121
001,26637,959,7.54825,266.799,238,47.1091,1,80,410.048,263.155,53.0165,825.304,17935.5,1,392,3600,222
001,60841,1343,7.30682,525.464,456,88.7793,1,156,2416.65,305.905,71.2349,1239.3,33680.3,1,397,3600,238
001,73008,1386,7.7633,617.069,565,38.3784,1,133,892.036,295.559,23.2075,2165.81,60870.7,1,425,3600,456
001,73193,1333,7.45553,617.977,580,37.2223,1,92,559.152,280.785,39.2871,1882.12,45303.5,1,404,3600,565
001,80682,1373,7.43055,662.265,630,47.8395,1,87,467.351,299.768,44.5211,1534.67,57026.2,1,411,3600,580
001,84186,1503,7.61792,683.689,634,74.5848,1,135,1305.7,312.785,45.6944,1724.48,32355.5,1,410,3600,630
001,89720,1522,7.61792,723.337,645,72.1657,1,165,3265.59,277.494,44.4737,1460.11,24556.3,1,428,3600,634
001,90964,1395,7.30022,732.744,687,57.3311,1,113,1356.26,293.598,52.3558,2232.03,38958.8,1,392,3600,645
002,790,595,7.74731,26.0119,14,18.2543,1,34,63.714,84.9391,3.7933,320.68,2253.01,1,429,3600,-1
002,1620,638,7.49717,54.1542,38,24.6855,1,43,129.919,89.0828,4.35601,403.51,2728.17,1,416,3600,14
002,2140,627,7.4827,70.8858,51,16.7631,1,42,98.8484,85.9989,3.41843,306.4,2127.77,1,433,3600,38
002,2190,649,7.83552,72.4536,56,19.7594,1,41,111.571,84.6864,4.20191,377.34,2186.23,1,434,3600,51
002,2659,668,7.35878,80.5906,65,22.5251,1,43,92.1828,171.199,8.35308,773.412,9676.93,1,384,3600,56
002,6292,806,7.4232,110.11,72,39.9226,1,85,514.938,281.965,24.3761,1188.43,37327.9,1,428,3600,65
002,6363,745,7.37016,111.082,76,41.4876,1,86,571.618,278.404,30.3118,1221.03,30926.9,1,376,3600,72
