rep,Generation,phylogenetic_diversity,diversity,ave_depth,mrca_depth,mean_pairwise_distance,min_pairwise_distance,max_pairwise_distance,variance_pairwise_distance,mean_evolutionary_distinctiveness,min_evolutionary_distinctiveness,max_evolutionary_distinctiveness,variance_evolutionary_distinctiveness,num_roots,num_active_taxa,num_total_orgs
001,963,586,7.36562,34.8114,17,25.3413,1,46,140.62,84.5646,4.61207,294.606,2235.86,1,392,3600,-1
001,25385,1040,7.3634,264.101,195,92.9584,1,164,2874.18,344.26,96.9817,1080.9,29938,1,386,3600,17
001,31279,1029,7.26825,323.317,281,62.9868,1,101,911.94,292.395,71.0199,1594.51,25050.9,1,390,3600,195
001,40833,1073,7.60415,382.457,349,47.1106,1,88,498.848,295.029,45.2395,965.269,26769.9,1,408,3600,281
001,67017,1351,7.46595,570.379,507,84.2784,1,144,2604.37,347.253,64.4356,1617.63,44892.6,1,413,3600,349
001,70780,1356,7.66839,602.57,561,54.0335,1,103,801.749,266.484,43.1344,2212.76,28761.9,1,424,3600,507
001,90138,1470,7.32614,753.204,709,66.9511,1,110,1010.7,261.098,69.8271,1119.69,24874.6,1,394,3600,561
001,95052,1509,7.43925,798.835,759,55.7695,1,95,709.293,288.716,52.7903,1772.84,37198.5,1,386,3600,709
002,991,620,7.68358,31.6739,2,39.9444,1,70,536.509,89.6165,6.63222,615.836,2639.94,1,424,3600,-1
002,3170,749,7.34255,100.415,65,40.3397,1,82,479.778,145.833,15.5508,416.458,6069.48,1,397,3600,2
002,9172,924,7.23159,142.829,105,61.307,1,107,797.222,317.897,53.7798,1175.44,25000.4,1,396,3600,65
002,27469,972,7.56907,248.235,211,53.3019,1,96,557.318,302.01,50.8328,2308.06,40135.4,1,399,3600,105
002,37530,1107,7.55797,314.974,220,73.3746,1,208,4082.07,296.264,65.3513,2595.39,36005.7,1,409,3600,211
002,42284,1087,7.3748,352.259,302,39.6519,1,126,583.089,272.29,46.7172,1032.26,22852.5,1,391,3600,220
002,42830,1018,7.29396,352.401,333,28.78,1,68,246.46,302.056,23.6934,1234.43,46004.6,1,389,3600,302
002,46799,1016,7.2681,378.547,341,52.108,1,97,680.293,282.192,53.3457,832.818,20078.2,1,368,3600,333
002,55837,1127,7.45678,441.967,399,54.3096,1,109,1005.84,265.885,51.7125,1270.64,35298.6,1,400,3600,341
002,59316,1263,7.1964,483.566,445,57.9847,1,108,592.995,304.715,42.6041,1350.38,33167.3,1,400,3600,399
002,62460,1251,7.4823,509.789,451,79.766,1,147,2171.92,317.437,55.2438,1000.63,32727.9,1,400,3600,445
002,68141,1271,7.38336,554.012,503,54.7061,1,122,1121.4,290.016,38.025,1444.48,34980.3,1,390,3600,451
002,72371,1386,7.3679,586.242,524,75.743,1,143,1369.19,344.455,57.1689,1193.85,48852.6,1,385,3600,503
002,74171,1389,7.28075,600.553,547,80.5773,1,131,1820.15,350.531,62.48,1339.36,45343,1,405,3600,524
002,82791,1353,7.32324,651.745,605,65.5622,1,123,1105.22,325.586,60.9629,1586.13,40353.6,1,392,3600,547
002,84962,1351,7.5092,672.813,615,75.3796,1,140,2047.15,313.087,69.976,2062,46135.8,1,380,3600,605
003,776,626,7.7273,24.5325,4,30.2537,1,52,205.731,95.4694,7.68663,377.459,2744.15,1,411,3600,-1
003,1741,691,7.49501,47.3733,6,17.286,1,88,47.6464,173.123,12.2101,1640,14991,1,414,3600,4
003,1748,649,7.52842,47.5114,38,17.1149,1,29,26.8282,166.03,10.7362,536.302,9099.64,1,414,3600,6
003,6766,775,7.3315,84.7133,41,58.264,1,121,1226.57,298.917,41.3464,1215.6,42502,1,406,3600,38
003,10779,915,7.48024,119.391,80,63.2933,1,105,699.686,297.324,63.6375,1086.58,45951.1,1,410,3600,41
003,15694,827,7.24247,152.664,82,83.7582,1,159,3483.33,277.948,76.915,986.301,22293.8,1,393,3600,80
003,21375,957,7.51511,190.919,158,48.6059,1,90,424.277,290.898,40.1164,1454.46,33222.8,1,419,3600,82
003,21963,889,7.47926,195.215,162,52.0693,1,86,454.223,241.545,55.7476,1101.6,15465.1,1,401,3600,158
003,32265,1107,7.62832,282.464,234,71.7277,1,131,1330.07,305.568,58.688,1537.58,28281.5,1,412,3600,162
003,33824,961,7.28793,291.384,236,68.6917,1,132,1637.25,275.02,61.981,1291.65,23747.9,1,399,3600,234
003,35956,1019,7.154,307.043,272,50.3404,1,92,556.672,352.593,57.2578,1459.2,50246.1,1,388,3600,236
003,47079,1136,7.57394,386.908,295,70.0177,1,200,4067.56,333.45,62.2438,1480.54,46984.4,1,395,3600,272
003,48849,1115,7.55202,403.608,356,47.6827,1,95,454.769,286.632,41.252,1617.25,47400.3,1,402,3600,295
003,48920,1086,7.59886,404.027,365,46.2842,1,87,426.793,285.783,34.554,1094.44,29506.4,1,393,3600,356
003,49264,1100,7.28643,408.272,372,42.9753,1,87,418.121,300.877,32.9537,1290.04,31815.9,1,377,3600,365
003,63790,1217,7.52742,512.86,444,59.8576,1,151,1848.18,366.243,51.5839,1212.49,71987.5,1,408,3600,372
003,64316,1180,7.62191,518.916,482,49.9969,1,92,749.995,275.881,38.0807,861.762,29807.2,1,392,3600,444
003,84933,1412,7.61252,648.202,602,53.9667,1,108,1069.15,296.063,36.6182,1277.14,39400.7,1,416,3600,482
003,96675,1507,7.54914,722.12,678,48.4672,1,108,634.128,298.886,55.0214,1431.51,38329.7,1,411,3600,602
003,97630,1456,7.36882,725.151,688,51.0294,1,107,724.232,289.86,69.7249,1554.01,34354.7,1,397,3600,678
004,677,608,7.64697,24.3433,9,20.3555,1,37,65.0522,83.9057,4.09281,523,2701.52,1,433,3600,-1
004,815,625,7.62217,30.8625,13,23.2077,1,46,109.26,87.7481,3.79589,283.365,2303.93,1,421,3600,9
004,1438,661,7.52689,50.395,20,39.0789,1,72,571.236,95.624,6.4431,320.266,2774.3,1,418,3600,13
004,12422,926,7.60221,156.992,110,51.6055,1,111,1060.9,284.317,46.2754,1295.11,31059.2,1,404,3600,20
004,19484,918,7.42556,217.99,145,70.2377,1,161,2544.91,358.454,53.4616,1148.94,41031.2,1,381,3600,110
004,20873,926,7.43449,227.183,190,50.6047,1,100,802.309,276.932,38.4612,995.6,32216.7,1,401,3600,145
004,32803,1041,7.39355,309.601,259,56.8202,1,132,1315.15,347.703,41.2142,1139.3,57903.4,1,387,3600,190
004,34623,1033,7.11857,327.188,265,82.9809,1,148,2003.43,332.125,63.186,1981.56,45312.1,1,385,3600,259
004,51872,1274,7.40641,437.279,386,59.6592,1,146,842.07,316.655,62.5751,1648.83,48550.2,1,404,3600,265
004,51885,1190,7.36699,437.394,398,58.583,1,104,752.628,304.301,56.9315,1535.84,37202.2,1,389,3600,386
004,62844,1243,7.39465,498.539,454,60.7746,1,107,955.362,312.127,45.8378,1907.73,39063.9,1,390,3600,398
004,66969,1308,7.41289,534.691,473,89.3172,1,151,2172.23,311.396,66.3618,951.947,38874.5,1,424,3600,454
004,69517,1256,7.15556,555.844,498,76.6825,1,141,2077.61,341.814,57.8331,1135.39,40075,1,389,3600,473
004,78642,1319,7.59167,642.763,608,49.3584,1,92,713.012,274.702,38.0554,1126.79,24852.7,1,413,3600,498
004,81349,1410,7.37381,659.519,610,63.9893,1,127,1475.33,296.872,56.8982,1981.7,41276,1,406,3600,608
004,89208,1558,7.58311,722.731,632,124.067,1,205,5188.41,343.52,74.3374,1129.41,48527.9,1,433,3600,610
004,92254,1398,7.33891,743.433,680,70.12,1,143,2730,347.916,45.897,1255.52,47039.4,1,368,3600,632
004,94247,1462,7.24968,757.727,708,52.8768,1,101,842.87,309.033,49.6218,1461.64,33104.7,1,399,3600,680
004,94541,1420,7.46134,759.972,716,52.4562,1,103,883.315,265.555,48.9093,727.069,21850.1,1,401,3600,708
005,1045,636,7.564,34.2228,10,35.3679,1,59,271.396,90.8657,8.00097,392.328,2315.05,1,389,3600,-1
005,7063,771,7.25215,86.2842,39,62.66,1,112,1004.79,312.583,63.7296,1572.48,37026.1,1,361,3600,10
005,14380,940,7.55024,154.732,89,67.4933,1,148,1616.54,314.462,51.5415,953.672,34214.1,1,421,3600,39
005,19142,928,7.34321,191.676,125,90.1755,1,154,2220.95,344.647,91.8576,1074.4,37052.1,1,371,3600,89
005,22938,1067,7.44685,220.234,143,84.3677,1,185,3936.08,310.602,57.8203,1496.4,45413,1,428,3600,125
