generation,fitness,source_node,dest_node,steps,rep
1000,2.46853,0,5,30,001
2000,3.83916,0,5,58,001
3000,5.5035,0,5,92,001
4000,6.97203,0,5,122,001
5000,8.1958,0,5,147,001
6000,9.51748,0,5,174,001
7000,10.8392,0,5,201,001
8000,12.1119,0,5,227,001
9000,13.7273,0,5,260,001
10000,14.951,0,5,285,001
11000,16.1748,0,5,310,001
12000,17.5944,0,5,339,001
13000,19.2098,0,5,372,001
14000,20.6783,0,5,402,001
15000,21.8531,0,5,426,001
16000,23.2727,0,5,455,001
17000,24.6434,0,5,483,001
18000,26.3077,0,5,517,001
19000,27.6294,0,5,544,001
20000,28.9021,0,5,570,001
21000,30.4685,0,5,602,001
22000,31.7902,0,5,629,001
23000,33.1119,0,5,656,001
24000,34.3357,0,5,681,001
25000,35.8042,0,5,711,001
26000,36.979,0,5,735,001
27000,38.3986,0,5,764,001
28000,39.8671,0,5,794,001
29000,41.3846,0,5,825,001
30000,42.6573,0,5,851,001
31000,43.9301,0,5,877,001
32000,45.2517,0,5,904,001
33000,46.7203,0,5,934,001
34000,48.1888,0,5,964,001
35000,49.3636,0,5,988,001
36000,50,5,5,0,001
37000,50,5,5,0,001
38000,50,5,5,0,001
39000,50,5,5,0,001
40000,50,5,5,0,001
41000,50,5,5,0,001
42000,50,5,5,0,001
43000,50,5,5,0,001
44000,50,5,5,0,001
45000,50,5,5,0,001
46000,50,5,5,0,001
47000,50,5,5,0,001
48000,50,5,5,0,001
49000,50,5,5,0,001
50000,50,5,5,0,001
51000,50,5,5,0,001
52000,50,5,5,0,001
53000,50,5,5,0,001
54000,50,5,5,0,001
55000,50,5,5,0,001
56000,50,5,5,0,001
57000,50,5,5,0,001
58000,50,5,5,0,001
59000,50,5,5,0,001
60000,50,5,5,0,001
61000,50,5,5,0,001
62000,50,5,5,0,001
63000,50,5,5,0,001
64000,50,5,5,0,001
65000,50,5,5,0,001
66000,50,5,5,0,001
67000,50,5,5,0,001
68000,50,5,5,0,001
69000,50,5,5,0,001
70000,50,5,5,0,001
71000,50,5,5,0,001
72000,50,5,5,0,001
73000,50,5,5,0,001
74000,50,5,5,0,001
75000,50,5,5,0,001
76000,50,5,5,0,001
77000,50,5,5,0,001
78000,50,5,5,0,001
79000,50,5,5,0,001
80000,50,5,5,0,001
81000,50,5,5,0,001
82000,50,5,5,0,001
83000,50,5,5,0,001
84000,50,5,5,0,001
85000,50,5,5,0,001
86000,50,5,5,0,001
87000,50,5,5,0,001
88000,50,5,5,0,001
89000,50,5,5,0,001
90000,50,5,5,0,001
91000,50,5,5,0,001
92000,50,5,5,0,001
93000,50,5,5,0,001
94000,50,5,5,0,001
95000,50,5,5,0,001
96000,50,5,5,0,001
97000,50,5,5,0,001
98000,50,5,5,0,001
99000,50,5,5,0,001
100000,50,5,5,0,001
1000,2.41958,0,5,29,002
2000,3.74126,0,5,56,002
3000,5.25874,0,5,87,002
4000,6.58042,0,5,114,002
5000,7.9021,0,5,141,002
6000,9.32168,0,5,170,002
7000,10.8881,0,5,202,002
8000,12.3077,0,5,231,002
9000,13.6294,0,5,258,002
10000,15,0,5,286,002
11000,16.5664,0,5,318,002
12000,17.8881,0,5,345,002
13000,19.2587,0,5,373,002
14000,20.7273,0,5,403,002
15000,22.2448,0,5,434,002
16000,23.3706,0,5,457,002
17000,24.9371,0,5,489,002
18000,26.3566,0,5,518,002
19000,27.7762,0,5,547,002
20000,29,0,5,572,002
21000,30.4196,0,5,601,002
22000,31.5944,0,5,625,002
23000,32.9161,0,5,652,002
24000,34.3357,0,5,681,002
25000,35.7552,0,5,710,002
26000,37.0769,0,5,737,002
27000,38.3986,0,5,764,002
28000,39.7692,0,5,792,002
29000,41.0909,0,5,819,002
30000,42.6573,0,5,851,002
31000,44.1259,0,5,881,002
32000,45.4965,0,5,909,002
33000,46.8182,0,5,936,002
34000,48.1888,0,5,964,002
35000,49.5594,0,5,992,002
36000,50,5,5,0,002
37000,50,5,5,0,002
38000,50,5,5,0,002
39000,50,5,5,0,002
40000,50,5,5,0,002
41000,50,5,5,0,002
42000,50,5,5,0,002
43000,50,5,5,0,002
44000,50,5,5,0,002
45000,50,5,5,0,002
46000,50,5,5,0,002
47000,50,5,5,0,002
48000,50,5,5,0,002
49000,50,5,5,0,002
50000,50,5,5,0,002
51000,50,5,5,0,002
52000,50,5,5,0,002
53000,50,5,5,0,002
54000,50,5,5,0,002
55000,50,5,5,0,002
56000,50,5,5,0,002
57000,50,5,5,0,002
58000,50,5,5,0,002
59000,50,5,5,0,002
60000,50,5,5,0,002
61000,50,5,5,0,002
62000,50,5,5,0,002
63000,50,5,5,0,002
64000,50,5,5,0,002
65000,50,5,5,0,002
66000,50,5,5,0,002
67000,50,5,5,0,002
68000,50,5,5,0,002
69000,50,5,5,0,002
70000,50,5,5,0,002
71000,50,5,5,0,002
72000,50,5,5,0,002
