rep,Generation,phylogenetic_diversity,diversity,ave_depth,mrca_depth,mean_pairwise_distance,min_pairwise_distance,max_pairwise_distance,variance_pairwise_distance,mean_evolutionary_distinctiveness,min_evolutionary_distinctiveness,max_evolutionary_distinctiveness,variance_evolutionary_distinctiveness,num_roots,num_active_taxa,num_total_orgs,prev_mrca_depth
001,16512,2044,7.27154,493.256,257,298.153,1,492,30619,204.616,88.8557,538.126,4288.98,1,343,3600,-1
001,22000,2276,7.27088,657.004,383,356.919,1,572,41556.7,220.332,95.3617,638.688,5481.36,1,348,3600,257
001,31361,2390,7.15159,934.333,630,363.985,1,622,58771.7,228.38,103.035,539.249,5714.14,1,322,3600,383
002,17881,2175,7.18454,535.296,251,369.989,1,589,44778.9,233.05,113.942,545.074,7591.3,1,335,3600,-1
002,32027,2820,7.18438,956.18,529,553.331,1,871,128533,282.612,150.312,791.14,10841.5,1,326,3600,251
003,18295,2527,7.40644,536.224,177,422.96,1,735,80275.2,253.374,90.2219,505.516,7043.75,1,372,3600,-1
003,28098,3530,7.24039,820.17,356,590.348,1,951,132031,348.979,154.733,676.978,13590.6,1,354,3600,177
005,29781,2660,7.2404,878.837,599,346.753,1,571,34636.6,266.524,122.718,599.842,7653.36,1,324,3600,-1
005,59252,5742,7.04745,1196.98,673,736.627,1,1103,107691,2241.04,1058.36,5423.55,539716,1,324,3600,599
006,15882,2320,7.33654,455.776,90,474.662,1,759,80611.2,259.407,144.967,507.56,3773.26,1,352,3600,-1
007,19948,2742,7.40443,590.483,291,388.078,1,623,38515,260.768,111.546,516.45,7112.37,1,361,3600,-1
008,44601,4145,6.92601,1127.76,820,442.676,1,651,33080.7,1101.49,464.256,1834.98,96186.1,1,326,3600,-1
009,23514,2990,7.26681,677.769,297,512.722,1,779,67549.2,311.198,165.066,810.83,9330.02,1,347,3600,-1
009,35634,3250,7.35069,1037.15,510,663.377,1,1078,181371,306.305,159.483,589.987,9103.62,1,355,3600,297
010,19681,2515,7.28092,569.94,328,321.713,1,504,31841.9,263.317,100.096,813.655,24364.8,1,340,3600,-1
010,23058,2131,7.25637,678.417,477,252.535,1,413,22079,189.458,69.4634,664.748,9053.78,1,350,3600,328
011,12359,1625,7.20761,371.14,269,142.965,1,234,4699.27,169.867,38.6787,788.15,6707.63,1,362,3600,-1
011,22684,2191,7.16752,691.515,486,296.327,1,433,22579.2,218.545,88.5007,596.643,11639.6,1,327,3600,269
012,15008,2126,7.30264,434.342,204,283.206,1,484,34078.2,236.086,48.9346,2766.5,38016.4,1,339,3600,-1
012,17704,2013,7.32888,515.649,369,200.351,1,304,7127.52,207.048,89.6436,658.612,8621.2,1,338,3600,204
012,21580,2425,7.29276,629.91,419,324.775,1,441,21450.5,233.895,117.732,842.047,11587.4,1,362,3600,369
012,24052,2412,7.26391,704.511,427,386.594,1,574,46645.7,232.95,106.58,465.215,5453.33,1,346,3600,419
012,35078,2957,7.2729,1031.89,742,385.803,1,607,45788.3,255.808,106.619,703.551,9175.99,1,341,3600,427
013,23189,2357,7.34903,690.549,439,314.351,1,539,37504.6,213.269,83.9729,536.716,7999.93,1,368,3600,-1
013,29377,2483,7.13622,876.771,648,215.51,1,475,10991.3,225.138,94.4897,861.2,15136.5,1,338,3600,439
013,31805,2669,7.36057,948.454,737,300.255,1,445,19204.4,225.034,83.6658,587.84,7180.45,1,360,3600,648
014,24638,2591,7.27286,718.305,175,449.975,1,1095,209895,259.627,91.7256,1847.27,27937.8,1,377,3600,-1
014,25133,1687,7.25202,735.122,631,138.04,1,224,5455.55,144.222,53.6158,713.122,2917.47,1,331,3600,175
015,13190,2091,7.34319,388.292,117,276.867,1,541,27855.3,234.725,90.2991,1582.11,16924,1,358,3600,-1
015,13880,1946,7.25867,409.25,225,232.977,1,387,13856.5,202.383,85.0118,4315.69,49789.6,1,367,3600,117
015,17960,2225,7.32227,530.929,288,333.616,1,504,27259.8,223.795,94.9678,1089.02,15125.2,1,352,3600,225
015,23159,2381,7.13602,683.163,430,331.882,1,532,34453,233.692,101.635,557.512,7712.62,1,347,3600,288
015,26303,2274,7.29313,781.774,551,309.497,1,484,32057.6,204.008,81.6349,793.418,8948.14,1,349,3600,430
016,16060,2953,7.06521,480.637,135,496.232,1,709,58236.5,349.686,137.954,1235.86,42889.2,1,307,3600,-1
016,32319,3759,7.29759,943.476,261,654.424,1,1382,288733,381.173,120.953,981.085,39624.6,1,362,3600,135
017,31353,3743,7.26326,915.246,140,833.67,1,1576,341312,380.23,240.051,823.164,10463.3,1,365,3600,-1
018,26893,2864,7.2725,798.362,275,597.131,1,1064,184608,281.867,129.099,495.855,6256.98,1,360,3600,-1
019,9131,1789,7.30776,270.854,73,258.917,1,410,21486,207.746,72.6505,569.987,6124.9,1,350,3600,-1
019,31892,2839,7.37062,963.006,658,422.294,1,627,50997.6,254.037,115.142,636.072,7806.26,1,346,3600,73
020,17369,2454,7.16008,511.332,103,563.88,1,844,99287.9,275.08,153.705,575.791,4966.58,1,335,3600,-1
022,7558,1768,7.20449,214.41,35,253.306,1,379,13376,215.35,77.7453,461.848,5073.3,1,334,3600,-1
022,31427,2674,7.31147,916.878,589,406.899,1,672,60929.3,231.057,118.007,477.394,3796.56,1,362,3600,35
023,11041,2006,7.27927,316.104,65,295.19,1,523,29978.1,227.578,67.6701,806.164,13281.7,1,350,3600,-1
023,29599,3233,7.22875,860.234,338,623.014,1,1062,178990,326.859,199.149,563.701,6424.42,1,345,3600,65
024,23923,3213,7.45243,701.065,69,715.743,1,1288,246341,340.976,155.235,846.282,16737.3,1,356,3600,-1
026,15864,2559,7.38353,469.823,49,490.782,1,871,80945.5,282.669,156.77,711.207,8403.08,1,349,3600,-1
026,32011,2752,7.30264,950.884,622,283.506,1,653,26839.8,254.258,98.2475,1347.4,34629.4,1,343,3600,49
026,32087,2421,7.24742,954.087,750,254.114,1,418,20985.1,202.922,73.5509,419.278,4652.53,1,341,3600,622
027,11967,2192,7.42054,364.794,150,313.726,1,453,23542.5,230.82,73.1743,633.551,12594.4,1,361,3600,-1
027,14592,1907,7.22635,445.092,188,325.789,1,536,39927.9,195.677,80.428,417.529,4498.19,1,371,3600,150
027,25270,2620,7.18917,752.788,352,476.134,1,821,112851,283.63,117.544,1145.37,16870.1,1,331,3600,188
027,31208,2465,7.33028,924.414,673,280.596,1,514,34766.9,203.767,61.3846,401.767,6449.77,1,355,3600,352
027,35632,2881,7.32818,1050.78,755,352.299,1,606,34588.9,239.279,88.3416,569.344,10072.6,1,363,3600,673
028,9770,1810,7.31707,306.597,166,212.351,1,303,7697.69,200.072,80.3821,569.121,6469.87,1,342,3600,-1
028,14776,2157,7.28791,455.49,203,303.602,1,526,33793.7,230.169,95.8717,755.649,11000.8,1,338,3600,166
028,16784,1800,7.3728,517.83,357,220.616,1,348,14473.5,179.792,56.9241,391.838,4508.61,1,350,3600,203
028,29987,3002,7.33747,908.576,507,499.818,1,822,100252,286.022,115.474,551.954,8533.07,1,348,3600,357
029,18917,3143,7.2578,540.297,148,489.727,1,813,89519.4,345.747,139.155,877.313,31930.1,1,336,3600,-1
029,29249,2669,7.22424,850.651,425,388.897,1,858,110854,256.488,77.9368,579.272,12905,1,356,3600,148
029,31512,2768,7.55503,918.773,702,236.446,1,448,16542.6,225.676,83.4877,667.194,10824.2,1,377,3600,425
030,29849,2746,7.33906,886.384,437,536.568,1,921,142008,253.123,125.893,552.088,6543.7,1,362,3600,-1
032,14627,2249,7.20232,422.066,239,257.063,1,389,13702.5,260.019,79.365,1406.92,22641.6,1,342,3600,-1
032,20941,2497,7.44404,610.365,334,387.203,1,571,36354.7,229.405,122.622,397.051,3903.7,1,372,3600,239
032,31687,3479,7.258,920.148,411,669.003,1,1042,138400,336.28,191.07,644.621,7365.04,1,350,3600,334
032,34687,2943,7.1699,1012.81,672,458.785,1,702,69814.1,278.261,117.911,653.562,9734.88,1,336,3600,411
033,17144,2505,7.16935,507.918,296,331.83,1,447,17453.4,288.168,122.945,654.014,9221.75,1,318,3600,-1
033,31454,2963,7.11736,937.652,542,438.214,1,791,64239.5,293.466,106.661,1255.33,34380.5,1,329,3600,296
033,32298,2859,7.33141,964.478,594,442.529,1,759,69651.3,255.278,105.81,557.989,7083.68,1,345,3600,542
034,14881,1976,7.32971,437.89,111,407.008,1,679,71094.3,227.346,97.7326,739.383,8607.81,1,350,3600,-1
034,21234,2214,7.47757,626.871,401,305.531,1,474,19886.9,197.346,95.8802,427.123,3775.55,1,365,3600,111
034,28411,2972,7.22918,843.905,475,496.907,1,753,66027.5,271.883,136.961,657.565,9498.8,1,362,3600,401
035,34142,2896,7.201,998.606,516,321.117,1,977,118608,279.355,88.1203,868.881,27482.7,1,333,3600,-1
035,34843,2481,7.32008,1019.06,910,167.925,1,235,4559.93,192.142,51.68,462.322,4543.29,1,342,3600,516
036,23428,2606,7.41819,686.57,226,534.984,1,936,130574,258.682,121.485,511.379,5886.81,1,364,3600,-1
037,19221,2140,7.22422,560.334,337,282.694,1,471,24632.8,212.608,94.9412,451.678,4896.6,1,351,3600,-1
037,28345,2787,7.19585,832.59,471,452.973,1,755,80650.8,277.479,112.92,893.274,19459.7,1,333,3600,337
038,28708,3019,7.2083,838.916,528,422.62,1,646,46560.2,295.818,163.228,577.164,7040.23,1,341,3600,-1
039,12968,1723,7.34257,389.351,229,218.404,1,338,12331.8,180.573,60.6856,450.615,4954.23,1,350,3600,-1
039,34053,3152,7.31321,1038.61,624,414.276,1,845,84381.3,277.244,150.284,588.367,6305.94,1,356,3600,229
039,70434,6779,6.95421,1288.52,884,672.996,1,890,37251.7,2699.65,1485.01,5339.42,758478,1,323,3600,624
040,15503,2438,7.2461,454.669,59,473.52,1,817,84515.8,269.156,118.835,567.107,5355.59,1,354,3600,-1
040,18042,2230,7.26334,526.287,227,379.005,1,617,50822.7,230.294,99.8017,517.524,6074.44,1,355,3600,59
