rep,"Generation","phylogenetic_diversity","diversity","ave_depth","mrca_depth","mean_pairwise_distance","min_pairwise_distance","max_pairwise_distance","variance_pairwise_distance","mean_evolutionary_distinctiveness","min_evolutionary_distinctiveness","max_evolutionary_distinctiveness","variance_evolutionary_distinctiveness","num_roots","num_active_taxa","num_total_orgs","prev_mrca_depth"
001,1304,263,5.37113,7.76556,5,6.4156,1,14,6.30961,186.203,0,366,12227,1,217,3600,-1
001,3293,279,3.69558,16.4986,14,5.3419,1,13,7.08278,204.668,0,350,11872.5,1,225,3600,5
001,3525,366,5.27676,21.5875,19,6.36355,1,18,8.93674,178.653,0,375,15893,1,293,3600,14
001,4832,299,3.28466,39.5264,28,3.73541,1,18,4.44313,261.412,0,1338,22493,1,228,3600,19
001,4847,295,3.40556,39.7208,39,3.3699,1,11,1.86861,272.423,0,364,12158,1,220,3600,28
001,9380,316,3.90785,53.2425,52,4.6603,1,16,5.14458,229.786,0,368,14983.3,1,221,3600,39
001,10139,342,3.2343,59.6431,59,3.4589,1,12,2.0603,257.612,0,367,13784.6,1,243,3600,52
001,17010,339,3.87077,84.6336,83,4.48618,1,11,3.09464,263.394,3.31897,378.06,14586.1,1,220,3600,59
001,18359,344,3.32251,91.7417,84,3.75396,1,15,3.54673,281.834,7.92202,1727,33960.9,1,220,3600,83
001,18364,346,3.11699,91.6969,91,3.65778,1,12,3.05884,271.536,0,381,15193,1,225,3600,84
001,20145,399,4.02844,100.779,100,3.61154,1,10,1.87758,230.036,0,368,16183.5,1,262,3600,91
001,21776,393,4.81618,110.403,109,4.66905,1,10,2.64893,203.366,0,382,14283.7,1,243,3600,100
001,25013,424,5.19116,129.501,128,4.56325,1,14,3.35019,214.15,0,377,13322,1,251,3600,109
001,25959,442,5.90205,139.477,137,5.70773,1,12,2.96765,155.124,0,383,6770.48,1,281,3600,128
001,26783,496,6.16114,148.252,146,5.78603,1,13,3.71073,175.908,0,394,12216.5,1,302,3600,137
001,27133,415,3.62797,151.787,151,3.69985,1,13,2.3211,247.994,0,364,15858,1,222,3600,146
001,27884,460,4.98607,158.527,156,5.82646,1,15,5.27742,196.145,0,370,12038.5,1,259,3600,151
001,28266,447,4.57258,166.326,165,4.45743,1,12,2.84106,211.516,0,380,14331.2,1,255,3600,156
001,29289,456,4.90914,173.834,171,6.26588,1,18,6.63969,203.783,2.75694,382.158,13617.5,1,239,3600,165
001,34353,498,4.15144,198.195,174,9.70124,1,58,204.038,268.663,23.3231,3849.44,93542.3,1,245,3600,171
001,34377,444,3.89125,198.582,197,4.71547,1,12,4.34497,203.705,0,349,13227.7,1,223,3600,174
