rep,"Generation","phylogenetic_diversity","diversity","ave_depth","mrca_depth","mean_pairwise_distance","min_pairwise_distance","max_pairwise_distance","variance_pairwise_distance","mean_evolutionary_distinctiveness","min_evolutionary_distinctiveness","max_evolutionary_distinctiveness","variance_evolutionary_distinctiveness","num_roots","num_active_taxa","num_total_orgs","prev_mrca_depth"
001,3994,360,5.51663,18.7908,0,13.7736,1,48,117.178,519.573,19.3827,1830.71,186585,1,270,3600,-1
001,4758,219,1.48366,35.1708,35,2.36319,1,6,0.364232,38.2493,0,43,85.7869,1,179,3600,0
001,13789,166,0.69688,46.0553,39,2.48055,1,12,2.06442,121.05,36.6228,4175,169310,1,115,3600,35
001,13792,182,0.890198,46.0839,41,2.21096,1,7,0.399167,50.2144,0,52.1298,49.3076,1,132,3600,39
001,13794,192,0.964453,46.0922,46,2.11071,1,4,0.132529,39.5979,0,41,31.4496,1,143,3600,41
001,20937,304,4.31919,63.5778,50,16.5423,1,37,132.347,748.069,28.1579,3025.31,256440,1,207,3600,46
001,28637,248,1.20027,82.8747,70,5.04662,1,28,36.8171,299.752,0,4133,640364,1,150,3600,50
001,28648,239,1.12431,83.1158,83,2.19821,1,6,0.284024,35.9644,0,38,38.825,1,150,3600,70
001,37236,314,3.91582,93.7114,91,6.43281,1,18,17.2828,2478.45,0,4621,3791440,1,192,3600,83
001,41340,299,4.10271,100.838,95,10.2766,1,25,26.9865,1012.92,0,3325,619139,1,162,3600,91
001,42408,289,3.55873,104.796,103,4.65027,1,10,4.96523,1074.91,0,1761,372706,1,168,3600,95
001,48005,315,4.1859,113.81,109,8.5971,1,22,19.2759,1257.83,26.92,2840.4,644951,1,172,3600,103
001,49678,281,1.40219,120.149,120,2.29912,1,6,0.378478,36.2199,0,40,66.563,1,158,3600,109
001,54370,286,1.2004,131.126,122,2.4494,1,12,1.55088,51.8695,0,55.2649,74.3263,1,150,3600,120
001,54371,305,1.26254,131.141,124,2.43549,1,10,0.858755,42.3611,0,46.503,79.4345,1,168,3600,122
001,54378,307,1.17814,131.146,131,2.30582,1,6,0.352441,42.1736,0,46,79.0168,1,168,3600,124
001,60649,298,1.09325,146.106,146,2.25141,1,5,0.273635,38.1846,0,42,71.4273,1,149,3600,131
001,61198,305,1.17192,151.118,151,2.22752,1,5,0.255918,36.4313,0,39,44.3386,1,148,3600,146
001,68102,371,3.70894,158.232,153,7.9273,1,22,23.6464,1471.17,39.256,3040.19,809283,1,184,3600,151
001,76343,350,1.6263,182.177,177,2.39136,1,9,0.667767,46.5502,0,49.7485,60.347,1,168,3600,153
001,76345,345,1.51666,182.166,182,2.43726,1,7,0.619492,32.2598,0,36,58.1887,1,160,3600,177
