generation,fitness,source_node,dest_node,steps,rep
1000,2.2,0,95,30,001
2000,3,0,95,50,001
3000,3.88,0,95,72,001
4000,4.76,0,95,94,001
5000,4.8,95,95,0,001
6000,4.8,95,95,0,001
7000,4.8,95,95,0,001
8000,4.8,95,95,0,001
9000,4.8,95,95,0,001
10000,4.8,95,95,0,001
11000,4.8,95,95,0,001
12000,4.8,95,95,0,001
13000,4.8,95,95,0,001
14000,4.8,95,95,0,001
15000,4.8,95,95,0,001
16000,4.8,95,95,0,001
17000,4.8,95,95,0,001
18000,4.8,95,95,0,001
19000,4.8,95,95,0,001
20000,4.8,95,95,0,001
21000,4.8,95,95,0,001
22000,4.8,95,95,0,001
23000,4.8,95,95,0,001
24000,4.8,95,95,0,001
25000,4.8,95,95,0,001
26000,4.8,95,95,0,001
27000,4.8,95,95,0,001
28000,4.8,95,95,0,001
29000,4.8,95,95,0,001
30000,4.8,95,95,0,001
31000,4.8,95,95,0,001
32000,4.8,95,95,0,001
33000,4.8,95,95,0,001
34000,4.8,95,95,0,001
35000,4.8,95,95,0,001
36000,4.8,95,95,0,001
37000,4.8,95,95,0,001
38000,4.8,95,95,0,001
39000,4.8,95,95,0,001
40000,4.8,95,95,0,001
41000,4.8,95,95,0,001
42000,4.8,95,95,0,001
43000,4.8,95,95,0,001
44000,4.8,95,95,0,001
45000,4.8,95,95,0,001
46000,4.8,95,95,0,001
47000,4.8,95,95,0,001
48000,4.8,95,95,0,001
49000,4.8,95,95,0,001
50000,4.8,95,95,0,001
51000,4.8,95,95,0,001
52000,4.8,95,95,0,001
53000,4.8,95,95,0,001
54000,4.8,95,95,0,001
55000,4.8,95,95,0,001
56000,4.8,95,95,0,001
57000,4.8,95,95,0,001
58000,4.8,95,95,0,001
59000,4.8,95,95,0,001
60000,4.8,95,95,0,001
61000,4.8,95,95,0,001
62000,4.8,95,95,0,001
63000,4.8,95,95,0,001
64000,4.8,95,95,0,001
65000,4.8,95,95,0,001
66000,4.8,95,95,0,001
67000,4.8,95,95,0,001
68000,4.8,95,95,0,001
69000,4.8,95,95,0,001
70000,4.8,95,95,0,001
71000,4.8,95,95,0,001
72000,4.8,95,95,0,001
73000,4.8,95,95,0,001
74000,4.8,95,95,0,001
75000,4.8,95,95,0,001
76000,4.8,95,95,0,001
77000,4.8,95,95,0,001
78000,4.8,95,95,0,001
79000,4.8,95,95,0,001
80000,4.8,95,95,0,001
81000,4.8,95,95,0,001
82000,4.8,95,95,0,001
83000,4.8,95,95,0,001
84000,4.8,95,95,0,001
85000,4.8,95,95,0,001
86000,4.8,95,95,0,001
87000,4.8,95,95,0,001
88000,4.8,95,95,0,001
89000,4.8,95,95,0,001
90000,4.8,95,95,0,001
91000,4.8,95,95,0,001
92000,4.8,95,95,0,001
93000,4.8,95,95,0,001
94000,4.8,95,95,0,001
95000,4.8,95,95,0,001
96000,4.8,95,95,0,001
97000,4.8,95,95,0,001
98000,4.8,95,95,0,001
99000,4.8,95,95,0,001
100000,4.8,95,95,0,001
1000,2.08,0,49,27,002
2000,2.96,49,49,0,002
3000,3.6,0,70,65,002
4000,4.16,79,79,0,002
5000,4.16,79,79,0,002
6000,4.16,79,79,0,002
7000,4.16,79,79,0,002
8000,4.16,79,79,0,002
9000,4.16,79,79,0,002
10000,4.16,79,79,0,002
11000,4.16,79,79,0,002
12000,4.16,79,79,0,002
13000,4.16,79,79,0,002
14000,4.16,79,79,0,002
15000,4.16,79,79,0,002
16000,4.16,79,79,0,002
17000,4.16,79,79,0,002
18000,4.16,79,79,0,002
19000,4.16,79,79,0,002
20000,4.16,79,79,0,002
21000,4.16,79,79,0,002
22000,4.16,79,79,0,002
23000,4.16,79,79,0,002
24000,4.16,79,79,0,002
25000,4.16,79,79,0,002
26000,4.16,79,79,0,002
27000,4.16,79,79,0,002
28000,4.16,79,79,0,002
29000,4.16,79,79,0,002
30000,4.16,79,79,0,002
31000,4.16,79,79,0,002
32000,4.16,79,79,0,002
33000,4.16,79,79,0,002
34000,4.16,79,79,0,002
35000,4.16,79,79,0,002
36000,4.16,79,79,0,002
37000,4.16,79,79,0,002
38000,4.16,79,79,0,002
39000,4.16,79,79,0,002
40000,4.16,79,79,0,002
41000,4.16,79,79,0,002
42000,4.16,79,79,0,002
43000,4.16,79,79,0,002
44000,4.16,79,79,0,002
45000,4.16,79,79,0,002
46000,4.16,79,79,0,002
47000,4.16,79,79,0,002
48000,4.16,79,79,0,002
49000,4.16,79,79,0,002
50000,4.16,79,79,0,002
51000,4.16,79,79,0,002
52000,4.16,79,79,0,002
53000,4.16,79,79,0,002
54000,4.16,79,79,0,002
55000,4.16,79,79,0,002
56000,4.16,79,79,0,002
57000,4.16,79,79,0,002
58000,4.16,79,79,0,002
59000,4.16,79,79,0,002
60000,4.16,79,79,0,002
61000,4.16,79,79,0,002
62000,4.16,79,79,0,002
63000,4.16,79,79,0,002
64000,4.16,79,79,0,002
65000,4.16,79,79,0,002
66000,4.16,79,79,0,002
67000,4.16,79,79,0,002
68000,4.16,79,79,0,002
69000,4.16,79,79,0,002
70000,4.16,79,79,0,002
71000,4.16,79,79,0,002
72000,4.16,79,79,0,002
73000,4.16,79,79,0,002
74000,4.16,79,79,0,002
75000,4.16,79,79,0,002
76000,4.16,79,79,0,002
77000,4.16,79,79,0,002
78000,4.16,79,79,0,002
79000,4.16,79,79,0,002
80000,4.16,79,79,0,002
81000,4.16,79,79,0,002
82000,4.16,79,79,0,002
83000,4.16,79,79,0,002
84000,4.16,79,79,0,002
85000,4.16,79,79,0,002
86000,4.16,79,79,0,002
87000,4.16,79,79,0,002
88000,4.16,79,79,0,002
89000,4.16,79,79,0,002
90000,4.16,79,79,0,002
91000,4.16,79,79,0,002
92000,4.16,79,79,0,002
93000,4.16,79,79,0,002
94000,4.16,79,79,0,002
95000,4.16,79,79,0,002
96000,4.16,79,79,0,002
97000,4.16,79,79,0,002
98000,4.16,79,79,0,002
99000,4.16,79,79,0,002
100000,4.16,79,79,0,002
1000,1.96,0,38,24,003
2000,2.72,0,81,43,003
3000,3.52,0,81,63,003
4000,4.24,81,81,0,003
5000,4.36,84,84,0,003
6000,4.36,84,84,0,003
7000,4.36,84,84,0,003
8000,4.36,84,84,0,003
9000,4.36,84,84,0,003
10000,4.36,84,84,0,003
11000,4.36,84,84,0,003
12000,4.36,84,84,0,003
13000,4.36,84,84,0,003
14000,4.36,84,84,0,003
15000,4.36,84,84,0,003
16000,4.36,84,84,0,003
17000,4.36,84,84,0,003
18000,4.36,84,84,0,003
19000,4.36,84,84,0,003
20000,4.36,84,84,0,003
21000,4.36,84,84,0,003
22000,4.36,84,84,0,003
23000,4.36,84,84,0,003
24000,4.36,84,84,0,003
25000,4.36,84,84,0,003
26000,4.36,84,84,0,003
27000,4.36,84,84,0,003
28000,4.36,84,84,0,003
29000,4.36,84,84,0,003
30000,4.36,84,84,0,003
31000,4.36,84,84,0,003
32000,4.36,84,84,0,003
33000,4.36,84,84,0,003
34000,4.36,84,84,0,003
35000,4.36,84,84,0,003
36000,4.36,84,84,0,003
37000,4.36,84,84,0,003
38000,4.36,84,84,0,003
39000,4.36,84,84,0,003
40000,4.36,84,84,0,003
41000,4.36,84,84,0,003
42000,4.36,84,84,0,003
43000,4.36,84,84,0,003
44000,4.36,84,84,0,003
45000,4.36,84,84,0,003
46000,4.36,84,84,0,003
47000,4.36,84,84,0,003
48000,4.36,84,84,0,003
49000,4.36,84,84,0,003
50000,4.36,84,84,0,003
51000,4.36,84,84,0,003
52000,4.36,84,84,0,003
53000,4.36,84,84,0,003
54000,4.36,84,84,0,003
55000,4.36,84,84,0,003
56000,4.36,84,84,0,003
57000,4.36,84,84,0,003
58000,4.36,84,84,0,003
59000,4.36,84,84,0,003
60000,4.36,84,84,0,003
61000,4.36,84,84,0,003
62000,4.36,84,84,0,003
63000,4.36,84,84,0,003
64000,4.36,84,84,0,003
65000,4.36,84,84,0,003
66000,4.36,84,84,0,003
67000,4.36,84,84,0,003
68000,4.36,84,84,0,003
69000,4.36,84,84,0,003
70000,4.36,84,84,0,003
71000,4.36,84,84,0,003
72000,4.36,84,84,0,003
73000,4.36,84,84,0,003
74000,4.36,84,84,0,003
75000,4.36,84,84,0,003
76000,4.36,84,84,0,003
77000,4.36,84,84,0,003
78000,4.36,84,84,0,003
79000,4.36,84,84,0,003
80000,4.36,84,84,0,003
81000,4.36,84,84,0,003
82000,4.36,84,84,0,003
83000,4.36,84,84,0,003
84000,4.36,84,84,0,003
85000,4.36,84,84,0,003
86000,4.36,84,84,0,003
87000,4.36,84,84,0,003
88000,4.36,84,84,0,003
89000,4.36,84,84,0,003
90000,4.36,84,84,0,003
91000,4.36,84,84,0,003
92000,4.36,84,84,0,003
93000,4.36,84,84,0,003
94000,4.36,84,84,0,003
95000,4.36,84,84,0,003
96000,4.36,84,84,0,003
97000,4.36,84,84,0,003
98000,4.36,84,84,0,003
99000,4.36,84,84,0,003
100000,4.36,84,84,0,003
1000,2,0,49,25,004
2000,2.88,0,74,47,004
3000,3.8,0,93,70,004
4000,4.72,93,93,0,004
5000,4.72,93,93,0,004
6000,4.72,93,93,0,004
7000,4.72,93,93,0,004
8000,4.72,93,93,0,004
9000,4.72,93,93,0,004
10000,4.72,93,93,0,004
11000,4.72,93,93,0,004
12000,4.72,93,93,0,004
13000,4.72,93,93,0,004
14000,4.72,93,93,0,004
15000,4.72,93,93,0,004
16000,4.72,93,93,0,004
17000,4.72,93,93,0,004
18000,4.72,93,93,0,004
19000,4.72,93,93,0,004
20000,4.72,93,93,0,004
21000,4.72,93,93,0,004
22000,4.72,93,93,0,004
23000,4.72,93,93,0,004
