rep,Generation,phylogenetic_diversity,diversity,ave_depth,mrca_depth,mean_pairwise_distance,min_pairwise_distance,max_pairwise_distance,variance_pairwise_distance,mean_evolutionary_distinctiveness,min_evolutionary_distinctiveness,max_evolutionary_distinctiveness,variance_evolutionary_distinctiveness,num_roots,num_active_taxa,num_total_orgs,prev_mrca_depth
001,4965,1252,7.95903,108.179,15,133.074,1,202,4263.96,225.558,58.1804,800.307,12116.5,1,444,3600,-1
002,5913,1118,7.89413,108.551,64,63.3881,1,117,899.199,268.923,55.0779,1133.76,26858.1,1,442,3600,-1
003,6852,1418,7.93595,121.335,30,130.014,1,208,3573.71,305.488,93.1696,1638.45,26195.4,1,462,3600,-1
004,5688,1211,7.8876,116.383,27,122.776,1,197,4690.78,260.478,47.7118,844.928,18328.4,1,432,3600,-1
005,6661,1141,7.80719,127.964,52,98.1611,1,172,3121.52,259.053,54.1998,881.415,19891.9,1,426,3600,-1
006,5938,1134,7.94185,111.176,57,80.0927,1,135,1220.17,248.453,37.0909,861.845,15379.2,1,421,3600,-1
006,75703,3706,7.76399,672.54,79,739.597,1,1280,191770,1063.4,497.685,2507.79,228461,1,412,3600,57
006,80278,3194,7.89027,703.521,167,672.072,1,1133,180259,802.35,485.462,1613.88,39335.8,1,448,3600,79
008,5536,1065,7.78007,104.116,54,81.1028,1,119,984.517,221.409,35.389,724.73,14706.4,1,431,3600,-1
009,6527,1207,8.03527,122.319,56,92.0698,1,160,2112.63,255.653,38.6869,1415.25,20250.6,1,455,3600,-1
010,4822,1194,7.99557,102.578,27,108.27,1,171,3306.77,239.247,49.2691,1099.58,18438.1,1,439,3600,-1
011,11855,1625,7.8824,148.042,51,152.457,1,231,3512.4,412.586,171.55,1426.42,33412.1,1,426,3600,-1
012,5276,1046,7.87523,101.369,21,103.724,1,174,3635.19,230.595,31.5635,973.328,16300.3,1,424,3600,-1
012,63892,3849,8.00509,615.281,62,801.906,1,1168,172349,1016.98,602.794,2492,106390,1,442,3600,21
013,5082,1137,7.71062,106.258,34,102.642,1,166,2683.03,223.172,48.4118,919.773,13331.2,1,394,3600,-1
013,91631,4768,7.90305,882.035,70,1140.37,1,1663,383222,1211.74,643.868,2535.55,144203,1,439,3600,34
014,5488,1112,7.75658,86.3975,13,98.6303,1,169,2908.01,308.505,61.575,963.681,27799.5,1,418,3600,-1
015,5415,1155,7.8074,102.643,20,109.607,1,187,3861.31,264.694,49.3121,1082.29,21903.4,1,440,3600,-1
015,85899,4214,7.83138,822.001,87,943.211,1,1518,321157,1186.51,669.435,2380.12,101617,1,419,3600,20
016,4957,1324,7.89858,99.0906,18,120.172,1,189,2787.36,253.08,49.5824,950.333,14597.1,1,447,3600,-1
016,42435,3380,7.90491,444.715,37,631.184,1,900,78581.4,801.679,482.643,3696.8,78109.6,1,461,3600,18
017,4881,1220,7.89499,106.025,9,127.437,1,216,5406.42,225.007,41.9784,681.26,13331.6,1,451,3600,-1
018,5418,1224,7.75501,109.017,17,130.06,1,203,4088.09,237.589,54.4337,861.325,19214.7,1,424,3600,-1
019,4888,1072,7.97002,101.784,57,67.8376,1,105,658.679,148.426,43.749,634.834,4295.57,1,452,3600,-1
019,97472,3803,8.05497,936.684,468,626.952,1,972,113215,814.529,439.17,2569.8,123336,1,463,3600,57
021,4473,1107,7.80894,97.2408,7,119.147,1,203,4412.91,206.527,45.2181,599.135,10732.7,1,429,3600,-1
023,5511,1082,7.99283,118.469,64,77.5124,1,129,1286.58,237.2,30.1754,1414.52,24342.2,1,448,3600,-1
024,7256,1373,7.89422,129.869,21,146.231,1,251,6824.22,326.586,85.0365,2707.97,42685.3,1,431,3600,-1
025,11067,1645,7.87234,164.371,22,201.051,1,321,8877.88,401.616,135.81,1094.2,22940.8,1,438,3600,-1
026,6125,1271,7.87969,114.736,33,117.187,1,187,2929.34,257.727,49.7222,910.676,13750.3,1,444,3600,-1
027,6441,1101,7.84544,120.529,55,87.6217,1,147,2429.17,243.776,46.2387,876.026,22883.5,1,423,3600,-1
028,5711,1175,7.78346,104.531,38,91.5706,1,148,2219.12,294.995,43.5976,2606.31,40831.5,1,420,3600,-1
029,6271,1103,7.85768,121.629,28,118.506,1,205,5353.12,290.835,51.4356,979.698,27876,1,443,3600,-1
029,80575,3865,7.93825,766.435,100,862.849,1,1425,307203,967.811,568.046,2394.67,77952.1,1,442,3600,28
030,4393,1179,8.04079,93.8744,28,97.766,1,153,1573.29,171.384,45.7416,501.521,5744,1,457,3600,-1
031,5425,1061,7.77027,117.34,39,102.166,1,177,3393.41,228.228,39.8758,1014.6,16434.1,1,416,3600,-1
032,4557,1234,7.97119,96.4006,31,101.727,1,150,1885.53,162.496,38.8342,511.829,5481.14,1,449,3600,-1
032,57717,3811,7.89968,583.649,33,778.566,1,1170,155060,934.173,503.028,2579.42,101953,1,452,3600,31
032,86700,3856,8.02425,836.224,191,815.545,1,1329,267592,917.431,443.276,7823.22,194280,1,460,3600,33
033,5321,1206,8.05701,113.094,40,111.242,1,168,2222.27,227.519,69.6362,737.339,11567.5,1,443,3600,-1
033,92761,4983,7.92245,919.232,86,1222.28,1,1719,415727,1204.52,846.075,2215.59,71910.7,1,455,3600,40
034,8192,1501,7.8823,126.654,19,145.905,1,246,5640.31,361.959,126.79,953.925,18195.4,1,440,3600,-1
035,6983,1084,7.93068,114.343,65,72.548,1,121,981.781,288.975,67.0877,975.377,23113,1,434,3600,-1
035,39784,2857,7.72302,422.281,81,502.021,1,730,63152.2,778.751,342.387,2622.42,117349,1,421,3600,65
036,5945,1104,7.87147,115.369,37,101.309,1,183,3761.22,280.483,33.8037,992.514,26536.3,1,446,3600,-1
037,6947,1290,7.9284,135.699,65,112.98,1,158,2059.51,308.189,88.6448,1039.56,22452.8,1,439,3600,-1
038,5184,1120,7.97252,100.883,59,65.3079,1,106,612.208,201.244,42.9309,1211.26,19923.2,1,469,3600,-1
039,4722,1174,8.13749,109.237,38,89.3668,1,145,1378.7,149.716,34.0224,567.273,4594.52,1,480,3600,-1
039,5098,1170,7.86431,117.973,56,92.3015,1,142,1351.91,193.098,40.8118,664.057,9034.85,1,428,3600,38
040,4911,1041,7.91482,90.8678,49,61.3998,1,109,680.644,238.66,33.4604,991.1,16969.3,1,434,3600,-1
041,6527,1128,7.93609,119.499,75,68.03,1,109,841.592,215.045,41.1871,1405.02,16918.1,1,450,3600,-1
042,6739,1142,7.88188,143.768,70,99.8129,1,170,2939.1,264.627,48.6825,890.323,20063.5,1,442,3600,-1
043,4450,1208,7.75677,95.8678,11,119.172,1,187,3648.07,240.841,34.5348,1011.33,14750,1,416,3600,-1
044,5226,1265,7.81253,115.636,33,129.194,1,183,3339.06,244.726,53.1197,730.682,11651.3,1,432,3600,-1
045,6830,1046,7.74676,120.89,34,99.5497,1,196,5241.67,311.078,37.7548,1459.62,32529.9,1,403,3600,-1
046,5262,1215,7.98874,110.291,12,134.259,1,222,4457.32,199.368,58.3897,694.531,8294.94,1,440,3600,-1
046,93833,4552,7.81202,890.636,61,1161.29,1,1758,401274,1211.09,807.239,2864.34,85478.5,1,431,3600,12
047,11279,1568,7.87302,177.732,92,133.594,1,212,2850.2,373.959,107.01,1127,23962.8,1,440,3600,-1
048,5363,1015,7.60457,103.597,50,78.3964,1,132,1289.14,237.766,43.4888,694.978,12841,1,390,3600,-1
049,35799,3005,7.91851,377.51,31,515.822,1,744,57850.9,777.27,380.644,3015.06,146152,1,442,3600,-1
049,90224,4436,7.84498,864.016,82,1007.45,1,1602,328040,1134.33,698.9,6468.52,528352,1,433,3600,31
050,6338,1250,7.90733,124.224,73,76.4774,1,127,1039.72,279.327,67.9064,1361.91,24467.8,1,437,3600,-1
050,51416,2816,7.81612,522.306,99,587.238,1,892,102422,717.213,444.241,1606.4,40215.9,1,430,3600,73
