rep,Generation,phylogenetic_diversity,diversity,ave_depth,mrca_depth,mean_pairwise_distance,min_pairwise_distance,max_pairwise_distance,variance_pairwise_distance,mean_evolutionary_distinctiveness,min_evolutionary_distinctiveness,max_evolutionary_distinctiveness,variance_evolutionary_distinctiveness,num_roots,num_active_taxa,num_total_orgs,prev_mrca_depth
001,18750,2752,7.22325,548.041,80,594.359,1,958,130174,307.361,154.367,3534.89,39437.1,1,342,3600,-1
002,17729,2001,7.11795,521.567,334,258.62,1,392,15336.1,198.291,67.0712,380.084,3603.65,1,362,3600,-1
002,34053,2987,7.41587,1007.52,798,293.404,1,430,17654,243.419,77.7463,808.313,11178.9,1,368,3600,334
002,35657,2622,7.18774,1058.1,811,319.962,1,515,31602.1,225.881,96.5476,474.476,6330.09,1,341,3600,798
003,11992,1808,7.13717,362.827,136,298.06,1,475,28123.3,183.981,71.3995,446.413,5775.53,1,360,3600,-1
003,31131,2740,7.17777,944.678,602,469.793,1,708,76504.2,257.347,136.296,509.26,4736.28,1,334,3600,136
004,16528,2391,7.26142,479.416,94,473.053,1,794,93297.4,275.026,140.123,638.258,8737.53,1,343,3600,-1
004,35356,2639,7.33255,1037.8,412,568.106,1,1256,289601,248.346,121.671,628.414,5779.37,1,361,3600,94
005,17923,2624,7.16083,528.23,37,585.355,1,1012,150087,300.519,177.361,619.911,8448.24,1,337,3600,-1
005,32677,3248,7.34629,976.516,468,546.427,1,1029,112052,304.714,180.134,577.439,5957.22,1,350,3600,37
005,33898,2854,7.38925,1011.23,698,433.09,1,655,49755.2,248.782,135.561,429.018,3963.85,1,361,3600,468
006,22677,2520,7.1448,679.852,359,414.476,1,659,49551.8,258.187,138.12,668.114,5831.61,1,330,3600,-1
006,29422,2785,7.22221,876.319,471,501.569,1,833,97799.8,269.16,131.183,503.974,6405.57,1,346,3600,359
007,29843,2569,7.16709,874.513,644,308.92,1,467,20418.7,233.295,102.606,595.447,7077.73,1,327,3600,-1
007,30996,2467,7.25266,911.049,691,302.113,1,467,23904,203.159,79.577,500.518,5110.39,1,357,3600,644
008,9183,2153,7.41316,266.629,45,324.51,1,452,21840.4,247.781,101.299,540.454,5811.33,1,361,3600,-1
008,10861,1950,7.19126,318.197,58,346.308,1,540,34613.5,236.197,103.569,611.226,4960.83,1,333,3600,45
008,26650,2894,7.25131,789.793,467,470.248,1,663,57216.9,292.928,140.04,771.088,8762.57,1,334,3600,58
