rep,Generation,phylogenetic_diversity,diversity,ave_depth,mrca_depth,mean_pairwise_distance,min_pairwise_distance,max_pairwise_distance,variance_pairwise_distance,mean_evolutionary_distinctiveness,min_evolutionary_distinctiveness,max_evolutionary_distinctiveness,variance_evolutionary_distinctiveness,num_roots,num_active_taxa,num_total_orgs
001,8486,838,6.80771,478.384,468,11.0522,1,26,30.7693,55.4564,1.43055,144.75,728.011,1,313,3600,467
001,8536,859,6.14851,481.216,471,14.6771,1,29,50.3653,56.3755,2.35982,169.619,861.151,1,309,3600,468
001,8658,826,6.2233,488.999,482,8.65458,1,18,10.2975,55.0595,1.15423,137.611,676.154,1,300,3600,471
001,8687,864,6.15015,491.195,484,8.46347,1,20,17.0231,54.226,0.780309,152.07,956.059,1,321,3600,482
001,8735,828,6.34775,493.8,485,6.47141,1,21,8.25248,54.0229,0.679238,155.833,850.012,1,302,3600,484
001,8754,818,6.29758,494.759,491,7.30707,1,16,7.45674,55.4621,0,131,738.979,1,293,3600,485
001,8864,790,5.45615,502.237,497,8.42247,1,18,14.6264,48.9951,1.275,148,635.969,1,265,3600,491
001,8950,816,6.52799,508.628,501,6.96431,1,19,9.39285,49.3213,0.916169,133.6,585.58,1,278,3600,497
001,8977,808,5.88569,510.991,505,8.13369,1,17,14.8813,49.7417,0.702099,122.5,576.235,1,280,3600,501
001,9067,857,6.18222,516.135,510,8.43694,1,19,9.18968,50.7454,0.958122,144.083,620.836,1,292,3600,505
001,9159,844,5.87683,522.784,513,10.0363,1,26,48.3781,46.8474,0.983692,150.169,550.174,1,290,3600,510
001,9207,843,6.22058,526.06,521,5.40452,1,15,4.30975,51.954,0.458484,127,553.657,1,288,3600,513
001,9243,808,5.92236,528.636,522,6.46103,1,14,5.75286,49.6031,0.616009,143,648.618,1,257,3600,521
001,9244,807,5.9226,528.687,523,6.34186,1,13,5.57539,50.8303,0.592234,122.071,632.713,1,259,3600,522
001,9255,846,6.11566,529.367,524,6.90362,1,15,6.62068,49.4875,0.476703,133,656.424,1,290,3600,523
001,9276,849,6.1138,530.536,525,6.91098,1,15,9.14157,50.0911,0.484536,137.014,664.967,1,294,3600,524
001,9293,878,6.55439,531.437,526,7.00153,1,19,10.316,51.9373,0.628206,132.089,676.73,1,314,3600,525
001,9437,885,5.68701,539.822,530,8.16224,1,28,37.801,56.0162,0.907858,151.311,689.522,1,299,3600,526
001,9496,906,5.82411,543.428,538,8.22414,1,18,15.69,54.1166,0.879925,144.333,774.973,1,310,3600,530
001,9636,871,5.70296,551.62,543,8.9262,1,23,25.6414,46.1893,1.03907,208,661.537,1,273,3600,538
001,9666,852,6.15819,553.049,544,6.31149,1,20,10.9125,49.8506,0.864759,211,568.422,1,271,3600,543
001,9672,848,6.26398,553.24,547,6.16564,1,17,9.2337,50.2574,0.631082,100.214,562.388,1,276,3600,544
001,9746,912,6.78399,557.305,551,7.36593,1,19,8.25674,51.6743,0.805088,169,945.536,1,310,3600,547
001,9761,902,6.54706,558.261,552,8.03969,1,21,11.0972,49.6457,0.763655,156.042,749.897,1,290,3600,551
