rep,Generation,phylogenetic_diversity,diversity,ave_depth,mrca_depth,mean_pairwise_distance,min_pairwise_distance,max_pairwise_distance,variance_pairwise_distance,mean_evolutionary_distinctiveness,min_evolutionary_distinctiveness,max_evolutionary_distinctiveness,variance_evolutionary_distinctiveness,num_roots,num_active_taxa,num_total_orgs
002,72800,453,5.99279,76.8694,-1,22.5528,1,48,226.677,-1,-1,-1,0,3,87,3600
002,72900,452,5.97151,76.9578,-1,23.4777,1,48,245.36,-1,-1,-1,0,3,84,3600
002,73000,453,5.98105,77.0369,-1,23.1188,1,49,217.953,-1,-1,-1,0,3,85,3600
002,73100,448,5.99372,77.1156,-1,23.0593,1,49,229.604,-1,-1,-1,0,3,85,3600
002,73200,455,6.01884,77.1756,-1,24.0925,1,49,244.154,-1,-1,-1,0,3,91,3600
002,73300,461,6.08448,77.28,-1,25.6375,1,50,268.974,-1,-1,-1,0,3,92,3600
002,73400,461,6.06627,77.3661,-1,24.5125,1,49,255.904,-1,-1,-1,0,3,91,3600
002,73500,474,6.1255,77.4839,-1,22.4822,1,49,230.812,-1,-1,-1,0,3,100,3600
002,73600,472,6.06216,77.5881,-1,23.4022,1,50,239.471,-1,-1,-1,0,3,95,3600
002,73700,484,6.12908,77.7294,-1,24.9989,1,50,254.093,-1,-1,-1,0,3,102,3600
002,73800,485,6.1384,77.8464,-1,25.0908,1,50,247.483,-1,-1,-1,0,3,101,3600
002,73900,490,6.13467,77.9231,-1,23.8367,1,50,226.045,-1,-1,-1,0,3,103,3600
002,74000,492,6.15657,78.0258,-1,23.0077,1,49,216.567,-1,-1,-1,0,3,105,3600
002,74100,482,6.04694,78.1467,-1,24.2026,1,49,240.287,-1,-1,-1,0,3,93,3600
002,74200,491,6.17246,78.2714,-1,25.9208,1,51,240.891,-1,-1,-1,0,3,100,3600
002,74300,492,6.16924,78.3592,-1,25.7969,1,51,246.841,-1,-1,-1,0,3,101,3600
002,74400,497,6.18539,78.46,-1,26.0011,1,51,242.568,-1,-1,-1,0,3,100,3600
002,74500,498,6.21578,78.5233,-1,27.3277,1,51,258.501,-1,-1,-1,0,3,101,3600
002,74600,499,6.2022,78.6211,-1,26.1745,1,52,241.97,-1,-1,-1,0,3,100,3600
002,74700,495,6.14551,78.7594,-1,26.3351,1,52,250.289,-1,-1,-1,0,3,92,3600
002,74800,503,6.12319,78.9036,-1,26.7914,1,53,257.157,-1,-1,-1,0,3,95,3600
002,74900,503,6.07319,79.0389,-1,25.0623,1,53,243.166,-1,-1,-1,0,3,94,3600
002,75000,502,6.05265,79.1258,-1,25.93,1,52,247.939,-1,-1,-1,0,3,93,3600
002,75100,488,6.06021,79.25,-1,24.0396,1,53,236.288,-1,-1,-1,0,3,90,3600
002,75200,489,5.99057,79.3131,-1,25.0703,1,54,247.094,-1,-1,-1,0,3,89,3600
002,75300,490,5.98129,79.3936,-1,25.4674,1,53,243.738,-1,-1,-1,0,3,88,3600
002,75400,489,5.93588,79.4883,-1,26.2927,1,53,243.674,-1,-1,-1,0,3,82,3600
002,75500,495,5.91147,79.6133,-1,26.1594,1,53,246.845,-1,-1,-1,0,3,86,3600
002,75600,500,5.95734,79.7153,-1,25.7472,1,53,234.973,-1,-1,-1,0,3,92,3600
002,75700,498,5.95217,79.9078,-1,27.2336,1,53,248.238,-1,-1,-1,0,3,89,3600
002,75800,503,5.94992,79.9761,-1,26.6064,1,54,244.958,-1,-1,-1,0,3,90,3600
002,75900,482,5.91861,80.0778,-1,24.6289,1,52,208.457,-1,-1,-1,0,3,89,3600
002,76000,477,5.96741,80.1692,-1,23.6325,1,50,214.997,-1,-1,-1,0,3,89,3600
002,76100,458,5.98376,80.2967,-1,23.045,1,47,207.832,-1,-1,-1,0,3,91,3600
002,76200,451,5.98914,80.3642,-1,23.7225,1,47,221.216,-1,-1,-1,0,3,90,3600
