rep,Generation,phylogenetic_diversity,diversity,ave_depth,mrca_depth,mean_pairwise_distance,min_pairwise_distance,max_pairwise_distance,variance_pairwise_distance,mean_evolutionary_distinctiveness,min_evolutionary_distinctiveness,max_evolutionary_distinctiveness,variance_evolutionary_distinctiveness,num_roots,num_active_taxa,num_total_orgs
001,5100,3574,8.91152,87.8739,-1,78.2115,1,185,2913.38,-1,-1,-1,0,10,657,3600
001,5200,3514,8.80646,89.74,-1,78.5815,1,187,3028.38,-1,-1,-1,0,10,635,3600
001,5300,3479,8.86242,91.4031,-1,82.7091,1,192,3324.01,-1,-1,-1,0,10,637,3600
001,5400,3526,8.89832,92.9964,-1,82.4607,1,194,3572.3,-1,-1,-1,0,10,660,3600
001,5500,3639,8.91598,94.7914,-1,84.2606,1,196,3686.3,-1,-1,-1,0,10,663,3600
001,5600,3516,8.90562,96.4469,-1,85.4508,1,200,3788.58,-1,-1,-1,0,10,649,3600
001,5700,3507,8.90385,98.1883,-1,89.6545,1,204,4013.82,-1,-1,-1,0,9,671,3600
001,5800,3540,8.90019,99.8703,-1,89.333,1,210,4248.45,-1,-1,-1,0,9,646,3600
001,5900,3594,8.81069,101.754,-1,90.7811,1,215,4535.75,-1,-1,-1,0,9,634,3600
001,6000,3580,8.87544,103.709,-1,89.3314,1,217,4561.95,-1,-1,-1,0,9,653,3600
001,6100,3623,8.81208,105.374,-1,93.2834,1,222,4769.23,-1,-1,-1,0,9,644,3600
001,6200,3642,8.88234,106.967,-1,94.5882,1,224,4954.22,-1,-1,-1,0,9,654,3600
001,6300,3640,8.87456,108.493,-1,97.0776,1,228,5416.96,-1,-1,-1,0,9,629,3600
001,6400,3789,8.88702,110.552,-1,95.3951,1,233,5546.52,-1,-1,-1,0,9,651,3600
001,6500,3768,8.85102,112.366,-1,91.5194,1,239,5180.68,-1,-1,-1,0,9,639,3600
001,6600,3812,8.96313,114.299,-1,91.8714,1,240,5437.78,-1,-1,-1,0,9,678,3600
001,6700,3931,8.90858,115.903,-1,92.9652,1,245,5605,-1,-1,-1,0,9,654,3600
001,6800,3871,8.82036,117.877,-1,93.5215,1,247,5571.13,-1,-1,-1,0,9,631,3600
001,6900,3874,8.81545,119.756,-1,95.5424,1,252,5934.15,-1,-1,-1,0,9,628,3600
001,7000,3907,8.91807,121.543,-1,94.7915,1,254,6078.42,-1,-1,-1,0,9,671,3600
001,7100,3935,8.84497,123.538,-1,97.2261,1,260,6469.29,-1,-1,-1,0,9,637,3600
001,7200,3959,8.88412,125.67,-1,101.149,1,261,7026.83,-1,-1,-1,0,9,651,3600
