rep,Generation,phylogenetic_diversity,diversity,ave_depth,mrca_depth,mean_pairwise_distance,min_pairwise_distance,max_pairwise_distance,variance_pairwise_distance,mean_evolutionary_distinctiveness,min_evolutionary_distinctiveness,max_evolutionary_distinctiveness,variance_evolutionary_distinctiveness,num_roots,num_active_taxa,num_total_orgs
001,16959,1205,4.90277,846.582,839,10.4261,1,23,32.8607,61.8462,1.36585,173.378,1159.07,1,312,3600,829
001,17104,1211,5.35406,855.711,847,6.78221,1,19,14.118,57.89,0.731199,210,1063.85,1,315,3600,839
001,17174,1176,5.75012,858.701,853,5.95056,1,14,3.82671,57.0523,0.623656,155.068,1033.81,1,286,3600,847
001,17244,1220,5.36066,862.052,855,6.22782,1,16,11.0295,64.8817,0.716216,207.017,1093.85,1,306,3600,853
001,17295,1204,6.11636,864.111,856,6.94829,1,17,7.39672,57.8014,0.844959,258,1078.68,1,307,3600,855
001,17322,1233,6.03971,865.587,860,8.24166,1,18,9.09262,60.0077,0,150.133,1162.93,1,313,3600,856
001,17446,1206,5.526,873.521,862,5.89473,1,23,10.0541,59.5228,0.948097,168,912.802,1,291,3600,860
001,17484,1233,5.77898,874.912,865,6.62871,1,19,5.35573,65.2986,0.764485,224,1152.98,1,308,3600,862
001,17574,1214,5.25103,879.56,872,9.56904,1,22,23.5785,62.7307,1.14925,231,1427.41,1,277,3600,865
001,17649,1227,5.39981,884.764,875,5.32044,1,16,4.70667,59.1319,0,245,847.593,1,311,3600,872
001,17661,1230,5.47364,885.039,880,5.26789,1,13,3.99636,58.9626,0,140.013,737.231,1,312,3600,875
001,17731,1261,6.09713,887.05,881,7.5963,1,17,6.85334,69.4758,0.875561,210,1269.64,1,321,3600,880
001,17749,1258,6.04919,887.763,883,8.39745,1,19,8.36473,69.7673,0.949749,179.05,1500.84,1,315,3600,881
001,17995,1227,5.2938,901.901,890,6.31123,1,23,11.5688,53.6831,0.962745,221.333,875.227,1,289,3600,883
001,18036,1264,5.81428,903.108,894,7.20511,1,23,9.02037,62.8654,1.00912,229,1129.45,1,318,3600,890
001,18077,1283,5.75569,904.376,899,8.95267,1,17,10.6368,63.9974,1.74074,188,1206.66,1,329,3600,894
001,18222,1246,5.45148,912.857,903,6.33625,1,21,7.81686,60.619,0.906399,247,1154.33,1,286,3600,899
001,18265,1288,5.7547,914.731,907,6.70548,1,14,6.21443,61.9731,0.571856,191,1217.19,1,335,3600,903
001,18268,1274,5.57427,915.025,910,6.74857,1,15,6.38566,62.1989,0,165,1166.79,1,323,3600,907
001,18388,1276,5.11366,922.132,913,8.74147,1,20,19.3954,54.6846,0.807431,183.147,1221.97,1,300,3600,910
001,18452,1237,5.50998,924.841,916,6.09497,1,18,6.29829,61.4436,0.804428,174,965.88,1,275,3600,913
001,18479,1248,4.87145,926.434,922,7.34159,1,15,9.44422,66.7382,1.07634,141,1152.5,1,281,3600,916
001,18612,1263,5.34879,934.418,926,7.72794,1,18,10.6065,62.8897,0.775454,201.05,1171.22,1,284,3600,922
001,18641,1263,5.59991,935.785,927,9.08252,1,19,17.5642,65.5528,0.795848,230,1302.05,1,290,3600,926
001,18659,1282,5.49165,936.419,930,10.0644,1,20,20.1553,70.1489,1.04118,177,1284.72,1,301,3600,927
