generation,fitness,source_node,dest_node,steps,rep
1000,3.1049,0,5,43,001
2000,5.55245,0,5,93,001
3000,7.8042,0,5,139,001
4000,10.4476,0,5,193,001
5000,12.6503,0,5,238,001
6000,14.9021,0,5,284,001
7000,17.6923,0,5,341,001
8000,20.2378,0,5,393,001
9000,22.5385,0,5,440,001
10000,24.8392,0,5,487,001
11000,27.2378,0,5,536,001
12000,29.6853,0,5,586,001
13000,31.7902,0,5,629,001
14000,34.4336,0,5,683,001
15000,36.9301,0,5,734,001
16000,39.2797,0,5,782,001
17000,41.6783,0,5,831,001
18000,44.0769,0,5,880,001
19000,46.6713,0,5,933,001
20000,49.1678,0,5,984,001
21000,50,5,5,0,001
22000,50,5,5,0,001
23000,50,5,5,0,001
24000,50,5,5,0,001
25000,50,5,5,0,001
26000,50,5,5,0,001
27000,50,5,5,0,001
28000,50,5,5,0,001
29000,50,5,5,0,001
30000,50,5,5,0,001
31000,50,5,5,0,001
32000,50,5,5,0,001
33000,50,5,5,0,001
34000,50,5,5,0,001
35000,50,5,5,0,001
36000,50,5,5,0,001
37000,50,5,5,0,001
38000,50,5,5,0,001
39000,50,5,5,0,001
40000,50,5,5,0,001
41000,50,5,5,0,001
42000,50,5,5,0,001
43000,50,5,5,0,001
44000,50,5,5,0,001
45000,50,5,5,0,001
46000,50,5,5,0,001
47000,50,5,5,0,001
48000,50,5,5,0,001
49000,50,5,5,0,001
50000,50,5,5,0,001
51000,50,5,5,0,001
52000,50,5,5,0,001
53000,50,5,5,0,001
54000,50,5,5,0,001
55000,50,5,5,0,001
56000,50,5,5,0,001
57000,50,5,5,0,001
58000,50,5,5,0,001
59000,50,5,5,0,001
60000,50,5,5,0,001
61000,50,5,5,0,001
62000,50,5,5,0,001
63000,50,5,5,0,001
64000,50,5,5,0,001
65000,50,5,5,0,001
66000,50,5,5,0,001
67000,50,5,5,0,001
68000,50,5,5,0,001
69000,50,5,5,0,001
70000,50,5,5,0,001
71000,50,5,5,0,001
72000,50,5,5,0,001
73000,50,5,5,0,001
74000,50,5,5,0,001
75000,50,5,5,0,001
76000,50,5,5,0,001
77000,50,5,5,0,001
78000,50,5,5,0,001
79000,50,5,5,0,001
80000,50,5,5,0,001
81000,50,5,5,0,001
82000,50,5,5,0,001
83000,50,5,5,0,001
84000,50,5,5,0,001
85000,50,5,5,0,001
86000,50,5,5,0,001
87000,50,5,5,0,001
88000,50,5,5,0,001
89000,50,5,5,0,001
90000,50,5,5,0,001
91000,50,5,5,0,001
92000,50,5,5,0,001
93000,50,5,5,0,001
94000,50,5,5,0,001
95000,50,5,5,0,001
96000,50,5,5,0,001
97000,50,5,5,0,001
98000,50,5,5,0,001
99000,50,5,5,0,001
100000,50,5,5,0,001
1000,3.44755,0,5,50,002
2000,5.74825,0,5,97,002
3000,8.29371,0,5,149,002
4000,10.9371,0,5,203,002
5000,13.5315,0,5,256,002
6000,15.6364,0,5,299,002
7000,17.7902,0,5,343,002
8000,19.9441,0,5,387,002
9000,22.1469,0,5,432,002
10000,24.4965,0,5,480,002
11000,27.042,0,5,532,002
12000,29.2448,0,5,577,002
13000,31.7902,0,5,629,002
14000,34.3357,0,5,681,002
15000,37.2238,0,5,740,002
16000,39.4266,0,5,785,002
17000,42.0699,0,5,839,002
18000,44.3217,0,5,885,002
19000,46.2797,0,5,925,002
20000,48.7273,0,5,975,002
21000,50,5,5,0,002
22000,50,5,5,0,002
23000,50,5,5,0,002
24000,50,5,5,0,002
25000,50,5,5,0,002
26000,50,5,5,0,002
27000,50,5,5,0,002
28000,50,5,5,0,002
29000,50,5,5,0,002
30000,50,5,5,0,002
31000,50,5,5,0,002
32000,50,5,5,0,002
33000,50,5,5,0,002
34000,50,5,5,0,002
35000,50,5,5,0,002
36000,50,5,5,0,002
37000,50,5,5,0,002
38000,50,5,5,0,002
39000,50,5,5,0,002
40000,50,5,5,0,002
41000,50,5,5,0,002
42000,50,5,5,0,002
43000,50,5,5,0,002
44000,50,5,5,0,002
45000,50,5,5,0,002
46000,50,5,5,0,002
47000,50,5,5,0,002
48000,50,5,5,0,002
49000,50,5,5,0,002
50000,50,5,5,0,002
51000,50,5,5,0,002
52000,50,5,5,0,002
53000,50,5,5,0,002
54000,50,5,5,0,002
55000,50,5,5,0,002
56000,50,5,5,0,002
57000,50,5,5,0,002
58000,50,5,5,0,002
59000,50,5,5,0,002
60000,50,5,5,0,002
61000,50,5,5,0,002
62000,50,5,5,0,002
63000,50,5,5,0,002
64000,50,5,5,0,002
65000,50,5,5,0,002
66000,50,5,5,0,002
67000,50,5,5,0,002
68000,50,5,5,0,002
69000,50,5,5,0,002
70000,50,5,5,0,002
71000,50,5,5,0,002
72000,50,5,5,0,002
73000,50,5,5,0,002
74000,50,5,5,0,002
75000,50,5,5,0,002
76000,50,5,5,0,002
77000,50,5,5,0,002
78000,50,5,5,0,002
79000,50,5,5,0,002
80000,50,5,5,0,002
81000,50,5,5,0,002
82000,50,5,5,0,002
83000,50,5,5,0,002
84000,50,5,5,0,002
85000,50,5,5,0,002
86000,50,5,5,0,002
87000,50,5,5,0,002
88000,50,5,5,0,002
89000,50,5,5,0,002
90000,50,5,5,0,002
91000,50,5,5,0,002
92000,50,5,5,0,002
93000,50,5,5,0,002
94000,50,5,5,0,002
95000,50,5,5,0,002
96000,50,5,5,0,002
97000,50,5,5,0,002
98000,50,5,5,0,002
99000,50,5,5,0,002
100000,50,5,5,0,002
1000,3.4965,0,5,51,003
2000,5.65035,0,5,95,003
3000,7.8042,0,5,139,003
4000,10.0559,0,5,185,003
5000,12.2098,0,5,229,003
6000,14.3147,0,5,272,003
7000,16.4685,0,5,316,003
8000,18.7692,0,5,363,003
9000,21.3147,0,5,415,003
10000,23.5175,0,5,460,003
11000,25.6224,0,5,503,003
12000,28.021,0,5,552,003
13000,30.4196,0,5,601,003
14000,32.965,0,5,653,003
15000,35.1189,0,5,697,003
16000,37.7133,0,5,750,003
17000,39.8182,0,5,793,003
18000,42.1189,0,5,840,003
19000,44.7133,0,5,893,003
20000,47.1119,0,5,942,003
21000,49.3636,0,5,988,003
22000,50,5,5,0,003
23000,50,5,5,0,003
24000,50,5,5,0,003
25000,50,5,5,0,003
26000,50,5,5,0,003
27000,50,5,5,0,003
28000,50,5,5,0,003
29000,50,5,5,0,003
30000,50,5,5,0,003
31000,50,5,5,0,003
32000,50,5,5,0,003
33000,50,5,5,0,003
34000,50,5,5,0,003
35000,50,5,5,0,003
36000,50,5,5,0,003
37000,50,5,5,0,003
38000,50,5,5,0,003
39000,50,5,5,0,003
40000,50,5,5,0,003
41000,50,5,5,0,003
42000,50,5,5,0,003
43000,50,5,5,0,003
44000,50,5,5,0,003
45000,50,5,5,0,003
46000,50,5,5,0,003
47000,50,5,5,0,003
48000,50,5,5,0,003
49000,50,5,5,0,003
50000,50,5,5,0,003
51000,50,5,5,0,003
52000,50,5,5,0,003
53000,50,5,5,0,003
54000,50,5,5,0,003
55000,50,5,5,0,003
56000,50,5,5,0,003
57000,50,5,5,0,003
58000,50,5,5,0,003
59000,50,5,5,0,003
60000,50,5,5,0,003
61000,50,5,5,0,003
62000,50,5,5,0,003
63000,50,5,5,0,003
64000,50,5,5,0,003
65000,50,5,5,0,003
66000,50,5,5,0,003
67000,50,5,5,0,003
68000,50,5,5,0,003
69000,50,5,5,0,003
70000,50,5,5,0,003
71000,50,5,5,0,003
72000,50,5,5,0,003
73000,50,5,5,0,003
74000,50,5,5,0,003
75000,50,5,5,0,003
76000,50,5,5,0,003
77000,50,5,5,0,003
78000,50,5,5,0,003
79000,50,5,5,0,003
80000,50,5,5,0,003
81000,50,5,5,0,003
82000,50,5,5,0,003
83000,50,5,5,0,003
84000,50,5,5,0,003
85000,50,5,5,0,003
86000,50,5,5,0,003
87000,50,5,5,0,003
88000,50,5,5,0,003
89000,50,5,5,0,003
90000,50,5,5,0,003
91000,50,5,5,0,003
92000,50,5,5,0,003
93000,50,5,5,0,003
94000,50,5,5,0,003
95000,50,5,5,0,003
96000,50,5,5,0,003
97000,50,5,5,0,003
98000,50,5,5,0,003
99000,50,5,5,0,003
100000,50,5,5,0,003
1000,3.2028,0,5,45,004
2000,5.6014,0,5,94,004
3000,7.8042,0,5,139,004
4000,10.1538,0,5,187,004
5000,12.6014,0,5,237,004
6000,14.8531,0,5,283,004
7000,17.1538,0,5,330,004
8000,19.4056,0,5,376,004
9000,21.6573,0,5,422,004
10000,24.1538,0,5,473,004
11000,26.4056,0,5,519,004
12000,29.049,0,5,573,004
13000,31.2028,0,5,617,004
14000,33.5035,0,5,664,004
15000,36.049,0,5,716,004
16000,38.3007,0,5,762,004
17000,40.8462,0,5,814,004
18000,43.4406,0,5,867,004
19000,45.7902,0,5,915,004
20000,47.9441,0,5,959,004
21000,50,5,5,0,004
22000,50,5,5,0,004
23000,50,5,5,0,004
24000,50,5,5,0,004
25000,50,5,5,0,004
26000,50,5,5,0,004
27000,50,5,5,0,004
28000,50,5,5,0,004
29000,50,5,5,0,004
30000,50,5,5,0,004
31000,50,5,5,0,004
32000,50,5,5,0,004
33000,50,5,5,0,004
34000,50,5,5,0,004
35000,50,5,5,0,004
36000,50,5,5,0,004
37000,50,5,5,0,004
38000,50,5,5,0,004
39000,50,5,5,0,004
40000,50,5,5,0,004
41000,50,5,5,0,004
42000,50,5,5,0,004
43000,50,5,5,0,004
44000,50,5,5,0,004
45000,50,5,5,0,004
46000,50,5,5,0,004
47000,50,5,5,0,004
48000,50,5,5,0,004
49000,50,5,5,0,004
50000,50,5,5,0,004
51000,50,5,5,0,004
52000,50,5,5,0,004
53000,50,5,5,0,004
54000,50,5,5,0,004
55000,50,5,5,0,004
56000,50,5,5,0,004
57000,50,5,5,0,004
58000,50,5,5,0,004
59000,50,5,5,0,004
60000,50,5,5,0,004
61000,50,5,5,0,004
62000,50,5,5,0,004
63000,50,5,5,0,004
64000,50,5,5,0,004
65000,50,5,5,0,004
66000,50,5,5,0,004
67000,50,5,5,0,004
68000,50,5,5,0,004
69000,50,5,5,0,004
70000,50,5,5,0,004
71000,50,5,5,0,004
72000,50,5,5,0,004
73000,50,5,5,0,004
74000,50,5,5,0,004
75000,50,5,5,0,004
76000,50,5,5,0,004
77000,50,5,5,0,004
78000,50,5,5,0,004
79000,50,5,5,0,004
80000,50,5,5,0,004
81000,50,5,5,0,004
82000,50,5,5,0,004
83000,50,5,5,0,004
84000,50,5,5,0,004
85000,50,5,5,0,004
86000,50,5,5,0,004
87000,50,5,5,0,004
88000,50,5,5,0,004
89000,50,5,5,0,004
90000,50,5,5,0,004
91000,50,5,5,0,004
92000,50,5,5,0,004
93000,50,5,5,0,004
94000,50,5,5,0,004
95000,50,5,5,0,004
96000,50,5,5,0,004
97000,50,5,5,0,004
98000,50,5,5,0,004
99000,50,5,5,0,004
100000,50,5,5,0,004
1000,3.4965,0,5,51,005
2000,5.7972,0,5,98,005
3000,8.44056,0,5,152,005
4000,11.1329,0,5,207,005
5000,13.7273,0,5,260,005
6000,16.2238,0,5,311,005
7000,18.2797,0,5,353,005
8000,20.5315,0,5,399,005
9000,22.7832,0,5,445,005
10000,25.4755,0,5,500,005
11000,27.7762,0,5,547,005
12000,30.0769,0,5,594,005
13000,32.7203,0,5,648,005
14000,34.8741,0,5,692,005
15000,37.0769,0,5,737,005
16000,39.4755,0,5,786,005
17000,41.6783,0,5,831,005
18000,43.7832,0,5,874,005
19000,46.1818,0,5,923,005
20000,48.4336,0,5,969,005
21000,50,5,5,0,005
22000,50,5,5,0,005
23000,50,5,5,0,005
24000,50,5,5,0,005
25000,50,5,5,0,005
26000,50,5,5,0,005
27000,50,5,5,0,005
28000,50,5,5,0,005
29000,50,5,5,0,005
30000,50,5,5,0,005
31000,50,5,5,0,005
32000,50,5,5,0,005
33000,50,5,5,0,005
34000,50,5,5,0,005
35000,50,5,5,0,005
36000,50,5,5,0,005
37000,50,5,5,0,005
38000,50,5,5,0,005
39000,50,5,5,0,005
40000,50,5,5,0,005
41000,50,5,5,0,005
42000,50,5,5,0,005
43000,50,5,5,0,005
44000,50,5,5,0,005
45000,50,5,5,0,005
46000,50,5,5,0,005
47000,50,5,5,0,005
48000,50,5,5,0,005
49000,50,5,5,0,005
50000,50,5,5,0,005
51000,50,5,5,0,005
52000,50,5,5,0,005
53000,50,5,5,0,005
54000,50,5,5,0,005
55000,50,5,5,0,005
56000,50,5,5,0,005
57000,50,5,5,0,005
58000,50,5,5,0,005
59000,50,5,5,0,005
60000,50,5,5,0,005
61000,50,5,5,0,005
62000,50,5,5,0,005
63000,50,5,5,0,005
64000,50,5,5,0,005
65000,50,5,5,0,005
66000,50,5,5,0,005
67000,50,5,5,0,005
68000,50,5,5,0,005
69000,50,5,5,0,005
70000,50,5,5,0,005
71000,50,5,5,0,005
72000,50,5,5,0,005
73000,50,5,5,0,005
74000,50,5,5,0,005
75000,50,5,5,0,005
76000,50,5,5,0,005
77000,50,5,5,0,005
78000,50,5,5,0,005
79000,50,5,5,0,005
80000,50,5,5,0,005
81000,50,5,5,0,005
82000,50,5,5,0,005
83000,50,5,5,0,005
84000,50,5,5,0,005
85000,50,5,5,0,005
86000,50,5,5,0,005
87000,50,5,5,0,005
88000,50,5,5,0,005
89000,50,5,5,0,005
90000,50,5,5,0,005
91000,50,5,5,0,005
92000,50,5,5,0,005
93000,50,5,5,0,005
94000,50,5,5,0,005
95000,50,5,5,0,005
96000,50,5,5,0,005
97000,50,5,5,0,005
98000,50,5,5,0,005
99000,50,5,5,0,005
100000,50,5,5,0,005
1000,3.25175,0,5,46,006
2000,5.84615,0,5,99,006
3000,8.39161,0,5,151,006
4000,10.8392,0,5,201,006
5000,13.0909,0,5,247,006
6000,15.1469,0,5,289,006
7000,17.5455,0,5,338,006
8000,20.042,0,5,389,006
9000,22.2937,0,5,435,006
10000,24.6923,0,5,484,006
11000,27.0909,0,5,533,006
12000,29.4895,0,5,582,006
13000,31.9371,0,5,632,006
14000,34.1888,0,5,678,006
15000,36.8811,0,5,733,006
16000,39.6224,0,5,789,006
17000,42.021,0,5,838,006
18000,44.5664,0,5,890,006
19000,47.014,0,5,940,006
20000,49.4615,0,5,990,006
21000,50,5,5,0,006
22000,50,5,5,0,006
23000,50,5,5,0,006
24000,50,5,5,0,006
25000,50,5,5,0,006
26000,50,5,5,0,006
27000,50,5,5,0,006
28000,50,5,5,0,006
29000,50,5,5,0,006
30000,50,5,5,0,006
31000,50,5,5,0,006
32000,50,5,5,0,006
33000,50,5,5,0,006
34000,50,5,5,0,006
35000,50,5,5,0,006
36000,50,5,5,0,006
37000,50,5,5,0,006
38000,50,5,5,0,006
39000,50,5,5,0,006
40000,50,5,5,0,006
41000,50,5,5,0,006
42000,50,5,5,0,006
43000,50,5,5,0,006
44000,50,5,5,0,006
45000,50,5,5,0,006
46000,50,5,5,0,006
47000,50,5,5,0,006
48000,50,5,5,0,006
49000,50,5,5,0,006
50000,50,5,5,0,006
51000,50,5,5,0,006
52000,50,5,5,0,006
53000,50,5,5,0,006
54000,50,5,5,0,006
55000,50,5,5,0,006
56000,50,5,5,0,006
57000,50,5,5,0,006
58000,50,5,5,0,006
59000,50,5,5,0,006
60000,50,5,5,0,006
61000,50,5,5,0,006
62000,50,5,5,0,006
63000,50,5,5,0,006
64000,50,5,5,0,006
65000,50,5,5,0,006
66000,50,5,5,0,006
67000,50,5,5,0,006
68000,50,5,5,0,006
69000,50,5,5,0,006
70000,50,5,5,0,006
71000,50,5,5,0,006
72000,50,5,5,0,006
73000,50,5,5,0,006
74000,50,5,5,0,006
75000,50,5,5,0,006
76000,50,5,5,0,006
77000,50,5,5,0,006
78000,50,5,5,0,006
79000,50,5,5,0,006
80000,50,5,5,0,006
81000,50,5,5,0,006
82000,50,5,5,0,006
83000,50,5,5,0,006
84000,50,5,5,0,006
85000,50,5,5,0,006
86000,50,5,5,0,006
87000,50,5,5,0,006
88000,50,5,5,0,006
89000,50,5,5,0,006
90000,50,5,5,0,006
91000,50,5,5,0,006
92000,50,5,5,0,006
93000,50,5,5,0,006
94000,50,5,5,0,006
95000,50,5,5,0,006
96000,50,5,5,0,006
97000,50,5,5,0,006
98000,50,5,5,0,006
99000,50,5,5,0,006
100000,50,5,5,0,006
1000,3.44755,0,5,50,007
2000,5.84615,0,5,99,007
3000,8.0979,0,5,145,007
4000,10.3497,0,5,191,007
5000,12.993,0,5,245,007
6000,15.2448,0,5,291,007
7000,17.7413,0,5,342,007
8000,20.3357,0,5,395,007
9000,22.2937,0,5,435,007
10000,24.3986,0,5,478,007
11000,26.6503,0,5,524,007
12000,28.9021,0,5,570,007
13000,31.4965,0,5,623,007
14000,34.042,0,5,675,007
15000,36.3916,0,5,723,007
16000,39.0839,0,5,778,007
17000,41.1399,0,5,820,007
18000,43.2937,0,5,864,007
19000,45.8881,0,5,917,007
20000,48.2378,0,5,965,007
21000,50,5,5,0,007
22000,50,5,5,0,007
23000,50,5,5,0,007
24000,50,5,5,0,007
25000,50,5,5,0,007
26000,50,5,5,0,007
27000,50,5,5,0,007
28000,50,5,5,0,007
29000,50,5,5,0,007
30000,50,5,5,0,007
31000,50,5,5,0,007
32000,50,5,5,0,007
33000,50,5,5,0,007
34000,50,5,5,0,007
35000,50,5,5,0,007
36000,50,5,5,0,007
37000,50,5,5,0,007
38000,50,5,5,0,007
39000,50,5,5,0,007
40000,50,5,5,0,007
41000,50,5,5,0,007
42000,50,5,5,0,007
43000,50,5,5,0,007
44000,50,5,5,0,007
45000,50,5,5,0,007
46000,50,5,5,0,007
47000,50,5,5,0,007
48000,50,5,5,0,007
49000,50,5,5,0,007
50000,50,5,5,0,007
51000,50,5,5,0,007
52000,50,5,5,0,007
53000,50,5,5,0,007
54000,50,5,5,0,007
55000,50,5,5,0,007
56000,50,5,5,0,007
57000,50,5,5,0,007
58000,50,5,5,0,007
59000,50,5,5,0,007
60000,50,5,5,0,007
61000,50,5,5,0,007
62000,50,5,5,0,007
63000,50,5,5,0,007
64000,50,5,5,0,007
65000,50,5,5,0,007
66000,50,5,5,0,007
67000,50,5,5,0,007
68000,50,5,5,0,007
69000,50,5,5,0,007
70000,50,5,5,0,007
71000,50,5,5,0,007
72000,50,5,5,0,007
73000,50,5,5,0,007
74000,50,5,5,0,007
75000,50,5,5,0,007
76000,50,5,5,0,007
77000,50,5,5,0,007
78000,50,5,5,0,007
79000,50,5,5,0,007
80000,50,5,5,0,007
81000,50,5,5,0,007
82000,50,5,5,0,007
83000,50,5,5,0,007
84000,50,5,5,0,007
85000,50,5,5,0,007
86000,50,5,5,0,007
87000,50,5,5,0,007
88000,50,5,5,0,007
89000,50,5,5,0,007
90000,50,5,5,0,007
91000,50,5,5,0,007
92000,50,5,5,0,007
93000,50,5,5,0,007
94000,50,5,5,0,007
95000,50,5,5,0,007
96000,50,5,5,0,007
97000,50,5,5,0,007
98000,50,5,5,0,007
99000,50,5,5,0,007
100000,50,5,5,0,007
1000,3.25175,0,5,46,008
2000,5.6014,0,5,94,008
3000,7.95105,0,5,142,008
4000,10.1538,0,5,187,008
5000,12.8951,0,5,243,008
6000,15.2937,0,5,292,008
7000,17.6434,0,5,340,008
8000,20.1888,0,5,392,008
9000,22.5385,0,5,440,008
10000,25.035,0,5,491,008
11000,27.1888,0,5,535,008
12000,29.8811,0,5,590,008
13000,32.4755,0,5,643,008
14000,35.1189,0,5,697,008
15000,37.6643,0,5,749,008
16000,40.0629,0,5,798,008
17000,42.5105,0,5,848,008
18000,45.1538,0,5,902,008
19000,47.4056,0,5,948,008
20000,49.5594,0,5,992,008
21000,50,5,5,0,008
22000,50,5,5,0,008
23000,50,5,5,0,008
24000,50,5,5,0,008
25000,50,5,5,0,008
26000,50,5,5,0,008
27000,50,5,5,0,008
28000,50,5,5,0,008
29000,50,5,5,0,008
30000,50,5,5,0,008
31000,50,5,5,0,008
32000,50,5,5,0,008
33000,50,5,5,0,008
34000,50,5,5,0,008
35000,50,5,5,0,008
36000,50,5,5,0,008
37000,50,5,5,0,008
38000,50,5,5,0,008
39000,50,5,5,0,008
40000,50,5,5,0,008
41000,50,5,5,0,008
42000,50,5,5,0,008
43000,50,5,5,0,008
44000,50,5,5,0,008
45000,50,5,5,0,008
46000,50,5,5,0,008
47000,50,5,5,0,008
48000,50,5,5,0,008
49000,50,5,5,0,008
50000,50,5,5,0,008
51000,50,5,5,0,008
52000,50,5,5,0,008
53000,50,5,5,0,008
54000,50,5,5,0,008
55000,50,5,5,0,008
56000,50,5,5,0,008
57000,50,5,5,0,008
58000,50,5,5,0,008
59000,50,5,5,0,008
60000,50,5,5,0,008
61000,50,5,5,0,008
62000,50,5,5,0,008
63000,50,5,5,0,008
64000,50,5,5,0,008
65000,50,5,5,0,008
66000,50,5,5,0,008
67000,50,5,5,0,008
68000,50,5,5,0,008
69000,50,5,5,0,008
70000,50,5,5,0,008
71000,50,5,5,0,008
72000,50,5,5,0,008
73000,50,5,5,0,008
74000,50,5,5,0,008
75000,50,5,5,0,008
76000,50,5,5,0,008
77000,50,5,5,0,008
78000,50,5,5,0,008
79000,50,5,5,0,008
80000,50,5,5,0,008
81000,50,5,5,0,008
82000,50,5,5,0,008
83000,50,5,5,0,008
84000,50,5,5,0,008
85000,50,5,5,0,008
86000,50,5,5,0,008
87000,50,5,5,0,008
88000,50,5,5,0,008
89000,50,5,5,0,008
90000,50,5,5,0,008
91000,50,5,5,0,008
92000,50,5,5,0,008
93000,50,5,5,0,008
94000,50,5,5,0,008
95000,50,5,5,0,008
96000,50,5,5,0,008
97000,50,5,5,0,008
98000,50,5,5,0,008
99000,50,5,5,0,008
100000,50,5,5,0,008
1000,3.2028,0,5,45,009
2000,5.65035,0,5,95,009
3000,8.14685,0,5,146,009
4000,10.3986,0,5,192,009
5000,12.7972,0,5,241,009
6000,15.1958,0,5,290,009
7000,17.4965,0,5,337,009
8000,19.7972,0,5,384,009
9000,22.2448,0,5,434,009
10000,24.4965,0,5,480,009
11000,26.9441,0,5,530,009
12000,29.1469,0,5,575,009
13000,31.4476,0,5,622,009
14000,33.993,0,5,674,009
15000,36.4895,0,5,725,009
16000,39.1818,0,5,780,009
17000,41.7273,0,5,832,009
18000,43.979,0,5,878,009
19000,46.2308,0,5,924,009
20000,49.0699,0,5,982,009
21000,50,5,5,0,009
22000,50,5,5,0,009
23000,50,5,5,0,009
24000,50,5,5,0,009
25000,50,5,5,0,009
26000,50,5,5,0,009
27000,50,5,5,0,009
28000,50,5,5,0,009
29000,50,5,5,0,009
30000,50,5,5,0,009
31000,50,5,5,0,009
32000,50,5,5,0,009
33000,50,5,5,0,009
34000,50,5,5,0,009
35000,50,5,5,0,009
36000,50,5,5,0,009
37000,50,5,5,0,009
38000,50,5,5,0,009
39000,50,5,5,0,009
40000,50,5,5,0,009
41000,50,5,5,0,009
42000,50,5,5,0,009
43000,50,5,5,0,009
44000,50,5,5,0,009
45000,50,5,5,0,009
46000,50,5,5,0,009
47000,50,5,5,0,009
48000,50,5,5,0,009
49000,50,5,5,0,009
50000,50,5,5,0,009
51000,50,5,5,0,009
52000,50,5,5,0,009
53000,50,5,5,0,009
54000,50,5,5,0,009
55000,50,5,5,0,009
56000,50,5,5,0,009
57000,50,5,5,0,009
58000,50,5,5,0,009
59000,50,5,5,0,009
60000,50,5,5,0,009
61000,50,5,5,0,009
62000,50,5,5,0,009
63000,50,5,5,0,009
64000,50,5,5,0,009
65000,50,5,5,0,009
66000,50,5,5,0,009
67000,50,5,5,0,009
68000,50,5,5,0,009
69000,50,5,5,0,009
70000,50,5,5,0,009
71000,50,5,5,0,009
72000,50,5,5,0,009
73000,50,5,5,0,009
74000,50,5,5,0,009
75000,50,5,5,0,009
76000,50,5,5,0,009
77000,50,5,5,0,009
78000,50,5,5,0,009
79000,50,5,5,0,009
80000,50,5,5,0,009
81000,50,5,5,0,009
82000,50,5,5,0,009
83000,50,5,5,0,009
84000,50,5,5,0,009
85000,50,5,5,0,009
86000,50,5,5,0,009
87000,50,5,5,0,009
88000,50,5,5,0,009
89000,50,5,5,0,009
90000,50,5,5,0,009
91000,50,5,5,0,009
92000,50,5,5,0,009
93000,50,5,5,0,009
94000,50,5,5,0,009
95000,50,5,5,0,009
96000,50,5,5,0,009
97000,50,5,5,0,009
98000,50,5,5,0,009
99000,50,5,5,0,009
100000,50,5,5,0,009
1000,3.34965,0,5,48,010
2000,5.65035,0,5,95,010
3000,7.85315,0,5,140,010
4000,10.2028,0,5,188,010
5000,12.8462,0,5,242,010
6000,15.1958,0,5,290,010
7000,17.7413,0,5,342,010
8000,19.9441,0,5,387,010
9000,22.1958,0,5,433,010
10000,24.5455,0,5,481,010
11000,26.5035,0,5,521,010
12000,28.5594,0,5,563,010
13000,31.1538,0,5,616,010
14000,33.1608,0,5,657,010
15000,35.8531,0,5,712,010
16000,38.007,0,5,756,010
17000,40.2098,0,5,801,010
