generation,fitness,source_node,dest_node,steps,rep
1000,1.24476,0,1,5,001
2000,1.53846,0,1,11,001
3000,1.73427,0,1,15,001
4000,1.97902,0,1,20,001
5000,2.22378,0,1,25,001
6000,2.51748,0,1,31,001
7000,2.76224,0,1,36,001
8000,3.00699,0,1,41,001
9000,3.2028,0,1,45,001
10000,3.44755,0,1,50,001
11000,3.64336,0,1,54,001
12000,3.88811,0,1,59,001
13000,4.13287,0,1,64,001
14000,4.37762,0,1,69,001
15000,4.47552,0,1,71,001
16000,4.76923,0,1,77,001
17000,5.01399,0,1,82,001
18000,5.25874,0,1,87,001
19000,5.5035,0,1,92,001
20000,5.6993,0,1,96,001
21000,5.8951,0,1,100,001
22000,6.09091,0,1,104,001
23000,6.23776,0,1,107,001
24000,6.48252,0,1,112,001
25000,6.67832,0,1,116,001
26000,6.87413,0,1,120,001
27000,7.16783,0,1,126,001
28000,7.46154,0,1,132,001
29000,7.75524,0,1,138,001
30000,8.04895,0,1,144,001
31000,8.29371,0,1,149,001
32000,8.48951,0,1,153,001
33000,8.73427,0,1,158,001
34000,8.97902,0,1,163,001
35000,9.22378,0,1,168,001
36000,9.46853,0,1,173,001
37000,9.71329,0,1,178,001
38000,9.90909,0,1,182,001
39000,10.1538,0,1,187,001
40000,10.3497,0,1,191,001
41000,10.6923,0,1,198,001
42000,10.8392,0,1,201,001
43000,11.035,0,1,205,001
44000,11.3776,0,1,212,001
45000,11.5734,0,1,216,001
46000,11.8671,0,1,222,001
47000,12.1608,0,1,228,001
48000,12.3566,0,1,232,001
49000,12.6014,0,1,237,001
50000,12.8462,0,1,242,001
51000,13.0909,0,1,247,001
52000,13.3357,0,1,252,001
53000,13.5804,0,1,257,001
54000,13.8252,0,1,262,001
55000,14.021,0,1,266,001
56000,14.2168,0,1,270,001
57000,14.4126,0,1,274,001
58000,14.6573,0,1,279,001
59000,14.9021,0,1,284,001
60000,15.1958,0,1,290,001
61000,15.3916,0,1,294,001
62000,15.5874,0,1,298,001
63000,15.8322,0,1,303,001
64000,16.0769,0,1,308,001
65000,16.2727,0,1,312,001
66000,16.5664,0,1,318,001
67000,16.7133,0,1,321,001
68000,16.958,0,1,326,001
69000,17.1049,0,1,329,001
70000,17.3007,0,1,333,001
71000,17.5944,0,1,339,001
72000,17.8392,0,1,344,001
73000,18.1329,0,1,350,001
74000,18.4266,0,1,356,001
75000,18.6224,0,1,360,001
76000,18.965,0,1,367,001
77000,19.2587,0,1,373,001
78000,19.5524,0,1,379,001
79000,19.7972,0,1,384,001
80000,19.8951,0,1,386,001
81000,20.1399,0,1,391,001
82000,20.2867,0,1,394,001
83000,20.4825,0,1,398,001
84000,20.7762,0,1,404,001
85000,20.8741,0,1,406,001
86000,21.1189,0,1,411,001
87000,21.3147,0,1,415,001
88000,21.6084,0,1,421,001
89000,21.8042,0,1,425,001
90000,22.049,0,1,430,001
91000,22.2448,0,1,434,001
92000,22.4895,0,1,439,001
93000,22.7343,0,1,444,001
94000,22.8811,0,1,447,001
95000,23.2727,0,1,455,001
96000,23.3706,0,1,457,001
97000,23.6643,0,1,463,001
98000,23.958,0,1,469,001
99000,24.1538,0,1,473,001
100000,24.3497,0,1,477,001
1000,1.24476,0,1,5,002
2000,1.48951,0,1,10,002
3000,1.68531,0,1,14,002
4000,1.93007,0,1,19,002
5000,2.17483,0,1,24,002
6000,2.41958,0,1,29,002
7000,2.66434,0,1,34,002
8000,2.81119,0,1,37,002
9000,3.05594,0,1,42,002
10000,3.44755,0,1,50,002
11000,3.64336,0,1,54,002
12000,3.88811,0,1,59,002
13000,4.18182,0,1,65,002
14000,4.47552,0,1,71,002
15000,4.62238,0,1,74,002
16000,4.81818,0,1,78,002
17000,5.06294,0,1,83,002
18000,5.35664,0,1,89,002
19000,5.5035,0,1,92,002
20000,5.74825,0,1,97,002
21000,6.09091,0,1,104,002
22000,6.33566,0,1,109,002
23000,6.62937,0,1,115,002
24000,6.87413,0,1,120,002
25000,7.11888,0,1,125,002
26000,7.41259,0,1,131,002
27000,7.75524,0,1,138,002
28000,8.0979,0,1,145,002
29000,8.34266,0,1,150,002
30000,8.63636,0,1,156,002
31000,8.93007,0,1,162,002
32000,9.07692,0,1,165,002
33000,9.27273,0,1,169,002
34000,9.46853,0,1,173,002
35000,9.71329,0,1,178,002
36000,9.90909,0,1,182,002
37000,10.1538,0,1,187,002
38000,10.4476,0,1,193,002
