rep,Generation,phylogenetic_diversity,diversity,ave_depth,mrca_depth,mean_pairwise_distance,min_pairwise_distance,max_pairwise_distance,variance_pairwise_distance,mean_evolutionary_distinctiveness,min_evolutionary_distinctiveness,max_evolutionary_distinctiveness,variance_evolutionary_distinctiveness,num_roots,num_active_taxa,num_total_orgs,prev_mrca_depth
001,296,381,6.51685,11.0287,3,8.40721,1,26,22.3298,64.7396,0.942076,185.909,1602.74,1,312,3481,-1
001,537,423,6.54658,18.3657,8,12.5482,1,27,48.9782,70.6996,1.8917,265.588,1538.79,1,327,3481,3
001,807,409,6.43012,28.1054,13,11.1531,1,33,30.4984,73.5693,2.62912,341,1898.59,1,294,3481,8
001,834,351,6.10184,29.1873,21,10.0715,1,23,30.2219,68.1174,1.50323,220.121,1516.04,1,271,3481,13
001,951,389,6.23088,33.158,26,9.11534,1,18,9.35598,67.5313,2.80106,266.2,1610.57,1,289,3481,21
001,1069,409,6.20493,36.5542,27,12.0293,1,29,37.5885,70.434,2.48283,290.944,1463.4,1,301,3481,26
001,1191,374,5.99376,40.2387,29,8.8936,1,26,13.7632,80.633,2.50806,427,2471.4,1,270,3481,27
001,1229,351,5.87674,40.6053,35,8.99857,1,19,12.2007,95.5165,2.07194,189.432,2340.68,1,265,3481,29
001,3802,406,5.63527,62.6467,54,13.8307,1,27,35.0776,250.422,6.45876,1139.59,31368.2,1,257,3481,35
001,9283,451,6.11316,93.1086,82,15.0115,1,37,82.7399,223.891,15.1794,863.82,40857.2,1,279,3481,54
001,12701,442,5.98196,117.724,110,13.2611,1,31,39.7348,236.85,0,1363,34239.8,1,271,3481,82
001,15335,503,6.0968,133.995,122,13.9672,1,43,70.9592,281.039,11.7201,1067.86,60233.1,1,275,3481,110
001,16080,466,6.00721,135.877,128,9.46685,1,22,13.8215,269.74,8.12598,2064,76773.3,1,255,3481,122
001,16167,453,6.13203,137.16,130,11.0088,1,20,17.8217,218.52,16.1807,975.5,25448.7,1,257,3481,128
001,18546,483,5.38404,140.681,132,12.4707,1,28,34.3243,219.502,13.4983,1300,25724.2,1,274,3481,130
001,18880,477,5.76058,144.68,134,13.7472,1,32,65.8924,233.612,8.57471,875.929,25633.8,1,256,3481,132
001,20137,476,5.69349,155.824,144,17.4782,1,34,59.0213,196.799,18.5661,536.658,10013.4,1,245,3481,134
001,21831,499,5.78827,167.919,158,14.5346,1,35,62.3767,319.569,13.3792,1029.96,85656.2,1,267,3481,144
001,23990,551,5.82109,181.026,176,10.9462,1,26,20.8721,197.189,17.4901,888,13218.9,1,283,3481,158
001,30129,586,5.97704,220.166,200,26.3612,1,50,248.348,230.358,21.0932,700.715,15607.7,1,273,3481,176
001,30298,567,5.99094,221.02,206,16.9358,1,42,140.229,232.615,11.6759,613.441,21131.9,1,282,3481,200
001,30620,570,6.01344,223.151,218,8.15087,1,23,10.5175,210.629,3.47191,804.461,37091.6,1,275,3481,206
001,30751,569,5.79665,223.644,220,8.0342,1,18,10.0212,259.376,0,935,74680.5,1,285,3481,218
001,32828,570,5.46931,236.132,228,14.2131,1,30,38.2034,277.571,11.8333,682,33915,1,264,3481,220
