generation,fitness,source_node,dest_node,steps,rep
1000,1.53846,0,1,11,001
2000,1.88112,0,1,18,001
3000,2.32168,0,1,27,001
4000,2.81119,0,1,37,001
5000,3.25175,0,1,46,001
6000,3.64336,0,1,54,001
7000,4.08392,0,1,63,001
8000,4.42657,0,1,70,001
9000,4.81818,0,1,78,001
10000,5.25874,0,1,87,001
11000,5.65035,0,1,95,001
12000,5.99301,0,1,102,001
13000,6.43357,0,1,111,001
14000,6.77622,0,1,118,001
15000,7.26573,0,1,128,001
16000,7.70629,0,1,137,001
17000,8,0,1,143,001
18000,8.44056,0,1,152,001
19000,8.88112,0,1,161,001
20000,9.27273,0,1,169,001
21000,9.66434,0,1,177,001
22000,10.1049,0,1,186,001
23000,10.4965,0,1,194,001
24000,10.8392,0,1,201,001
25000,11.3287,0,1,211,001
26000,11.6713,0,1,218,001
27000,12.1608,0,1,228,001
28000,12.4056,0,1,233,001
29000,12.8462,0,1,242,001
30000,13.1399,0,1,248,001
31000,13.5804,0,1,257,001
32000,13.972,0,1,265,001
33000,14.3147,0,1,272,001
34000,14.7063,0,1,280,001
35000,15.0979,0,1,288,001
36000,15.5874,0,1,298,001
37000,15.979,0,1,306,001
38000,16.4196,0,1,315,001
39000,16.8112,0,1,323,001
40000,17.3007,0,1,333,001
41000,17.5944,0,1,339,001
42000,17.9371,0,1,346,001
43000,18.2797,0,1,353,001
44000,18.7203,0,1,362,001
45000,19.1608,0,1,371,001
46000,19.5524,0,1,379,001
47000,19.9441,0,1,387,001
48000,20.3846,0,1,396,001
49000,20.6783,0,1,402,001
50000,20.972,0,1,408,001
51000,21.3147,0,1,415,001
52000,21.5594,0,1,420,001
53000,21.9021,0,1,427,001
54000,22.2937,0,1,435,001
55000,22.6853,0,1,443,001
56000,23.1259,0,1,452,001
57000,23.4685,0,1,459,001
58000,23.8112,0,1,466,001
59000,24.1049,0,1,472,001
60000,24.5455,0,1,481,001
61000,24.9371,0,1,489,001
62000,25.3287,0,1,497,001
63000,25.8671,0,1,508,001
64000,26.2587,0,1,516,001
65000,26.6014,0,1,523,001
66000,26.8951,0,1,529,001
67000,27.2378,0,1,536,001
68000,27.6783,0,1,545,001
69000,28.1189,0,1,554,001
70000,28.3636,0,1,559,001
71000,28.8042,0,1,568,001
72000,29.1469,0,1,575,001
73000,29.5874,0,1,584,001
74000,29.979,0,1,592,001
75000,30.3217,0,1,599,001
76000,30.6643,0,1,606,001
77000,31.007,0,1,613,001
78000,31.4965,0,1,623,001
79000,31.8881,0,1,631,001
80000,32.3287,0,1,640,001
81000,32.7692,0,1,649,001
82000,33.2098,0,1,658,001
83000,33.6503,0,1,667,001
84000,34.042,0,1,675,001
85000,34.4336,0,1,683,001
86000,34.8252,0,1,691,001
87000,35.2168,0,1,699,001
88000,35.6573,0,1,708,001
89000,35.9021,0,1,713,001
90000,36.2448,0,1,720,001
91000,36.7832,0,1,731,001
92000,37.2238,0,1,740,001
93000,37.5175,0,1,746,001
94000,37.8601,0,1,753,001
95000,38.3007,0,1,762,001
96000,38.6434,0,1,769,001
97000,39.1329,0,1,779,001
98000,39.5734,0,1,788,001
99000,39.965,0,1,796,001
100000,40.3077,0,1,803,001
1000,1.53846,0,1,11,002
2000,1.93007,0,1,19,002
3000,2.32168,0,1,27,002
4000,2.71329,0,1,35,002
5000,3.00699,0,1,41,002
6000,3.3007,0,1,47,002
7000,3.83916,0,1,58,002
8000,4.23077,0,1,66,002
9000,4.67133,0,1,75,002
10000,5.06294,0,1,83,002
11000,5.55245,0,1,93,002
12000,6.09091,0,1,104,002
13000,6.38462,0,1,110,002
14000,6.72727,0,1,117,002
15000,7.16783,0,1,126,002
