generation,fitness,source_node,dest_node,steps,rep
1000,1.2,0,61,5,001
2000,1.36,0,61,9,001
3000,1.4,0,61,10,001
4000,1.36,0,61,9,001
5000,1.64,0,61,16,001
6000,1.68,0,61,17,001
7000,1.68,0,61,17,001
8000,1.68,0,61,17,001
9000,1.92,0,61,23,001
10000,2.12,0,61,28,001
11000,2.16,0,61,29,001
12000,2.24,0,61,31,001
13000,2.36,0,61,34,001
14000,2.48,0,61,37,001
15000,2.76,0,61,44,001
16000,2.68,0,61,42,001
17000,2.76,0,61,44,001
18000,2.72,0,61,43,001
19000,2.92,0,61,48,001
20000,3.08,0,61,52,001
21000,3.32,0,61,58,001
22000,3.44,61,61,0,001
23000,3.44,61,61,0,001
24000,3.36,61,0,2,001
25000,3.44,61,61,0,001
26000,3.44,61,61,0,001
27000,3.4,61,0,1,001
28000,3.28,61,0,4,001
29000,3.08,61,0,9,001
30000,3,61,0,11,001
31000,2.96,61,0,12,001
32000,3.12,61,0,8,001
33000,3.12,61,0,8,001
34000,3.08,61,0,9,001
35000,3.24,61,0,5,001
36000,3.44,61,61,0,001
37000,3.36,61,0,2,001
38000,3.4,61,0,1,001
39000,3.44,61,61,0,001
40000,3.4,61,0,1,001
41000,3.44,61,61,0,001
42000,3.44,61,61,0,001
43000,3.44,61,61,0,001
44000,3.44,61,61,0,001
45000,3.4,61,0,1,001
46000,3.36,61,0,2,001
47000,3.32,61,0,3,001
48000,3.44,61,61,0,001
49000,3.4,61,0,1,001
50000,3.4,61,0,1,001
51000,3.32,61,0,3,001
52000,3.4,61,0,1,001
53000,3.36,61,0,2,001
54000,3.44,61,61,0,001
55000,3.44,61,61,0,001
56000,3.44,61,61,0,001
57000,3.32,61,0,3,001
58000,3.4,61,0,1,001
59000,3.24,61,0,5,001
60000,3.08,61,0,9,001
61000,2.96,61,0,12,001
62000,3.12,61,0,8,001
63000,3.36,61,0,2,001
64000,3.4,61,0,1,001
65000,3.44,61,61,0,001
66000,3.4,61,0,1,001
67000,3.36,61,0,2,001
68000,3.44,61,61,0,001
69000,3.4,61,0,1,001
70000,3.44,61,61,0,001
71000,3.44,61,61,0,001
72000,3.44,61,61,0,001
73000,3.44,61,61,0,001
74000,3.44,61,61,0,001
75000,3.24,61,0,5,001
76000,3.44,61,61,0,001
77000,3.4,61,0,1,001
78000,3.32,61,0,3,001
79000,3.32,61,0,3,001
80000,3.44,61,61,0,001
81000,3.36,61,0,2,001
82000,3.44,61,61,0,001
83000,3.44,61,61,0,001
84000,3.44,61,61,0,001
85000,3.4,61,0,1,001
86000,3.44,61,61,0,001
87000,3.44,61,61,0,001
88000,3.36,61,0,2,001
89000,3.44,61,61,0,001
90000,3.44,61,61,0,001
91000,3.44,61,61,0,001
92000,3.44,61,61,0,001
93000,3.4,61,0,1,001
94000,3.32,61,0,3,001
95000,3.4,61,0,1,001
96000,3.36,61,0,2,001
97000,3.36,61,0,2,001
98000,3.36,61,0,2,001
99000,3.28,61,0,4,001
100000,3.44,61,61,0,001
1000,1.04,0,24,1,002
2000,1.2,0,18,5,002
3000,1.6,0,18,15,002
4000,1.6,0,18,15,002
5000,1.64,0,18,16,002
6000,1.72,18,18,0,002
7000,1.72,18,18,0,002
8000,1.6,18,0,3,002
9000,1.72,18,18,0,002
10000,1.68,18,0,1,002
11000,1.68,18,0,1,002
12000,1.72,18,18,0,002
13000,1.68,18,0,1,002
14000,1.72,18,18,0,002
15000,1.72,18,18,0,002
16000,1.72,18,18,0,002
17000,1.72,18,18,0,002
18000,1.72,18,18,0,002
19000,1.72,18,18,0,002
20000,1.72,18,18,0,002
21000,1.68,18,0,1,002
22000,1.72,18,18,0,002
23000,1.72,18,18,0,002
24000,1.6,18,0,3,002
25000,1.6,18,0,3,002
26000,1.72,18,18,0,002
27000,1.68,18,0,1,002
28000,1.72,18,18,0,002
29000,1.6,18,0,3,002
30000,1.68,18,0,1,002
31000,1.72,18,18,0,002
32000,1.72,18,18,0,002
33000,1.64,18,0,2,002
34000,1.64,18,0,2,002
35000,1.72,18,18,0,002
36000,1.72,18,18,0,002
37000,1.72,18,18,0,002
38000,1.72,18,18,0,002
39000,1.52,18,0,5,002
40000,1.48,18,0,6,002
41000,1.48,18,0,6,002
42000,1.6,18,0,3,002
43000,1.68,18,0,1,002
44000,1.72,18,18,0,002
45000,1.64,18,0,2,002
46000,1.72,18,18,0,002
47000,1.72,18,18,0,002
48000,1.64,18,0,2,002
49000,1.56,18,0,4,002
50000,1.72,18,18,0,002
51000,1.6,18,0,3,002
52000,1.72,18,18,0,002
53000,1.72,18,18,0,002
54000,1.72,18,18,0,002
55000,1.72,18,18,0,002
56000,1.72,18,18,0,002
57000,1.68,18,0,1,002
58000,1.72,18,18,0,002
59000,1.64,18,0,2,002
60000,1.72,18,18,0,002
61000,1.72,18,18,0,002
62000,1.72,18,18,0,002
63000,1.72,18,18,0,002
64000,1.6,18,0,3,002
65000,1.64,18,0,2,002
66000,1.56,18,0,4,002
67000,1.56,18,0,4,002
68000,1.48,18,0,6,002
69000,1.36,18,0,9,002
70000,1.56,18,0,4,002
71000,1.56,18,0,4,002
72000,1.52,18,0,5,002
73000,1.64,18,0,2,002
74000,1.68,18,0,1,002
75000,1.64,18,0,2,002
