rep,Generation,phylogenetic_diversity,diversity,ave_depth,mrca_depth,mean_pairwise_distance,min_pairwise_distance,max_pairwise_distance,variance_pairwise_distance,mean_evolutionary_distinctiveness,min_evolutionary_distinctiveness,max_evolutionary_distinctiveness,variance_evolutionary_distinctiveness,num_roots,num_active_taxa,num_total_orgs
001,100,1057,8.73339,3.29333,-1,2.84024,1,9,3.12905,-1,-1,-1,0,168,584,3600
001,200,1407,8.74289,7.89028,-1,6.05314,1,19,15.8077,-1,-1,-1,0,84,589,3600
001,300,1610,8.75895,12.6022,-1,9.18738,1,27,40.7772,-1,-1,-1,0,54,597,3600
001,400,1800,8.8014,17.7219,-1,11.8654,1,35,73.4726,-1,-1,-1,0,44,619,3600
001,500,1995,8.73989,22.8347,-1,15.5929,1,45,130.022,-1,-1,-1,0,36,593,3600
001,600,2131,8.7116,28.0222,-1,18.3776,1,52,170.984,-1,-1,-1,0,32,589,3600
001,700,2143,8.78463,32.9283,-1,23.1868,1,64,277.763,-1,-1,-1,0,26,602,3600
001,800,2248,8.79248,37.9992,-1,26.2736,1,74,335.492,-1,-1,-1,0,23,596,3600
001,900,2467,8.68705,43.1736,-1,29.8287,1,81,440.458,-1,-1,-1,0,23,580,3600
001,1000,2541,8.71314,48.2378,-1,33.388,1,87,520.692,-1,-1,-1,0,21,603,3600
001,1100,2635,8.74057,53.2967,-1,34.999,1,95,618.659,-1,-1,-1,0,20,603,3600
001,1200,2812,8.79036,58.3156,-1,38.7189,1,104,782.623,-1,-1,-1,0,19,614,3600
001,1300,2762,8.66641,63.2011,-1,44.0296,1,113,925.179,-1,-1,-1,0,16,573,3600
001,1400,3032,8.81076,68.1767,-1,49.3567,1,117,1088.86,-1,-1,-1,0,16,628,3600
001,1500,2998,8.73286,73.5619,-1,54.2173,1,126,1333.55,-1,-1,-1,0,14,613,3600
001,1600,2993,8.75263,78.6403,-1,54.4607,1,123,1548.76,-1,-1,-1,0,14,599,3600
001,1700,3193,8.81574,83.5067,-1,55.7234,1,135,1753.26,-1,-1,-1,0,14,623,3600
001,1800,3181,8.62907,88.5803,-1,60.1779,1,145,1869.7,-1,-1,-1,0,14,578,3600
001,1900,3313,8.77888,93.8356,-1,64.5663,1,154,2176.15,-1,-1,-1,0,14,618,3600
001,2000,3341,8.80543,99.1981,-1,65.9514,1,161,2553.69,-1,-1,-1,0,12,617,3600
001,2100,3494,8.72426,104.196,-1,64.825,1,171,2361.79,-1,-1,-1,0,12,602,3600
001,2200,3270,8.7292,109.441,-1,72.1277,1,179,3016.23,-1,-1,-1,0,10,595,3600
001,2300,3423,8.76844,114.812,-1,76.7324,1,189,3369.42,-1,-1,-1,0,10,601,3600
001,2400,3457,8.84412,120.015,-1,78.8357,1,199,3490.09,-1,-1,-1,0,9,636,3600
001,2500,3476,8.79079,125.154,-1,82.866,1,205,3949.52,-1,-1,-1,0,9,617,3600
001,2600,3316,8.6803,130.258,-1,89.3907,1,214,4273.05,-1,-1,-1,0,9,579,3600
